0 	0 	0 	0 	0 	0 	0
0.00128482 	0.00432441 	-1.56164e-05 	1.14554e-05 	4.06426e-06 	3.09972e-06 	0.00284031
0.00256965 	0.00885405 	-3.29819e-05 	3.25193e-05 	8.45309e-06 	6.10335e-06 	0.0057379
0.00387544 	0.0106187 	-6.39172e-05 	-0.000152403 	2.13845e-05 	6.03898e-06 	0.00749018
0.00518124 	0.0125365 	-9.87418e-05 	-0.000341879 	3.53504e-05 	6.89517e-06 	0.00927311
0.00518383 	0.0125404 	-9.88109e-05 	-0.000342255 	3.53781e-05 	6.89686e-06 	0.00927665
0.00518642 	0.0125442 	-9.888e-05 	-0.000342631 	3.54058e-05 	6.89856e-06 	0.00928019
0.00573601 	0.0133642 	-0.000123688 	-0.000405021 	4.73557e-05 	6.24571e-06 	0.0100676
0.00628559 	0.014185 	-0.000148534 	-0.000467418 	5.93173e-05 	5.60131e-06 	0.0108552
0.00706839 	0.01548 	-0.000189572 	-0.00055742 	7.80714e-05 	5.92504e-06 	0.0119921
0.00785119 	0.0167749 	-0.00023061 	-0.000647422 	9.68255e-05 	6.24877e-06 	0.013129
0.00920802 	0.0189743 	-0.000324358 	-0.000724251 	0.000144809 	1.49274e-06 	0.0150655
0.0105648 	0.0213577 	-0.000430585 	-0.000800712 	0.000196911 	-6.91857e-07 	0.0170111
0.0119465 	0.0235692 	-0.000552898 	-0.000783077 	0.00026604 	-8.99398e-06 	0.0188594
0.0133283 	0.0259503 	-0.000692526 	-0.000767563 	0.000341405 	-1.43595e-05 	0.0207058
0.0147325 	0.0279846 	-0.000830577 	-0.000652664 	0.000432326 	-2.76598e-05 	0.0223807
0.0161368 	0.0301537 	-0.000990064 	-0.000547301 	0.000531874 	-3.79981e-05 	0.0240473
0.0161396 	0.030158 	-0.00099038 	-0.000547092 	0.000532071 	-3.80186e-05 	0.0240506
0.0161424 	0.0301623 	-0.000990696 	-0.000546883 	0.000532269 	-3.80391e-05 	0.0240539
0.0161452 	0.0301657 	-0.00099096 	-0.000546479 	0.000532485 	-3.80824e-05 	0.0240568
0.016148 	0.0301691 	-0.000991224 	-0.000546075 	0.000532702 	-3.81258e-05 	0.0240597
0.0173187 	0.0315666 	-0.00110017 	-0.000379523 	0.000622108 	-5.60089e-05 	0.025255
0.0184894 	0.0330516 	-0.00123309 	-0.000232081 	0.000722445 	-7.10929e-05 	0.0264416
0.0187488 	0.0333805 	-0.00126253 	-0.000199423 	0.00074467 	-7.4434e-05 	0.0267045
0.0190081 	0.0337094 	-0.00129197 	-0.000166765 	0.000766894 	-7.77751e-05 	0.0269673
0.0204672 	0.0350919 	-0.00141993 	8.79814e-05 	0.000896856 	-0.000110527 	0.0281988
0.0219263 	0.0365136 	-0.00157292 	0.000315031 	0.0010398 	-0.000140495 	0.0294283
0.0234122 	0.0375762 	-0.00168702 	0.000585132 	0.00118506 	-0.000187556 	0.0304412
0.0248981 	0.0386322 	-0.00182531 	0.000823424 	0.00134473 	-0.000231361 	0.0314643
0.0255223 	0.0389591 	-0.00186528 	0.000929892 	0.00140846 	-0.000257432 	0.0317994
0.0261464 	0.0392857 	-0.00190535 	0.00103622 	0.00147226 	-0.000283482 	0.0321346
0.0270354 	0.0397173 	-0.00197777 	0.00116744 	0.00157387 	-0.000317557 	0.0326285
0.0279244 	0.0401488 	-0.00205018 	0.00129866 	0.00167549 	-0.000351632 	0.0331225
0.0294653 	0.0406873 	-0.00214249 	0.00151757 	0.00184323 	-0.00042766 	0.0337758
0.0310063 	0.0411427 	-0.0022527 	0.00171675 	0.00202618 	-0.000498288 	0.0344595
0.0325754 	0.0414745 	-0.00233909 	0.00190227 	0.00220134 	-0.000584292 	0.0349824
0.0341446 	0.0416957 	-0.00243891 	0.00207652 	0.00239126 	-0.000663815 	0.0355327
0.0357394 	0.0418594 	-0.00252183 	0.00223201 	0.00257093 	-0.0007539 	0.035952
0.0373342 	0.0418992 	-0.0026133 	0.00238158 	0.00276462 	-0.000836377 	0.0363877
0.0373373 	0.0418993 	-0.00261349 	0.00238187 	0.00276501 	-0.000836541 	0.0363886
0.0373405 	0.0418994 	-0.00261367 	0.00238217 	0.00276539 	-0.000836704 	0.0363894
0.0380117 	0.0419255 	-0.00264676 	0.00243658 	0.00283948 	-0.000873635 	0.0365283
0.0386829 	0.0419511 	-0.00267988 	0.00249097 	0.00291362 	-0.000910523 	0.0366672
0.0396389 	0.0419032 	-0.00272969 	0.0025654 	0.00302857 	-0.000956908 	0.036866
0.040595 	0.0418553 	-0.00277949 	0.00263982 	0.00314351 	-0.00100329 	0.0370648
0.0422521 	0.0418103 	-0.00285832 	0.00275432 	0.00332608 	-0.0010816 	0.037332
0.0439092 	0.0416646 	-0.00293651 	0.00286183 	0.00352091 	-0.00115036 	0.0375869
0.0455967 	0.0415728 	-0.00301185 	0.00297136 	0.00370163 	-0.00121392 	0.0377939
0.0472842 	0.0414042 	-0.00308292 	0.00306664 	0.00389366 	-0.00126755 	0.0379791
0.0490026 	0.0412848 	-0.00315266 	0.00318169 	0.00407104 	-0.00131297 	0.0381302
0.0507211 	0.0411138 	-0.00321529 	0.00327153 	0.00425861 	-0.00134848 	0.038257
0.0524676 	0.040973 	-0.00327723 	0.00339896 	0.00443128 	-0.00137486 	0.0383549
0.0542141 	0.0408055 	-0.00332982 	0.0034887 	0.00461268 	-0.00139151 	0.0384311
0.0542175 	0.0408051 	-0.00332992 	0.00348887 	0.00461304 	-0.00139155 	0.0384313
0.054221 	0.0408048 	-0.00333003 	0.00348905 	0.0046134 	-0.00139158 	0.0384314
0.056003 	0.0406403 	-0.00338253 	0.00363135 	0.00478132 	-0.00140045 	0.0384785
0.0577851 	0.0404725 	-0.00342345 	0.0037252 	0.00495613 	-0.00139983 	0.0385076
0.0585336 	0.040392 	-0.00344176 	0.00379331 	0.00502259 	-0.00139824 	0.0385087
0.0592822 	0.0403115 	-0.00346 	0.00386115 	0.00508908 	-0.0013966 	0.0385097
0.0603484 	0.0402076 	-0.00347592 	0.00391986 	0.00518711 	-0.00138792 	0.0385003
0.0614146 	0.0401037 	-0.00349185 	0.00397858 	0.00528513 	-0.00137923 	0.038491
0.0632626 	0.0398825 	-0.00352111 	0.00413432 	0.00544077 	-0.00136189 	0.0384509
0.0651106 	0.0396867 	-0.00353326 	0.00423993 	0.0055988 	-0.00133699 	0.0383966
0.0669925 	0.0394386 	-0.00355036 	0.00438556 	0.00574702 	-0.00131056 	0.038331
0.0688745 	0.0392165 	-0.00354718 	0.00449242 	0.0058954 	-0.00127928 	0.0382503
0.0707909 	0.0389477 	-0.00355312 	0.00461452 	0.00603522 	-0.00124493 	0.0381783
0.0727073 	0.0386945 	-0.00353575 	0.00471391 	0.00617316 	-0.00120965 	0.0380892
0.0746589 	0.0384143 	-0.00353236 	0.00480036 	0.00630335 	-0.00116758 	0.038032
0.0766105 	0.0381295 	-0.00350325 	0.0048816 	0.00642959 	-0.00112904 	0.037957
0.0785979 	0.0378453 	-0.0034921 	0.00492413 	0.00654855 	-0.00107899 	0.0379359
0.0805853 	0.0375322 	-0.00345424 	0.00497852 	0.00666164 	-0.00103669 	0.0378974
0.0817743 	0.0373719 	-0.00344733 	0.00497297 	0.00672482 	-0.00100096 	0.0379187
