1 	0 	0 	0 	0 	0 	0
1.00148 	-0.00240263 	0.194876 	0.0848626 	-0.00134851 	0.209187 	0.0734656
1.00296 	-0.00480525 	0.389751 	0.169725 	-0.00269703 	0.418375 	0.146931
1.00447 	0.00825826 	0.397882 	0.184256 	0.0106317 	0.425784 	0.154619
1.00598 	0.0251471 	0.388095 	0.195722 	0.0283185 	0.411773 	0.158855
1.00753 	0.0597066 	0.404782 	0.210941 	0.064865 	0.428843 	0.173413
1.00907 	0.0878837 	0.415298 	0.225017 	0.0950611 	0.439264 	0.185614
1.00964 	0.0972428 	0.4261 	0.229591 	0.105475 	0.450586 	0.190722
1.0102 	0.106602 	0.436903 	0.234165 	0.115889 	0.461909 	0.19583
1.01121 	0.113584 	0.452599 	0.241841 	0.123971 	0.478303 	0.200532
1.01222 	0.120566 	0.468296 	0.249518 	0.132054 	0.494696 	0.205234
1.01383 	0.136689 	0.483646 	0.257594 	0.149549 	0.510643 	0.213747
1.01544 	0.147298 	0.496158 	0.264399 	0.161044 	0.52354 	0.217303
1.01709 	0.173145 	0.515719 	0.274779 	0.188704 	0.544117 	0.231979
1.01873 	0.191482 	0.526638 	0.281204 	0.208126 	0.55542 	0.238824
1.01978 	0.20865 	0.539428 	0.287812 	0.22635 	0.568889 	0.247597
1.02083 	0.225818 	0.552218 	0.29442 	0.244575 	0.582359 	0.256371
1.02146 	0.233458 	0.55859 	0.297687 	0.252447 	0.589202 	0.259425
1.02209 	0.241099 	0.564963 	0.300954 	0.260319 	0.596044 	0.26248
1.02381 	0.261007 	0.579765 	0.308909 	0.281381 	0.611534 	0.2716
1.02552 	0.277695 	0.590886 	0.314814 	0.298758 	0.623201 	0.276347
1.02727 	0.305398 	0.614158 	0.326724 	0.328519 	0.647519 	0.292921
1.02902 	0.32308 	0.623817 	0.332076 	0.347282 	0.657552 	0.298422
1.03047 	0.344787 	0.641121 	0.340459 	0.370416 	0.675561 	0.309411
1.03191 	0.366494 	0.658425 	0.348841 	0.39355 	0.69357 	0.320399
1.03226 	0.37023 	0.66154 	0.350274 	0.397504 	0.696863 	0.321914
1.0326 	0.373966 	0.664656 	0.351706 	0.401458 	0.700156 	0.323428
1.03443 	0.392522 	0.676769 	0.357859 	0.421248 	0.712756 	0.330198
1.03625 	0.408836 	0.686146 	0.36257 	0.438556 	0.722505 	0.334499
1.03812 	0.436464 	0.708992 	0.373704 	0.468087 	0.746115 	0.34926
1.03998 	0.452086 	0.714916 	0.377197 	0.484698 	0.751997 	0.352586
1.04173 	0.474666 	0.731573 	0.385136 	0.508628 	0.768934 	0.362396
1.04348 	0.497245 	0.748231 	0.393075 	0.532559 	0.785871 	0.372207
1.04363 	0.498717 	0.749221 	0.393548 	0.534129 	0.786888 	0.372702
1.04379 	0.500189 	0.750212 	0.394022 	0.535699 	0.787905 	0.373198
1.04574 	0.516096 	0.757023 	0.39795 	0.552656 	0.794628 	0.37719
1.04768 	0.530937 	0.762429 	0.401242 	0.568469 	0.799896 	0.380229
1.04967 	0.55576 	0.780517 	0.409916 	0.594709 	0.817984 	0.391007
1.05165 	0.568959 	0.781628 	0.411816 	0.608728 	0.818655 	0.392745
1.0536 	0.588753 	0.793014 	0.4175 	0.629461 	0.829589 	0.399256
1.05556 	0.608548 	0.8044 	0.423183 	0.650193 	0.840524 	0.405766
1.05563 	0.60913 	0.804638 	0.423323 	0.650815 	0.840748 	0.405908
1.05571 	0.609713 	0.804877 	0.423462 	0.651438 	0.840972 	0.406051
1.05778 	0.62261 	0.80623 	0.425525 	0.665076 	0.841691 	0.408052
1.05985 	0.635049 	0.806965 	0.427343 	0.678241 	0.841786 	0.409733
1.06197 	0.654916 	0.817465 	0.432818 	0.698761 	0.851428 	0.415896
1.06409 	0.665864 	0.814994 	0.433772 	0.710212 	0.848192 	0.416774
1.06613 	0.680564 	0.819186 	0.43676 	0.725228 	0.851453 	0.419833
1.06818 	0.695265 	0.823377 	0.439748 	0.740245 	0.854715 	0.422892
1.06829 	0.695886 	0.823401 	0.439843 	0.740892 	0.854694 	0.422983
1.06841 	0.696507 	0.823425 	0.439937 	0.741539 	0.854672 	0.423073
1.07061 	0.70677 	0.820757 	0.440932 	0.752054 	0.851056 	0.424006
1.07282 	0.716575 	0.817477 	0.44172 	0.762117 	0.846844 	0.424707
1.07507 	0.730519 	0.81997 	0.44433 	0.776031 	0.848173 	0.427241
1.07733 	0.739341 	0.815129 	0.444847 	0.784958 	0.842413 	0.427688
1.07936 	0.748575 	0.813322 	0.445944 	0.794106 	0.839845 	0.428629
1.0814 	0.757808 	0.811515 	0.447041 	0.803255 	0.837277 	0.42957
1.08166 	0.758813 	0.811034 	0.447122 	0.804261 	0.836694 	0.429638
1.08193 	0.759819 	0.810552 	0.447202 	0.805268 	0.836112 	0.429707
1.08428 	0.767587 	0.805331 	0.44769 	0.812906 	0.829768 	0.430106
1.08663 	0.774798 	0.799378 	0.447971 	0.82001 	0.822705 	0.430319
1.08903 	0.783414 	0.796101 	0.448853 	0.828315 	0.818277 	0.430997
1.09143 	0.790032 	0.789446 	0.44911 	0.83473 	0.810597 	0.431187
1.09333 	0.795106 	0.784985 	0.449338 	0.839536 	0.80542 	0.431342
1.09524 	0.80018 	0.780523 	0.449567 	0.844341 	0.800242 	0.431496
1.09578 	0.801504 	0.778974 	0.449607 	0.845589 	0.798485 	0.431526
1.09633 	0.802828 	0.777426 	0.449648 	0.846837 	0.796728 	0.431556
1.09883 	0.808293 	0.770197 	0.449819 	0.851889 	0.788575 	0.431692
1.10133 	0.813346 	0.762261 	0.449892 	0.856581 	0.779755 	0.431764
1.10389 	0.818342 	0.755588 	0.450008 	0.8611 	0.772163 	0.431844
1.10644 	0.822972 	0.747764 	0.450099 	0.865378 	0.763516 	0.431935
