# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (7.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	2.309188e-04	8.326837e-01	2.481292e-04	3.549833e-04	-1.068542e-04
2             	4.239163e-04	1.358413e+00	3.105630e-03	1.976731e-03	1.128898e-03
3             	2.978258e-04	1.859407e+00	5.132190e-03	2.863921e-03	2.268269e-03
4             	-3.053861e-04	2.042433e+00	5.589595e-03	2.489411e-03	3.100183e-03
5             	-8.167578e-04	1.940277e+00	4.569648e-03	1.468066e-03	3.101582e-03
6             	-1.132937e-03	1.689857e+00	3.862803e-03	7.984642e-04	3.064339e-03
7             	-1.104233e-03	1.417826e+00	4.774017e-03	1.282775e-03	3.491242e-03
8             	-7.977188e-04	1.212540e+00	7.542784e-03	2.973673e-03	4.569111e-03
9             	-4.133230e-04	1.105390e+00	1.149944e-02	5.336399e-03	6.163045e-03
10            	-1.166163e-04	1.080477e+00	1.565879e-02	7.712778e-03	7.946010e-03
11            	8.875970e-05	1.101549e+00	1.932793e-02	9.752726e-03	9.575207e-03
12            	1.608709e-04	1.135824e+00	2.261577e-02	1.146876e-02	1.114702e-02
13            	7.742061e-05	1.160815e+00	2.578698e-02	1.297091e-02	1.281607e-02
14            	-1.094152e-04	1.164199e+00	2.946419e-02	1.462268e-02	1.484151e-02
15            	-4.103411e-04	1.148665e+00	3.456470e-02	1.687201e-02	1.769269e-02
16            	-8.445490e-04	1.121154e+00	4.198557e-02	2.014824e-02	2.183734e-02
17            	-1.388514e-03	1.087121e+00	5.185476e-02	2.453886e-02	2.731589e-02
18            	-2.099109e-03	1.053160e+00	6.410263e-02	2.995221e-02	3.415042e-02
19            	-2.993795e-03	1.026964e+00	7.862941e-02	3.632091e-02	4.230850e-02
20            	-4.088409e-03	1.010838e+00	9.494644e-02	4.338481e-02	5.156163e-02
21            	-5.420469e-03	1.004661e+00	1.122727e-01	5.071587e-02	6.155681e-02
22            	-7.029311e-03	1.004537e+00	1.297744e-01	5.785789e-02	7.191651e-02
23            	-8.903978e-03	1.008073e+00	1.467692e-01	6.448062e-02	8.228857e-02
24            	-1.109235e-02	1.012361e+00	1.633957e-01	7.060549e-02	9.279019e-02
25            	-1.360589e-02	1.014943e+00	1.799454e-01	7.636681e-02	1.035786e-01
26            	-1.637022e-02	1.016232e+00	1.967565e-01	8.200805e-02	1.147485e-01
27            	-1.919443e-02	1.016940e+00	2.140921e-01	8.785164e-02	1.262405e-01
28            	-2.179294e-02	1.017829e+00	2.326192e-01	9.451668e-02	1.381026e-01
29            	-2.422994e-02	1.019354e+00	2.519184e-01	1.017292e-01	1.501891e-01
30            	-2.622921e-02	1.021294e+00	2.725355e-01	1.100386e-01	1.624970e-01
31            	-2.783119e-02	1.023265e+00	2.948010e-01	1.195693e-01	1.752317e-01
32            	-2.899782e-02	1.024860e+00	3.193558e-01	1.306801e-01	1.886757e-01
33            	-2.980807e-02	1.026094e+00	3.463001e-01	1.433420e-01	2.029581e-01
34            	-3.032028e-02	1.027370e+00	3.754794e-01	1.574194e-01	2.180600e-01
35            	-3.064903e-02	1.029049e+00	4.063465e-01	1.725242e-01	2.338223e-01
36            	-3.082399e-02	1.031055e+00	4.382854e-01	1.883187e-01	2.499667e-01
37            	-3.093544e-02	1.033575e+00	4.704078e-01	2.042685e-01	2.661394e-01
38            	-3.114181e-02	1.036196e+00	5.025119e-01	2.201141e-01	2.823977e-01
39            	-3.167600e-02	1.038832e+00	5.341171e-01	2.353826e-01	2.987346e-01
40            	-3.270859e-02	1.041629e+00	5.648165e-01	2.496996e-01	3.151168e-01
41            	-3.423533e-02	1.044412e+00	5.940300e-01	2.627797e-01	3.312503e-01
42            	-3.625532e-02	1.047347e+00	6.220587e-01	2.747740e-01	3.472847e-01
43            	-3.869128e-02	1.050315e+00	6.484810e-01	2.855492e-01	3.629318e-01
44            	-4.140151e-02	1.053087e+00	6.730522e-01	2.951246e-01	3.779276e-01
45            	-4.427282e-02	1.055317e+00	6.953985e-01	3.034264e-01	3.919721e-01
46            	-4.691407e-02	1.056560e+00	7.150386e-01	3.106052e-01	4.044333e-01
47            	-4.906310e-02	1.056453e+00	7.317102e-01	3.167920e-01	4.149182e-01
48            	-5.095285e-02	1.055303e+00	7.453548e-01	3.217246e-01	4.236302e-01
49            	-5.297565e-02	1.053241e+00	7.564936e-01	3.252711e-01	4.312224e-01
50            	-5.541625e-02	1.050939e+00	7.659053e-01	3.275364e-01	4.383689e-01
51            	-5.814640e-02	1.049359e+00	7.737811e-01	3.287441e-01	4.450369e-01
52            	-6.090780e-02	1.048795e+00	7.796025e-01	3.288935e-01	4.507091e-01
53            	-6.344129e-02	1.049141e+00	7.829871e-01	3.280523e-01	4.549348e-01
54            	-6.566974e-02	1.049944e+00	7.839066e-01	3.262836e-01	4.576230e-01
55            	-6.758751e-02	1.050928e+00	7.827830e-01	3.238040e-01	4.589790e-01
56            	-6.938335e-02	1.052654e+00	7.800785e-01	3.206559e-01	4.594226e-01
57            	-7.120638e-02	1.054806e+00	7.761093e-01	3.168483e-01	4.592610e-01
58            	-7.315064e-02	1.056944e+00	7.713917e-01	3.125452e-01	4.588465e-01
59            	-7.525505e-02	1.058749e+00	7.667512e-01	3.081205e-01	4.586306e-01
60            	-7.761223e-02	1.060824e+00	7.622748e-01	3.035252e-01	4.587496e-01
61            	-8.022142e-02	1.063512e+00	7.579792e-01	2.987682e-01	4.592110e-01
62            	-8.299833e-02	1.066593e+00	7.538722e-01	2.939378e-01	4.599344e-01
63            	-8.588466e-02	1.069947e+00	7.502431e-01	2.892369e-01	4.610062e-01
64            	-8.877013e-02	1.073613e+00	7.467050e-01	2.845824e-01	4.621226e-01
65            	-9.148805e-02	1.077492e+00	7.425481e-01	2.797860e-01	4.627621e-01
66            	-9.402158e-02	1.081166e+00	7.377966e-01	2.748767e-01	4.629199e-01
67            	-9.630423e-02	1.084142e+00	7.326961e-01	2.700438e-01	4.626523e-01
68            	-9.834262e-02	1.086139e+00	7.273982e-01	2.653565e-01	4.620417e-01
69            	-1.001992e-01	1.086994e+00	7.219099e-01	2.607557e-01	4.611542e-01
70            	-1.018808e-01	1.086640e+00	7.166104e-01	2.564244e-01	4.601860e-01
71            	-1.033359e-01	1.085223e+00	7.118934e-01	2.526108e-01	4.592826e-01
72            	-1.045747e-01	1.083073e+00	7.075239e-01	2.491872e-01	4.583367e-01
73            	-1.055695e-01	1.080795e+00	7.033166e-01	2.460888e-01	4.572279e-01
74            	-1.063000e-01	1.078856e+00	6.989504e-01	2.431752e-01	4.557751e-01
75            	-1.067404e-01	1.077874e+00	6.943124e-01	2.404158e-01	4.538966e-01
76            	-1.069173e-01	1.078786e+00	6.891734e-01	2.376694e-01	4.515040e-01
77            	-1.068463e-01	1.082134e+00	6.830730e-01	2.346902e-01	4.483828e-01
78            	-1.066099e-01	1.088151e+00	6.754745e-01	2.311273e-01	4.443472e-01
79            	-1.063390e-01	1.096689e+00	6.661580e-01	2.267400e-01	4.394180e-01
80            	-1.060799e-01	1.107028e+00	6.552869e-01	2.215635e-01	4.337234e-01
81            	-1.058366e-01	1.118192e+00	6.431499e-01	2.157383e-01	4.274116e-01
82            	-1.055668e-01	1.129803e+00	6.301303e-01	2.094984e-01	4.206319e-01
83            	-1.051997e-01	1.141924e+00	6.167159e-01	2.031583e-01	4.135576e-01
84            	-1.046872e-01	1.154773e+00	6.032842e-01	1.969549e-01	4.063293e-01
85            	-1.040209e-01	1.168638e+00	5.900504e-01	1.910043e-01	3.990461e-01
86            	-1.031674e-01	1.183511e+00	5.773068e-01	1.854860e-01	3.918208e-01
87            	-1.020522e-01	1.199004e+00	5.659093e-01	1.809025e-01	3.850068e-01
88            	-1.005971e-01	1.214454e+00	5.566402e-01	1.777230e-01	3.789172e-01
89            	-9.879821e-02	1.229311e+00	5.495089e-01	1.759563e-01	3.735527e-01
90            	-9.666159e-02	1.243188e+00	5.439314e-01	1.753041e-01	3.686273e-01
91            	-9.424162e-02	1.255290e+00	5.394937e-01	1.755052e-01	3.639885e-01
92            	-9.164273e-02	1.265162e+00	5.359333e-01	1.763239e-01	3.596094e-01
93            	-8.899646e-02	1.272610e+00	5.330515e-01	1.775293e-01	3.555222e-01
94            	-8.644957e-02	1.277409e+00	5.306143e-01	1.788576e-01	3.517567e-01
95            	-8.410283e-02	1.279503e+00	5.284418e-01	1.801181e-01	3.483237e-01
96            	-8.203849e-02	1.279035e+00	5.263821e-01	1.811526e-01	3.452296e-01
97            	-8.033295e-02	1.276224e+00	5.242755e-01	1.818048e-01	3.424707e-01
98            	-7.905308e-02	1.271262e+00	5.219511e-01	1.819225e-01	3.400286e-01
99            	-7.823614e-02	1.264432e+00	5.193788e-01	1.814533e-01	3.379256e-01
100           	-7.787347e-02	1.256013e+00	5.165821e-01	1.804176e-01	3.361645e-01
101           	-7.794471e-02	1.246347e+00	5.136790e-01	1.788948e-01	3.347842e-01
102           	-7.840741e-02	1.235796e+00	5.108373e-01	1.770112e-01	3.338261e-01
103           	-7.919360e-02	1.224807e+00	5.082940e-01	1.749534e-01	3.333406e-01
104           	-8.019261e-02	1.213797e+00	5.064588e-01	1.730368e-01	3.334220e-01
105           	-8.129656e-02	1.203124e+00	5.056151e-01	1.715110e-01	3.341041e-01
106           	-8.242029e-02	1.193156e+00	5.058556e-01	1.705075e-01	3.353481e-01
107           	-8.348767e-02	1.184158e+00	5.071730e-01	1.700989e-01	3.370742e-01
108           	-8.444414e-02	1.176323e+00	5.094864e-01	1.702991e-01	3.391873e-01
109           	-8.526663e-02	1.169886e+00	5.126079e-01	1.710373e-01	3.415706e-01
110           	-8.596018e-02	1.164935e+00	5.164270e-01	1.722533e-01	3.441737e-01
111           	-8.653968e-02	1.161390e+00	5.209343e-01	1.739275e-01	3.470068e-01
112           	-8.701813e-02	1.159105e+00	5.261239e-01	1.760438e-01	3.500801e-01
113           	-8.741699e-02	1.157878e+00	5.319083e-01	1.785372e-01	3.533712e-01
114           	-8.775186e-02	1.157503e+00	5.381863e-01	1.813413e-01	3.568450e-01
115           	-8.804467e-02	1.157741e+00	5.447909e-01	1.843508e-01	3.604401e-01
116           	-8.833217e-02	1.158381e+00	5.514868e-01	1.874112e-01	3.640755e-01
117           	-8.859587e-02	1.159256e+00	5.581511e-01	1.904797e-01	3.676714e-01
118           	-8.883781e-02	1.160194e+00	5.645549e-01	1.934397e-01	3.711153e-01
119           	-8.905379e-02	1.161037e+00	5.705363e-01	1.962143e-01	3.743219e-01
120           	-8.923714e-02	1.161616e+00	5.759998e-01	1.987628e-01	3.772371e-01
121           	-8.935662e-02	1.161816e+00	5.808946e-01	2.010907e-01	3.798039e-01
122           	-8.941256e-02	1.161554e+00	5.851343e-01	2.031546e-01	3.819797e-01
123           	-8.939065e-02	1.160813e+00	5.887007e-01	2.049597e-01	3.837410e-01
124           	-8.926861e-02	1.159615e+00	5.916687e-01	2.065658e-01	3.851030e-01
125           	-8.901542e-02	1.158047e+00	5.942024e-01	2.080858e-01	3.861166e-01
126           	-8.860188e-02	1.156222e+00	5.964201e-01	2.096082e-01	3.868119e-01
127           	-8.801636e-02	1.154198e+00	5.984438e-01	2.112055e-01	3.872383e-01
128           	-8.724928e-02	1.152071e+00	6.004426e-01	2.129720e-01	3.874706e-01
129           	-8.631483e-02	1.149951e+00	6.025568e-01	2.149636e-01	3.875933e-01
130           	-8.522490e-02	1.147941e+00	6.049070e-01	2.172286e-01	3.876784e-01
131           	-8.400362e-02	1.146091e+00	6.075817e-01	2.197872e-01	3.877945e-01
132           	-8.269066e-02	1.144396e+00	6.106525e-01	2.226356e-01	3.880169e-01
133           	-8.132860e-02	1.142821e+00	6.141945e-01	2.257687e-01	3.884259e-01
134           	-7.995957e-02	1.141310e+00	6.182217e-01	2.291513e-01	3.890704e-01
135           	-7.862350e-02	1.139791e+00	6.226906e-01	2.327218e-01	3.899688e-01
136           	-7.735090e-02	1.138259e+00	6.275331e-01	2.364157e-01	3.911175e-01
137           	-7.616605e-02	1.136703e+00	6.326818e-01	2.401748e-01	3.925069e-01
138           	-7.508552e-02	1.135134e+00	6.380103e-01	2.439196e-01	3.940907e-01
139           	-7.412482e-02	1.133542e+00	6.433900e-01	2.475702e-01	3.958198e-01
140           	-7.327533e-02	1.131946e+00	6.487081e-01	2.510787e-01	3.976294e-01
141           	-7.254625e-02	1.130343e+00	6.538171e-01	2.543623e-01	3.994548e-01
142           	-7.191620e-02	1.128724e+00	6.586612e-01	2.574144e-01	4.012468e-01
143           	-7.137758e-02	1.127105e+00	6.631242e-01	2.601845e-01	4.029397e-01
144           	-7.090415e-02	1.125478e+00	6.672111e-01	2.627014e-01	4.045097e-01
145           	-7.048314e-02	1.123832e+00	6.709348e-01	2.649843e-01	4.059506e-01
146           	-7.010530e-02	1.122201e+00	6.742832e-01	2.670363e-01	4.072469e-01
147           	-6.976785e-02	1.120589e+00	6.772478e-01	2.688560e-01	4.083917e-01
148           	-6.947004e-02	1.119020e+00	6.798029e-01	2.704314e-01	4.093715e-01
149           	-6.920404e-02	1.117503e+00	6.819558e-01	2.717739e-01	4.101820e-01
150           	-6.896231e-02	1.116037e+00	6.837222e-01	2.728988e-01	4.108234e-01
151           	-6.873357e-02	1.114669e+00	6.851242e-01	2.738285e-01	4.112957e-01
152           	-6.851303e-02	1.113394e+00	6.862242e-01	2.745991e-01	4.116251e-01
153           	-6.830668e-02	1.112237e+00	6.870372e-01	2.752119e-01	4.118253e-01
154           	-6.811963e-02	1.111201e+00	6.876088e-01	2.756848e-01	4.119241e-01
155           	-6.794263e-02	1.110323e+00	6.880092e-01	2.760619e-01	4.119472e-01
156           	-6.776784e-02	1.109577e+00	6.882308e-01	2.763475e-01	4.118832e-01
157           	-6.759018e-02	1.108954e+00	6.882571e-01	2.765384e-01	4.117187e-01
158           	-6.741056e-02	1.108460e+00	6.880846e-01	2.766318e-01	4.114529e-01
159           	-6.723299e-02	1.108070e+00	6.877272e-01	2.766306e-01	4.110966e-01
160           	-6.705625e-02	1.107766e+00	6.871921e-01	2.765398e-01	4.106523e-01
161           	-6.688315e-02	1.107514e+00	6.864898e-01	2.763617e-01	4.101280e-01
162           	-6.671579e-02	1.107316e+00	6.856704e-01	2.761194e-01	4.095510e-01
163           	-6.655905e-02	1.107166e+00	6.848234e-01	2.758526e-01	4.089708e-01
