# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	4.928569e-05	9.736479e-01	-1.209211e-02	-5.996771e-03	-6.095342e-03
2             	-1.131811e-04	1.661452e+00	-7.989247e-03	-4.107804e-03	-3.881442e-03
3             	-4.086593e-04	2.274106e+00	1.083510e-02	5.008893e-03	5.826212e-03
4             	-2.120995e-04	2.487228e+00	3.865713e-02	1.911647e-02	1.954066e-02
5             	2.997017e-04	2.362217e+00	6.956651e-02	3.508296e-02	3.448355e-02
6             	8.866312e-04	2.067280e+00	9.886771e-02	5.032049e-02	4.854723e-02
7             	1.393029e-03	1.751216e+00	1.255712e-01	6.417862e-02	6.139256e-02
8             	2.015556e-03	1.519802e+00	1.505941e-01	7.731262e-02	7.328151e-02
9             	2.601894e-03	1.402929e+00	1.746596e-01	8.993170e-02	8.472791e-02
10            	3.398245e-03	1.381036e+00	1.996520e-01	1.032242e-01	9.642775e-02
11            	4.285582e-03	1.413210e+00	2.269672e-01	1.177692e-01	1.091980e-01
12            	5.132268e-03	1.463659e+00	2.562969e-01	1.332807e-01	1.230162e-01
13            	6.003060e-03	1.503499e+00	2.861868e-01	1.490965e-01	1.370904e-01
14            	7.067726e-03	1.520985e+00	3.147515e-01	1.644435e-01	1.503080e-01
15            	8.304172e-03	1.517057e+00	3.420445e-01	1.793264e-01	1.627181e-01
16            	9.506687e-03	1.496392e+00	3.682215e-01	1.936174e-01	1.746040e-01
17            	1.065444e-02	1.465947e+00	3.925990e-01	2.069540e-01	1.856451e-01
18            	1.172367e-02	1.432611e+00	4.149961e-01	2.192217e-01	1.957744e-01
19            	1.293574e-02	1.405090e+00	4.357374e-01	2.308044e-01	2.049329e-01
20            	1.399988e-02	1.385918e+00	4.551638e-01	2.415818e-01	2.135820e-01
21            	1.497046e-02	1.375326e+00	4.741231e-01	2.520320e-01	2.220911e-01
22            	1.558644e-02	1.370527e+00	4.929338e-01	2.620533e-01	2.308805e-01
23            	1.573338e-02	1.368778e+00	5.126260e-01	2.720464e-01	2.405796e-01
24            	1.533882e-02	1.367144e+00	5.338430e-01	2.822603e-01	2.515827e-01
25            	1.413802e-02	1.364640e+00	5.544780e-01	2.913770e-01	2.631010e-01
26            	1.228378e-02	1.361514e+00	5.721126e-01	2.983401e-01	2.737725e-01
27            	9.831319e-03	1.358632e+00	5.859849e-01	3.028238e-01	2.831611e-01
28            	6.730684e-03	1.356733e+00	5.976555e-01	3.055584e-01	2.920971e-01
29            	2.644573e-03	1.355872e+00	6.080547e-01	3.066719e-01	3.013828e-01
30            	-2.461591e-03	1.356562e+00	6.171236e-01	3.061002e-01	3.110234e-01
31            	-8.345453e-03	1.358512e+00	6.256921e-01	3.045006e-01	3.211915e-01
32            	-1.494590e-02	1.361215e+00	6.337542e-01	3.019312e-01	3.318230e-01
33            	-2.221214e-02	1.364946e+00	6.406471e-01	2.981114e-01	3.425357e-01
34            	-3.011783e-02	1.370488e+00	6.461899e-01	2.929771e-01	3.532128e-01
35            	-3.861723e-02	1.377676e+00	6.501443e-01	2.864549e-01	3.636894e-01
36            	-4.762234e-02	1.386263e+00	6.520444e-01	2.783999e-01	3.736445e-01
37            	-5.715406e-02	1.396042e+00	6.517627e-01	2.687273e-01	3.830354e-01
38            	-6.719225e-02	1.406767e+00	6.494987e-01	2.575571e-01	3.919416e-01
39            	-7.765304e-02	1.417920e+00	6.458470e-01	2.452705e-01	4.005766e-01
40            	-8.831875e-02	1.429217e+00	6.411118e-01	2.322372e-01	4.088747e-01
41            	-9.884986e-02	1.440054e+00	6.351725e-01	2.187364e-01	4.164361e-01
42            	-1.090163e-01	1.450438e+00	6.276186e-01	2.047930e-01	4.228255e-01
43            	-1.184072e-01	1.460239e+00	6.181786e-01	1.906821e-01	4.274965e-01
44            	-1.266389e-01	1.468926e+00	6.063714e-01	1.765468e-01	4.298246e-01
45            	-1.333846e-01	1.476010e+00	5.918940e-01	1.625624e-01	4.293316e-01
46            	-1.387608e-01	1.482026e+00	5.748358e-01	1.486571e-01	4.261787e-01
