# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	-2.741288e-04	8.904419e-01	-2.022218e-02	-1.038522e-02	-9.836963e-03
2             	-5.890283e-04	1.489331e+00	-1.080757e-02	-5.992816e-03	-4.814759e-03
3             	-8.013523e-04	2.050698e+00	2.914329e-02	1.377029e-02	1.537300e-02
4             	-2.964343e-04	2.259819e+00	8.649758e-02	4.295235e-02	4.354522e-02
5             	6.863383e-04	2.159569e+00	1.501740e-01	7.577334e-02	7.440066e-02
6             	1.627684e-03	1.895887e+00	2.115702e-01	1.074128e-01	1.041574e-01
7             	2.342043e-03	1.605732e+00	2.674114e-01	1.360477e-01	1.313636e-01
8             	3.330285e-03	1.389254e+00	3.177213e-01	1.621910e-01	1.555304e-01
9             	4.518866e-03	1.278550e+00	3.636679e-01	1.863528e-01	1.773151e-01
10            	6.024754e-03	1.256593e+00	4.084671e-01	2.102583e-01	1.982088e-01
11            	7.720431e-03	1.285685e+00	4.554968e-01	2.354688e-01	2.200280e-01
12            	9.649157e-03	1.331886e+00	5.051744e-01	2.622364e-01	2.429381e-01
13            	1.192616e-02	1.369103e+00	5.563157e-01	2.900840e-01	2.662317e-01
14            	1.458529e-02	1.384209e+00	6.066710e-01	3.179208e-01	2.887502e-01
15            	1.748597e-02	1.377877e+00	6.553752e-01	3.451736e-01	3.102016e-01
16            	2.037060e-02	1.357069e+00	7.022321e-01	3.714866e-01	3.307454e-01
17            	2.306703e-02	1.328514e+00	7.457828e-01	3.959584e-01	3.498244e-01
18            	2.564620e-02	1.299560e+00	7.858852e-01	4.185888e-01	3.672964e-01
19            	2.819860e-02	1.277839e+00	8.223925e-01	4.393948e-01	3.829976e-01
20            	3.056468e-02	1.266100e+00	8.562524e-01	4.586909e-01	3.975615e-01
21            	3.267784e-02	1.263334e+00	8.887375e-01	4.770466e-01	4.116909e-01
22            	3.409664e-02	1.267130e+00	9.214434e-01	4.948183e-01	4.266250e-01
23            	3.476013e-02	1.274545e+00	9.547829e-01	5.121516e-01	4.426313e-01
24            	3.449010e-02	1.282231e+00	9.852163e-01	5.270982e-01	4.581180e-01
25            	3.300559e-02	1.288894e+00	1.011330e+00	5.386707e-01	4.726595e-01
26            	2.997696e-02	1.294833e+00	1.033232e+00	5.465931e-01	4.866392e-01
27            	2.524780e-02	1.301291e+00	1.050866e+00	5.506807e-01	5.001850e-01
28            	1.887167e-02	1.308934e+00	1.063801e+00	5.507721e-01	5.130288e-01
29            	1.093131e-02	1.318043e+00	1.071967e+00	5.469147e-01	5.250521e-01
30            	1.697775e-03	1.328474e+00	1.076151e+00	5.397735e-01	5.363780e-01
31            	-8.607000e-03	1.340479e+00	1.076479e+00	5.296323e-01	5.468463e-01
32            	-1.981055e-02	1.354170e+00	1.073182e+00	5.167803e-01	5.564014e-01
33            	-3.158176e-02	1.369996e+00	1.066554e+00	5.016955e-01	5.648590e-01
34            	-4.373210e-02	1.388225e+00	1.057077e+00	4.848063e-01	5.722705e-01
35            	-5.619427e-02	1.407959e+00	1.045419e+00	4.665155e-01	5.789040e-01
36            	-6.875995e-02	1.428406e+00	1.031931e+00	4.472055e-01	5.847253e-01
37            	-8.091436e-02	1.448905e+00	1.017222e+00	4.276966e-01	5.895253e-01
38            	-9.226443e-02	1.469447e+00	1.001572e+00	4.085215e-01	5.930503e-01
39            	-1.024443e-01	1.489174e+00	9.859462e-01	3.905288e-01	5.954174e-01
40            	-1.112025e-01	1.507102e+00	9.716639e-01	3.746295e-01	5.970345e-01
41            	-1.184373e-01	1.522577e+00	9.584929e-01	3.608092e-01	5.976837e-01
42            	-1.243698e-01	1.534785e+00	9.458910e-01	3.485757e-01	5.973153e-01
43            	-1.292619e-01	1.544100e+00	9.334243e-01	3.374502e-01	5.959741e-01
44            	-1.331864e-01	1.551495e+00	9.211625e-01	3.273948e-01	5.937677e-01
45            	-1.364825e-01	1.558196e+00	9.084089e-01	3.177219e-01	5.906870e-01
46            	-1.394341e-01	1.564527e+00	8.945483e-01	3.078401e-01	5.867083e-01
47            	-1.421204e-01	1.571198e+00	8.793006e-01	2.975299e-01	5.817707e-01
48            	-1.445112e-01	1.578344e+00	8.632372e-01	2.871074e-01	5.761298e-01
49            	-1.466935e-01	1.585870e+00	8.474904e-01	2.770517e-01	5.704387e-01
50            	-1.488470e-01	1.593853e+00	8.324852e-01	2.673956e-01	5.650896e-01
51            	-1.510548e-01	1.602294e+00	8.176866e-01	2.577884e-01	5.598981e-01
52            	-1.533224e-01	1.611118e+00	8.018086e-01	2.475819e-01	5.542267e-01
53            	-1.556199e-01	1.620275e+00	7.835812e-01	2.361707e-01	5.474105e-01
54            	-1.578836e-01	1.629810e+00	7.623849e-01	2.233088e-01	5.390761e-01
55            	-1.598982e-01	1.639648e+00	7.382627e-01	2.092332e-01	5.290295e-01
56            	-1.613129e-01	1.649728e+00	7.113875e-01	1.943809e-01	5.170067e-01
57            	-1.619042e-01	1.659875e+00	6.822869e-01	1.792393e-01	5.030476e-01
58            	-1.616192e-01	1.669778e+00	6.517817e-01	1.642716e-01	4.875100e-01
59            	-1.605161e-01	1.679401e+00	6.208449e-01	1.499063e-01	4.709385e-01
60            	-1.588641e-01	1.688805e+00	5.901660e-01	1.362189e-01	4.539471e-01
61            	-1.569284e-01	1.698046e+00	5.599050e-01	1.230241e-01	4.368809e-01
62            	-1.549098e-01	1.707080e+00	5.304705e-01	1.103254e-01	4.201451e-01
63            	-1.529721e-01	1.715783e+00	5.030460e-01	9.855087e-02	4.044951e-01
64            	-1.512551e-01	1.724089e+00	4.785148e-01	8.800235e-02	3.905125e-01
65            	-1.498304e-01	1.731795e+00	4.574141e-01	7.887664e-02	3.785374e-01
66            	-1.486817e-01	1.738904e+00	4.395622e-01	7.109939e-02	3.684628e-01
67            	-1.477725e-01	1.745405e+00	4.245175e-01	6.448621e-02	3.600313e-01
68            	-1.470310e-01	1.751255e+00	4.117179e-01	5.882789e-02	3.528900e-01
69            	-1.463466e-01	1.756640e+00	4.004310e-01	5.386890e-02	3.465621e-01
70            	-1.456542e-01	1.761578e+00	3.899162e-01	4.930390e-02	3.406123e-01
71            	-1.449377e-01	1.765745e+00	3.798643e-01	4.499443e-02	3.348698e-01
72            	-1.441410e-01	1.768899e+00	3.702416e-01	4.097977e-02	3.292618e-01
73            	-1.432401e-01	1.770987e+00	3.615799e-01	3.754983e-02	3.240301e-01
74            	-1.423515e-01	1.772070e+00	3.542809e-01	3.478899e-02	3.194919e-01
75            	-1.414761e-01	1.771646e+00	3.482826e-01	3.266519e-02	3.156174e-01
76            	-1.406570e-01	1.769170e+00	3.433884e-01	3.103724e-02	3.123512e-01
77            	-1.399944e-01	1.764700e+00	3.393122e-01	2.966173e-02	3.096505e-01
78            	-1.395989e-01	1.758908e+00	3.359046e-01	2.835339e-02	3.075512e-01
79            	-1.395521e-01	1.752259e+00	3.331511e-01	2.702351e-02	3.061276e-01
80            	-1.398541e-01	1.745285e+00	3.310585e-01	2.567512e-02	3.053834e-01
81            	-1.403867e-01	1.738445e+00	3.294146e-01	2.432063e-02	3.050939e-01
82            	-1.410070e-01	1.732079e+00	3.279055e-01	2.294574e-02	3.049598e-01
83            	-1.415343e-01	1.726280e+00	3.262097e-01	2.157061e-02	3.046391e-01
84            	-1.419074e-01	1.720983e+00	3.243491e-01	2.026713e-02	3.040819e-01
85            	-1.420780e-01	1.715815e+00	3.223635e-01	1.910372e-02	3.032597e-01
86            	-1.420341e-01	1.710453e+00	3.204701e-01	1.820098e-02	3.022691e-01
87            	-1.418132e-01	1.704518e+00	3.191085e-01	1.774104e-02	3.013674e-01
88            	-1.413943e-01	1.697891e+00	3.184827e-01	1.784709e-02	3.006356e-01
89            	-1.407815e-01	1.690372e+00	3.186845e-01	1.856078e-02	3.001237e-01
90            	-1.399910e-01	1.682050e+00	3.197055e-01	1.986178e-02	2.998438e-01
91            	-1.390272e-01	1.672995e+00	3.215280e-01	2.173684e-02	2.997912e-01
92            	-1.379335e-01	1.663312e+00	3.239153e-01	2.402418e-02	2.998911e-01
93            	-1.367617e-01	1.653211e+00	3.267795e-01	2.662802e-02	3.001515e-01
94            	-1.355323e-01	1.642897e+00	3.302115e-01	2.957346e-02	3.006380e-01
95            	-1.342273e-01	1.632647e+00	3.343458e-01	3.294561e-02	3.014002e-01
96            	-1.328700e-01	1.622763e+00	3.390771e-01	3.666858e-02	3.024085e-01
97            	-1.314997e-01	1.613476e+00	3.442351e-01	4.061787e-02	3.036173e-01
98            	-1.301453e-01	1.604809e+00	3.496439e-01	4.467659e-02	3.049673e-01
99            	-1.288132e-01	1.596786e+00	3.552603e-01	4.881692e-02	3.064434e-01
100           	-1.275581e-01	1.589498e+00	3.609101e-01	5.289699e-02	3.080131e-01
101           	-1.264510e-01	1.582951e+00	3.663980e-01	5.674800e-02	3.096500e-01
102           	-1.255334e-01	1.577110e+00	3.716250e-01	6.027905e-02	3.113459e-01
103           	-1.248402e-01	1.571958e+00	3.764178e-01	6.336876e-02	3.130491e-01
104           	-1.243540e-01	1.567396e+00	3.807961e-01	6.604403e-02	3.147520e-01
105           	-1.240545e-01	1.563258e+00	3.846285e-01	6.825979e-02	3.163687e-01
106           	-1.239380e-01	1.559551e+00	3.878613e-01	6.999262e-02	3.178687e-01
107           	-1.239990e-01	1.556347e+00	3.904735e-01	7.123778e-02	3.192357e-01
108           	-1.242115e-01	1.553624e+00	3.926616e-01	7.211926e-02	3.205424e-01
109           	-1.245465e-01	1.551283e+00	3.945546e-01	7.273083e-02	3.218238e-01
110           	-1.250082e-01	1.549240e+00	3.961613e-01	7.307241e-02	3.230889e-01
