# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	-4.465216e-04	9.486208e-01	-1.609441e-02	-8.493726e-03	-7.600683e-03
2             	-1.295661e-03	1.617181e+00	-1.431456e-02	-8.452943e-03	-5.861621e-03
3             	-1.431825e-03	2.224519e+00	1.101655e-02	4.076451e-03	6.940100e-03
4             	-5.876582e-04	2.439983e+00	5.008280e-02	2.445374e-02	2.562906e-02
5             	5.767720e-04	2.319156e+00	9.406837e-02	4.761096e-02	4.645741e-02
6             	1.499285e-03	2.025339e+00	1.357871e-01	6.939282e-02	6.639425e-02
7             	2.140030e-03	1.708405e+00	1.726080e-01	8.844404e-02	8.416398e-02
8             	2.741720e-03	1.477053e+00	2.052559e-01	1.053697e-01	9.988624e-02
9             	3.165351e-03	1.364110e+00	2.353435e-01	1.208371e-01	1.145064e-01
10            	3.734530e-03	1.348928e+00	2.654633e-01	1.364662e-01	1.289971e-01
11            	4.592592e-03	1.387245e+00	2.980238e-01	1.536045e-01	1.444193e-01
12            	5.801307e-03	1.440330e+00	3.327802e-01	1.721914e-01	1.605888e-01
13            	7.200147e-03	1.478742e+00	3.685981e-01	1.914992e-01	1.770989e-01
14            	8.933158e-03	1.490967e+00	4.038128e-01	2.108396e-01	1.929733e-01
15            	1.091494e-02	1.480262e+00	4.383992e-01	2.301145e-01	2.082846e-01
16            	1.283846e-02	1.454270e+00	4.719711e-01	2.488240e-01	2.231471e-01
17            	1.467012e-02	1.422022e+00	5.036437e-01	2.664920e-01	2.371517e-01
18            	1.628405e-02	1.390468e+00	5.326423e-01	2.826052e-01	2.500371e-01
19            	1.793527e-02	1.367396e+00	5.593871e-01	2.976288e-01	2.617583e-01
20            	1.936319e-02	1.354061e+00	5.837986e-01	3.112625e-01	2.725361e-01
21            	2.066710e-02	1.348604e+00	6.070231e-01	3.241786e-01	2.828444e-01
22            	2.159393e-02	1.348159e+00	6.300429e-01	3.366154e-01	2.934275e-01
23            	2.197919e-02	1.349454e+00	6.546116e-01	3.492850e-01	3.053266e-01
24            	2.166085e-02	1.349860e+00	6.804547e-01	3.618882e-01	3.185665e-01
25            	2.053062e-02	1.348777e+00	7.048730e-01	3.729671e-01	3.319059e-01
26            	1.856622e-02	1.347000e+00	7.256745e-01	3.814035e-01	3.442711e-01
27            	1.559082e-02	1.345693e+00	7.426448e-01	3.869132e-01	3.557316e-01
28            	1.165115e-02	1.345968e+00	7.565265e-01	3.899144e-01	3.666121e-01
29            	6.686284e-03	1.347869e+00	7.677190e-01	3.905458e-01	3.771732e-01
30            	5.970517e-04	1.351091e+00	7.769241e-01	3.890591e-01	3.878650e-01
31            	-6.534048e-03	1.355546e+00	7.845932e-01	3.857626e-01	3.988307e-01
32            	-1.451438e-02	1.361281e+00	7.906813e-01	3.808263e-01	4.098551e-01
33            	-2.311658e-02	1.368355e+00	7.951701e-01	3.744685e-01	4.207016e-01
34            	-3.249964e-02	1.377165e+00	7.972593e-01	3.661300e-01	4.311293e-01
35            	-4.267011e-02	1.387579e+00	7.970062e-01	3.558330e-01	4.411732e-01
36            	-5.348253e-02	1.399435e+00	7.943741e-01	3.437045e-01	4.506696e-01
37            	-6.472576e-02	1.412530e+00	7.897149e-01	3.301317e-01	4.595832e-01
38            	-7.629473e-02	1.426543e+00	7.828012e-01	3.151059e-01	4.676953e-01
39            	-8.797050e-02	1.440841e+00	7.738346e-01	2.989468e-01	4.748878e-01
40            	-9.929586e-02	1.454685e+00	7.628687e-01	2.821385e-01	4.807302e-01
41            	-1.098599e-01	1.467582e+00	7.501198e-01	2.652000e-01	4.849198e-01
42            	-1.192790e-01	1.479678e+00	7.353866e-01	2.484142e-01	4.869723e-01
43            	-1.273482e-01	1.490601e+00	7.184490e-01	2.318763e-01	4.865728e-01
44            	-1.340425e-01	1.500714e+00	6.996480e-01	2.157815e-01	4.838664e-01
45            	-1.395433e-01	1.510382e+00	6.796887e-01	2.003010e-01	4.793877e-01
46            	-1.442903e-01	1.519707e+00	6.586882e-01	1.850538e-01	4.736344e-01
47            	-1.484475e-01	1.529513e+00	6.362661e-01	1.696856e-01	4.665806e-01
48            	-1.520721e-01	1.540703e+00	6.126954e-01	1.542756e-01	4.584198e-01
49            	-1.553628e-01	1.553306e+00	5.879573e-01	1.386158e-01	4.493415e-01
50            	-1.581689e-01	1.566731e+00	5.624147e-01	1.230385e-01	4.393762e-01
51            	-1.603669e-01	1.580013e+00	5.360473e-01	1.076567e-01	4.283906e-01
52            	-1.621191e-01	1.592063e+00	5.085322e-01	9.214705e-02	4.163852e-01
53            	-1.635157e-01	1.602691e+00	4.806024e-01	7.678554e-02	4.038168e-01
54            	-1.646538e-01	1.612059e+00	4.532236e-01	6.195799e-02	3.912656e-01
55            	-1.655901e-01	1.620297e+00	4.265167e-01	4.766826e-02	3.788485e-01
56            	-1.663625e-01	1.628245e+00	4.002000e-01	3.373746e-02	3.664626e-01
57            	-1.669331e-01	1.636549e+00	3.747641e-01	2.044894e-02	3.543151e-01
58            	-1.673291e-01	1.644941e+00	3.501428e-01	7.742288e-03	3.424005e-01
59            	-1.674170e-01	1.653554e+00	3.261518e-01	-4.341096e-03	3.304929e-01
60            	-1.672296e-01	1.662304e+00	3.021364e-01	-1.616135e-02	3.182978e-01
61            	-1.667382e-01	1.670940e+00	2.787219e-01	-2.737724e-02	3.060991e-01
62            	-1.660630e-01	1.679128e+00	2.562443e-01	-3.794084e-02	2.941851e-01
63            	-1.652973e-01	1.686491e+00	2.344692e-01	-4.806269e-02	2.825319e-01
64            	-1.645637e-01	1.693156e+00	2.132159e-01	-5.795574e-02	2.711716e-01
65            	-1.639213e-01	1.699331e+00	1.927141e-01	-6.756421e-02	2.602783e-01
66            	-1.634596e-01	1.705298e+00	1.733611e-01	-7.677904e-02	2.501401e-01
67            	-1.632404e-01	1.711378e+00	1.553708e-01	-8.555501e-02	2.409258e-01
68            	-1.632690e-01	1.717388e+00	1.389235e-01	-9.380730e-02	2.327308e-01
69            	-1.635748e-01	1.722817e+00	1.241962e-01	-1.014767e-01	2.256729e-01
70            	-1.641247e-01	1.727573e+00	1.110643e-01	-1.085925e-01	2.196568e-01
71            	-1.648649e-01	1.731635e+00	9.952183e-02	-1.151040e-01	2.146258e-01
72            	-1.657343e-01	1.735221e+00	8.996937e-02	-1.207496e-01	2.107190e-01
73            	-1.667308e-01	1.738693e+00	8.251503e-02	-1.254733e-01	2.079883e-01
74            	-1.678382e-01	1.742272e+00	7.681594e-02	-1.294302e-01	2.062462e-01
75            	-1.690190e-01	1.745855e+00	7.235040e-02	-1.328438e-01	2.051942e-01
76            	-1.701784e-01	1.748958e+00	6.870680e-02	-1.358250e-01	2.045318e-01
77            	-1.711363e-01	1.750832e+00	6.572083e-02	-1.382759e-01	2.039967e-01
78            	-1.718042e-01	1.751126e+00	6.330905e-02	-1.401496e-01	2.034587e-01
79            	-1.722328e-01	1.749597e+00	6.157719e-02	-1.414442e-01	2.030214e-01
80            	-1.724773e-01	1.746449e+00	6.039045e-02	-1.422821e-01	2.026725e-01
81            	-1.726511e-01	1.742071e+00	5.922778e-02	-1.430372e-01	2.022650e-01
82            	-1.728034e-01	1.736441e+00	5.789756e-02	-1.438546e-01	2.017522e-01
83            	-1.729256e-01	1.729601e+00	5.641272e-02	-1.447193e-01	2.011320e-01
84            	-1.729867e-01	1.722113e+00	5.474759e-02	-1.456129e-01	2.003605e-01
85            	-1.728602e-01	1.714131e+00	5.310839e-02	-1.463060e-01	1.994144e-01
86            	-1.724599e-01	1.705943e+00	5.157735e-02	-1.466712e-01	1.982486e-01
87            	-1.717125e-01	1.697828e+00	5.016327e-02	-1.466309e-01	1.967942e-01
88            	-1.705857e-01	1.690066e+00	4.902597e-02	-1.460727e-01	1.950986e-01
89            	-1.690762e-01	1.682594e+00	4.831626e-02	-1.449180e-01	1.932343e-01
90            	-1.671822e-01	1.675456e+00	4.824895e-02	-1.430577e-01	1.913066e-01
91            	-1.649978e-01	1.668459e+00	4.905699e-02	-1.404693e-01	1.895263e-01
92            	-1.626044e-01	1.661508e+00	5.084685e-02	-1.371810e-01	1.880279e-01
93            	-1.601961e-01	1.654354e+00	5.365189e-02	-1.333701e-01	1.870220e-01
94            	-1.578726e-01	1.646913e+00	5.778318e-02	-1.289810e-01	1.867642e-01
95            	-1.556816e-01	1.639177e+00	6.315127e-02	-1.241060e-01	1.872572e-01
96            	-1.537063e-01	1.631147e+00	6.940967e-02	-1.190014e-01	1.884111e-01
97            	-1.519681e-01	1.622885e+00	7.636309e-02	-1.137865e-01	1.901496e-01
98            	-1.504532e-01	1.614588e+00	8.378098e-02	-1.085627e-01	1.923437e-01
99            	-1.491808e-01	1.606334e+00	9.116088e-02	-1.036004e-01	1.947612e-01
100           	-1.480782e-01	1.598261e+00	9.855732e-02	-9.879952e-02	1.973568e-01
101           	-1.470915e-01	1.590531e+00	1.060310e-01	-9.407595e-02	2.001070e-01
102           	-1.462190e-01	1.583248e+00	1.133078e-01	-8.956508e-02	2.028729e-01
103           	-1.454110e-01	1.576423e+00	1.202508e-01	-8.528560e-02	2.055364e-01
104           	-1.446612e-01	1.570096e+00	1.266258e-01	-8.134827e-02	2.079741e-01
105           	-1.439680e-01	1.564442e+00	1.322590e-01	-7.783848e-02	2.100975e-01
106           	-1.433502e-01	1.559534e+00	1.369908e-01	-7.485485e-02	2.118456e-01
107           	-1.428216e-01	1.555332e+00	1.406872e-01	-7.247802e-02	2.131653e-01
108           	-1.423594e-01	1.551775e+00	1.433008e-01	-7.070900e-02	2.140098e-01
109           	-1.419529e-01	1.548689e+00	1.447602e-01	-6.957284e-02	2.143330e-01
110           	-1.415995e-01	1.546033e+00	1.450438e-01	-6.907763e-02	2.141214e-01
111           	-1.412464e-01	1.543702e+00	1.441065e-01	-6.919319e-02	2.132996e-01
112           	-1.408460e-01	1.541719e+00	1.419203e-01	-6.988589e-02	2.118062e-01
113           	-1.403486e-01	1.539925e+00	1.385877e-01	-7.105470e-02	2.096424e-01
114           	-1.397278e-01	1.538422e+00	1.342750e-01	-7.259029e-02	2.068653e-01
115           	-1.389831e-01	1.537320e+00	1.292072e-01	-7.437952e-02	2.035867e-01
116           	-1.381433e-01	1.536532e+00	1.234616e-01	-7.641254e-02	1.998741e-01
117           	-1.372063e-01	1.535963e+00	1.170855e-01	-7.866359e-02	1.957491e-01
118           	-1.361779e-01	1.535585e+00	1.101084e-01	-8.112375e-02	1.912321e-01
119           	-1.350863e-01	1.535368e+00	1.026141e-01	-8.377927e-02	1.863933e-01
120           	-1.339718e-01	1.535273e+00	9.479215e-02	-8.657575e-02	1.813679e-01
121           	-1.329065e-01	1.535288e+00	8.682940e-02	-8.949179e-02	1.763212e-01
122           	-1.319401e-01	1.535360e+00	7.866325e-02	-9.260845e-02	1.712717e-01
123           	-1.311013e-01	1.535515e+00	7.033312e-02	-9.593476e-02	1.662679e-01
124           	-1.304196e-01	1.535909e+00	6.195923e-02	-9.944003e-02	1.613993e-01
125           	-1.298820e-01	1.536564e+00	5.335031e-02	-1.032068e-01	1.565571e-01
126           	-1.294590e-01	1.537458e+00	4.424236e-02	-1.073379e-01	1.515802e-01
127           	-1.291212e-01	1.538625e+00	3.456296e-02	-1.118397e-01	1.464027e-01
128           	-1.288643e-01	1.540026e+00	2.438163e-02	-1.166734e-01	1.410551e-01
129           	-1.286873e-01	1.541627e+00	1.377930e-02	-1.217977e-01	1.355770e-01
130           	-1.285847e-01	1.543532e+00	2.703399e-03	-1.272330e-01	1.299364e-01
131           	-1.285279e-01	1.545785e+00	-8.880958e-03	-1.329684e-01	1.240875e-01
132           	-1.285129e-01	1.548447e+00	-2.093305e-02	-1.389794e-01	1.180464e-01
133           	-1.285501e-01	1.551408e+00	-3.343474e-02	-1.452675e-01	1.118328e-01
134           	-1.286545e-01	1.554711e+00	-4.624057e-02	-1.517747e-01	1.055342e-01
135           	-1.288181e-01	1.558326e+00	-5.928526e-02	-1.584607e-01	9.917547e-02
136           	-1.290133e-01	1.562279e+00	-7.248008e-02	-1.652534e-01	9.277327e-02
137           	-1.292439e-01	1.566631e+00	-8.570750e-02	-1.720976e-01	8.639015e-02
138           	-1.294998e-01	1.571330e+00	-9.885988e-02	-1.789297e-01	8.006984e-02
139           	-1.297629e-01	1.576211e+00	-1.119119e-01	-1.857188e-01	7.380692e-02
140           	-1.300272e-01	1.581204e+00	-1.248421e-01	-1.924482e-01	6.760612e-02
