# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.0005        	4.416474e-04	7.762266e+03	-2.952104e-03	-1.034405e-03	-1.917700e-03
0.001         	1.171695e-02	-4.373272e+03	9.789078e-03	1.661149e-02	-6.822413e-03
0.0015        	1.792127e-02	1.710631e+02	-2.034550e-02	7.748516e-03	-2.809402e-02
0.002         	2.093539e-03	3.819295e+01	4.300523e-02	2.359615e-02	1.940908e-02
0.0025        	-1.692676e-02	-1.119386e+01	-2.426350e-02	-2.905851e-02	4.795011e-03
0.003         	-2.949456e-02	-1.054392e+01	6.322767e-04	-2.917842e-02	2.981070e-02
0.0035        	-3.258836e-02	-9.349108e+00	1.024641e-02	-2.746516e-02	3.771157e-02
0.004         	-3.322472e-02	-6.065223e+00	9.776841e-03	-2.833630e-02	3.811314e-02
0.0045        	-3.457025e-02	-4.075628e+00	-5.422577e-04	-3.484138e-02	3.429912e-02
0.005         	-3.385263e-02	-2.605767e+00	-5.472452e-03	-3.658885e-02	3.111640e-02
0.0055        	-3.309097e-02	-1.518725e+00	-8.619663e-03	-3.740080e-02	2.878114e-02
0.006         	-2.829382e-02	-7.311983e-01	-9.953796e-03	-3.327071e-02	2.331692e-02
0.0065        	-2.348063e-02	-1.725925e-01	-1.421717e-02	-3.058921e-02	1.637204e-02
0.007         	-1.615826e-02	2.728128e-01	-1.475006e-02	-2.353329e-02	8.783224e-03
0.0075        	-1.285658e-02	5.881095e-01	-2.001272e-02	-2.286294e-02	2.850215e-03
0.008         	-7.640637e-03	8.216174e-01	-1.245500e-02	-1.386814e-02	1.413137e-03
0.0085        	-6.781320e-03	1.000550e+00	-9.840527e-03	-1.170158e-02	1.861057e-03
0.009         	-6.887176e-03	1.099814e+00	-1.042581e-02	-1.210008e-02	1.674271e-03
0.0095        	-5.377526e-03	1.160017e+00	-9.787561e-03	-1.027131e-02	4.837455e-04
0.01          	-4.597192e-03	1.200939e+00	-5.598276e-03	-7.396331e-03	1.798054e-03
0.0105        	-5.226554e-03	1.265434e+00	-6.395098e-03	-8.424103e-03	2.029005e-03
0.011         	-3.196319e-03	1.320106e+00	2.504239e-05	-3.183798e-03	3.208840e-03
0.0115        	-4.701708e-03	1.364506e+00	-4.272967e-03	-6.838192e-03	2.565225e-03
0.012         	-4.807792e-03	1.403434e+00	-6.060833e-03	-7.838208e-03	1.777375e-03
0.0125        	-2.670501e-03	1.465542e+00	-2.793146e-04	-2.810158e-03	2.530843e-03
0.013         	-2.120925e-03	1.480993e+00	2.697526e-03	-7.721614e-04	3.469688e-03
0.0135        	-2.789540e-03	1.504509e+00	-2.371877e-03	-3.975478e-03	1.603601e-03
0.014         	-3.847500e-03	1.523334e+00	-5.286233e-03	-6.490616e-03	1.204384e-03
0.0145        	-3.207549e-03	1.512082e+00	-2.395847e-03	-4.405472e-03	2.009625e-03
0.015         	-1.117387e-03	1.520378e+00	1.173448e-03	-5.306626e-04	1.704111e-03
0.0155        	-2.325633e-03	1.532584e+00	-7.697530e-04	-2.710509e-03	1.940756e-03
0.016         	-4.286816e-03	1.533241e+00	-5.481427e-03	-7.027529e-03	1.546102e-03
0.0165        	-2.320921e-03	1.528941e+00	2.492921e-03	-1.074460e-03	3.567381e-03
0.017         	-3.131933e-03	1.512121e+00	3.182828e-04	-2.972791e-03	3.291074e-03
0.0175        	-1.571123e-03	1.529564e+00	1.744435e-03	-6.989057e-04	2.443341e-03
0.018         	-1.936387e-03	1.527807e+00	2.247013e-03	-8.128807e-04	3.059894e-03
0.0185        	-2.592511e-03	1.532167e+00	2.398767e-03	-1.393128e-03	3.791895e-03
0.019         	-3.985972e-03	1.529428e+00	6.584614e-05	-3.953049e-03	4.018895e-03
0.0195        	-2.264821e-03	1.534998e+00	2.918898e-03	-8.053718e-04	3.724270e-03
0.02          	-2.905147e-03	1.563078e+00	4.256109e-03	-7.770926e-04	5.033202e-03
0.0205        	-2.989809e-03	1.563394e+00	6.054909e-03	3.764512e-05	6.017263e-03
0.021         	-2.793614e-03	1.557476e+00	6.371908e-03	3.923398e-04	5.979568e-03
0.0215        	-3.350344e-03	1.520816e+00	4.904693e-03	-8.979979e-04	5.802691e-03
0.022         	-3.462244e-03	1.507781e+00	4.676263e-03	-1.124113e-03	5.800376e-03
0.0225        	-3.109098e-03	1.506675e+00	6.289148e-03	3.547661e-05	6.253672e-03
0.023         	-2.370076e-03	1.496722e+00	5.603861e-03	4.318547e-04	5.172006e-03
0.0235        	-1.994804e-03	1.474237e+00	6.748418e-03	1.379405e-03	5.369013e-03
0.024         	-3.404850e-03	1.447637e+00	4.638090e-03	-1.085805e-03	5.723895e-03
0.0245        	-3.770843e-03	1.428373e+00	3.937178e-03	-1.802254e-03	5.739433e-03
0.025         	-3.603849e-03	1.403934e+00	2.657882e-03	-2.274908e-03	4.932790e-03
