0 	0.000289686 	4.79676e-07 	0.000962378
0.00259889 	0.00038575 	1.95117e-06 	0.000481189
0.00519778 	0.000481814 	3.42266e-06 	0
0.00793204 	0.000987082 	1.67043e-05 	0
0.0106663 	0.00149235 	2.99859e-05 	0
0.013543 	0.00218016 	6.63442e-05 	0
0.0164197 	0.00286797 	0.000102702 	0
0.0194462 	0.00332985 	0.000164502 	0
0.0224727 	0.00379174 	0.000226302 	6.96896e-17
0.0256568 	0.00412 	0.000313954 	1.89488e-17
0.028841 	0.00444826 	0.000401605 	6.93667e-17
0.032191 	0.00473015 	0.000514698 	3.72103e-17
0.035541 	0.00501204 	0.000627791 	6.89505e-17
0.0390655 	0.00528026 	0.000763622 	3.69882e-17
0.04259 	0.00554849 	0.000899454 	6.8452e-17
0.046298 	0.00580528 	0.00105414 	3.67222e-17
0.0500061 	0.00606207 	0.00120882 	6.78855e-17
0.0539073 	0.00630739 	0.00137883 	3.64199e-17
0.0578085 	0.0065527 	0.00154884 	6.72642e-17
0.0578085 	0.0065527 	0.00154884 	0
0.0619129 	0.00678723 	0.00173123 	1.49764e-19
0.0660173 	0.00702176 	0.00191361 	0
0.0703355 	0.00724667 	0.00210584 	2.97765e-19
0.0746537 	0.00747158 	0.00229808 	0
0.0791968 	0.00768809 	0.00249793 	2.95915e-19
0.0837399 	0.00790459 	0.00269779 	0
0.0885197 	0.00811381 	0.00290321 	2.9401e-19
0.0932994 	0.00832303 	0.00310864 	0
0.0983282 	0.00852596 	0.00331773 	2.92073e-19
0.103357 	0.0087289 	0.00352682 	0
0.108648 	0.00892638 	0.00373779 	2.90127e-19
0.113938 	0.00912386 	0.00394876 	0
0.119504 	0.00931656 	0.00415989 	2.8818e-19
0.12507 	0.00950926 	0.00437102 	0
0.130927 	0.00969767 	0.00458078 	2.86231e-19
0.136783 	0.00988609 	0.00479055 	0
0.142944 	0.0100706 	0.00499775 	2.8427e-19
0.149105 	0.010255 	0.00520495 	0
0.155587 	0.0104358 	0.00550366 	2.82293e-19
0.162069 	0.0106165 	0.00580237 	0
0.168888 	0.0107937 	0.00610469 	2.80296e-19
0.175708 	0.0109708 	0.00640701 	0
0.182883 	0.0111442 	0.00661088 	2.78276e-19
0.190058 	0.0113176 	0.00681476 	0
0.197607 	0.0114872 	0.00699437 	2.76223e-19
0.205155 	0.0116568 	0.00717398 	0
0.213097 	0.0118222 	0.0072294 	2.7414e-19
0.221039 	0.0119876 	0.00728483 	0
0.229395 	0.0121485 	0.00732837 	2.72027e-19
0.23775 	0.0123093 	0.00737191 	0
0.24654 	0.012465 	0.0075076 	2.69893e-19
0.255331 	0.0126206 	0.00764329 	0
0.264579 	0.0127704 	0.00776819 	2.67737e-19
0.273828 	0.0129203 	0.0078931 	0
0.283559 	0.0130634 	0.00800611 	2.65501e-19
0.293289 	0.0132065 	0.00811912 	0
0.303526 	0.0133421 	0.00821973 	2.63124e-19
0.313763 	0.0134776 	0.00832034 	0
0.324533 	0.0136045 	0.00840859 	2.6065e-19
0.335303 	0.0137314 	0.00849684 	0
0.335303 	0.0137314 	0.00849684 	0
0.346634 	0.0138486 	0.00857304 	2.88641e-17
0.357966 	0.0139658 	0.00864925 	5.37417e-17
0.369887 	0.0140722 	0.00871392 	5.72327e-17
0.381809 	0.0141786 	0.00877858 	5.32831e-17
0.394351 	0.0142731 	0.00883244 	5.67435e-17
0.406893 	0.0143677 	0.00888629 	5.28167e-17
0.420089 	0.0144495 	0.00893019 	5.75134e-17
0.433285 	0.0145313 	0.00897408 	5.23339e-17
0.447168 	0.0145996 	0.00900904 	5.69804e-17
0.461051 	0.014668 	0.00904399 	5.18299e-17
0.475657 	0.0147225 	0.00907106 	5.51912e-17
0.490263 	0.014777 	0.00909814 	5.13014e-17
0.50563 	0.0148176 	0.00911851 	5.46265e-17
0.520997 	0.0148583 	0.00913888 	5.07449e-17
0.523306 	0.0148621 	0.009141 	4.04388e-17
0.525615 	0.014866 	0.00914313 	3.47568e-19
0.539473 	0.0148893 	0.00915589 	2.78673e-17
0.553331 	0.0149125 	0.00916865 	3.91548e-17
0.567911 	0.0149247 	0.00917777 	4.08029e-17
0.582491 	0.0149369 	0.00918689 	0
0.584921 	0.0149389 	0.00918841 	5.3275e-17
0.58735 	0.0149409 	0.00918993 	4.95172e-17
0.605245 	0.0149431 	0.00919759 	5.28024e-17
0.623141 	0.0149454 	0.00920525 	4.88185e-17
0.641968 	0.0149366 	0.00921112 	5.20545e-17
0.660796 	0.0149278 	0.00921699 	4.80394e-17
0.680604 	0.014909 	0.009222 	5.12208e-17
0.700412 	0.0148902 	0.00922701 	4.71623e-17
0.721251 	0.014862 	0.00923159 	5.02826e-17
0.742091 	0.0148338 	0.00923618 	4.61721e-17
0.764016 	0.0147963 	0.00924005 	4.92236e-17
0.785942 	0.0147587 	0.00924393 	4.50587e-17
0.809009 	0.0147108 	0.00924599 	4.80331e-17
0.832077 	0.0146629 	0.00924804 	4.38189e-17
0.856345 	0.0146016 	0.00924621 	4.67077e-17
0.880614 	0.0145403 	0.00924438 	4.24502e-17
0.906147 	0.0144594 	0.00923535 	4.52449e-17
0.93168 	0.0143786 	0.00922632 	4.09395e-17
0.958542 	0.0142677 	0.00920512 	4.36308e-17
0.985405 	0.0141567 	0.00918391 	3.928e-17
1.01367 	0.0140035 	0.00914456 	4.1858e-17
1.04193 	0.0138503 	0.0091052 	3.74983e-17
1.07166 	0.0136448 	0.00904205 	3.99543e-17
1.1014 	0.0134393 	0.0089789 	3.56258e-17
1.1014 	0.0134393 	0.0089789 	0
1.13268 	0.013173 	0.00888681 	9.49856e-18
1.16396 	0.0129067 	0.00879472 	3.36649e-17
1.19687 	0.0125723 	0.00866925 	1.79474e-17
1.22979 	0.012238 	0.00854378 	3.16093e-17
1.26441 	0.0118295 	0.00838254 	1.68472e-17
1.29904 	0.011421 	0.00822129 	2.94637e-17
1.33547 	0.0109352 	0.00802618 	1.56991e-17
1.3719 	0.0104494 	0.00783107 	2.72411e-17
1.41022 	0.0098927 	0.00761323 	1.45104e-17
1.44855 	0.009336 	0.00739539 	2.49548e-17
1.48887 	0.00873435 	0.00718408 	1.32883e-17
1.5292 	0.00813269 	0.00697278 	2.26204e-17
1.57162 	0.00753824 	0.00682812 	1.20415e-17
1.61405 	0.00694378 	0.00668347 	2.02681e-17
1.65868 	0.00642889 	0.00670023 	1.07863e-17
1.70332 	0.005914 	0.00671699 	1.79498e-17
1.75028 	0.00553959 	0.00699382 	9.55041e-18
1.79724 	0.00516517 	0.00727065 	1.57238e-17
1.84664 	0.00494017 	0.00785171 	8.36487e-18
1.89604 	0.00471516 	0.00843277 	1.36277e-17
1.94802 	0.00460015 	0.00928844 	7.24952e-18
2 	0.00448513 	0.0101441 	1.17437e-17
