# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (7.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
69.0005       	-2.016805e-02	4.800125e-01	-4.661048e-01	-2.532204e-01	-2.128843e-01
69.001        	-2.018183e-02	4.800868e-01	-4.659519e-01	-2.531578e-01	-2.127941e-01
69.0015       	-2.025278e-02	4.800922e-01	-4.659368e-01	-2.532212e-01	-2.127156e-01
69.002        	-2.031319e-02	4.804164e-01	-4.659535e-01	-2.532900e-01	-2.126636e-01
69.0025       	-2.040549e-02	4.807114e-01	-4.659815e-01	-2.533962e-01	-2.125853e-01
69.003        	-2.047138e-02	4.811514e-01	-4.660255e-01	-2.534841e-01	-2.125413e-01
69.0035       	-2.056532e-02	4.814338e-01	-4.661421e-01	-2.536364e-01	-2.125058e-01
69.004        	-2.057542e-02	4.816021e-01	-4.661201e-01	-2.536354e-01	-2.124846e-01
69.0045       	-2.060829e-02	4.815128e-01	-4.662138e-01	-2.537152e-01	-2.124986e-01
69.005        	-2.061046e-02	4.816934e-01	-4.663228e-01	-2.537719e-01	-2.125509e-01
69.0055       	-2.071890e-02	4.818428e-01	-4.665306e-01	-2.539842e-01	-2.125464e-01
69.006        	-2.075588e-02	4.821204e-01	-4.665313e-01	-2.540215e-01	-2.125098e-01
69.0065       	-2.091920e-02	4.824021e-01	-4.666477e-01	-2.542430e-01	-2.124046e-01
69.007        	-2.093538e-02	4.828610e-01	-4.665311e-01	-2.542009e-01	-2.123302e-01
69.0075       	-2.100768e-02	4.830330e-01	-4.666670e-01	-2.543412e-01	-2.123258e-01
69.008        	-2.092277e-02	4.831408e-01	-4.667500e-01	-2.542977e-01	-2.124522e-01
69.0085       	-2.100632e-02	4.832664e-01	-4.668975e-01	-2.544551e-01	-2.124425e-01
69.009        	-2.103547e-02	4.834985e-01	-4.667518e-01	-2.544114e-01	-2.123404e-01
69.0095       	-2.114255e-02	4.834889e-01	-4.668006e-01	-2.545429e-01	-2.122578e-01
69.01         	-2.123668e-02	4.838819e-01	-4.668921e-01	-2.546828e-01	-2.122094e-01
69.0105       	-2.132921e-02	4.839509e-01	-4.670298e-01	-2.548441e-01	-2.121857e-01
69.011        	-2.139898e-02	4.842539e-01	-4.671522e-01	-2.549751e-01	-2.121771e-01
69.0115       	-2.139810e-02	4.841373e-01	-4.670906e-01	-2.549434e-01	-2.121472e-01
69.012        	-2.143524e-02	4.845546e-01	-4.673179e-01	-2.550942e-01	-2.122237e-01
69.0125       	-2.146668e-02	4.845750e-01	-4.672626e-01	-2.550980e-01	-2.121646e-01
69.013        	-2.156163e-02	4.849936e-01	-4.673921e-01	-2.552577e-01	-2.121344e-01
69.0135       	-2.165682e-02	4.850654e-01	-4.673232e-01	-2.553184e-01	-2.120048e-01
69.014        	-2.174647e-02	4.854366e-01	-4.673569e-01	-2.554249e-01	-2.119320e-01
69.0145       	-2.181945e-02	4.853667e-01	-4.674162e-01	-2.555276e-01	-2.118887e-01
69.015        	-2.185387e-02	4.854800e-01	-4.675016e-01	-2.556047e-01	-2.118969e-01
69.0155       	-2.191878e-02	4.855065e-01	-4.675358e-01	-2.556867e-01	-2.118491e-01
69.016        	-2.193281e-02	4.857753e-01	-4.674452e-01	-2.556554e-01	-2.117898e-01
69.0165       	-2.203877e-02	4.860363e-01	-4.674645e-01	-2.557710e-01	-2.116935e-01
69.017        	-2.204535e-02	4.863067e-01	-4.674639e-01	-2.557773e-01	-2.116866e-01
69.0175       	-2.219482e-02	4.866145e-01	-4.676248e-01	-2.560072e-01	-2.116176e-01
69.018        	-2.222162e-02	4.867972e-01	-4.676299e-01	-2.560365e-01	-2.115933e-01
69.0185       	-2.231808e-02	4.868626e-01	-4.678046e-01	-2.562204e-01	-2.115842e-01
69.019        	-2.233165e-02	4.869157e-01	-4.677684e-01	-2.562158e-01	-2.115525e-01
69.0195       	-2.244358e-02	4.870540e-01	-4.677847e-01	-2.563359e-01	-2.114488e-01
69.02         	-2.247160e-02	4.871740e-01	-4.679063e-01	-2.564248e-01	-2.114816e-01
69.0205       	-2.256322e-02	4.874367e-01	-4.679970e-01	-2.565617e-01	-2.114353e-01
69.021        	-2.261956e-02	4.876916e-01	-4.680299e-01	-2.566345e-01	-2.113954e-01
69.0215       	-2.269697e-02	4.879067e-01	-4.682145e-01	-2.568042e-01	-2.114103e-01
69.022        	-2.273310e-02	4.881222e-01	-4.682459e-01	-2.568560e-01	-2.113898e-01
69.0225       	-2.282631e-02	4.882434e-01	-4.683147e-01	-2.569837e-01	-2.113310e-01
69.023        	-2.289003e-02	4.884353e-01	-4.683860e-01	-2.570830e-01	-2.113030e-01
69.0235       	-2.294805e-02	4.884251e-01	-4.684272e-01	-2.571616e-01	-2.112655e-01
69.024        	-2.299005e-02	4.885608e-01	-4.684992e-01	-2.572396e-01	-2.112595e-01
69.0245       	-2.305526e-02	4.887797e-01	-4.685734e-01	-2.573419e-01	-2.112314e-01
69.025        	-2.314255e-02	4.890113e-01	-4.686567e-01	-2.574709e-01	-2.111858e-01
69.0255       	-2.318613e-02	4.891540e-01	-4.686236e-01	-2.574979e-01	-2.111257e-01
69.026        	-2.330935e-02	4.895544e-01	-4.686561e-01	-2.576374e-01	-2.110187e-01
69.0265       	-2.334708e-02	4.897459e-01	-4.686846e-01	-2.576894e-01	-2.109952e-01
69.027        	-2.341881e-02	4.898385e-01	-4.687614e-01	-2.577995e-01	-2.109619e-01
69.0275       	-2.340784e-02	4.898255e-01	-4.688159e-01	-2.578158e-01	-2.110001e-01
69.028        	-2.352212e-02	4.899597e-01	-4.689302e-01	-2.579872e-01	-2.109430e-01
69.0285       	-2.353702e-02	4.900148e-01	-4.688940e-01	-2.579840e-01	-2.109100e-01
69.029        	-2.368982e-02	4.903714e-01	-4.691313e-01	-2.582555e-01	-2.108758e-01
69.0295       	-2.373301e-02	4.905532e-01	-4.690714e-01	-2.582687e-01	-2.108027e-01
69.03         	-2.384685e-02	4.908234e-01	-4.690921e-01	-2.583929e-01	-2.106992e-01
69.0305       	-2.380370e-02	4.907911e-01	-4.690469e-01	-2.583271e-01	-2.107197e-01
69.031        	-2.384482e-02	4.910098e-01	-4.692067e-01	-2.584481e-01	-2.107585e-01
69.0315       	-2.390173e-02	4.910330e-01	-4.691749e-01	-2.584892e-01	-2.106857e-01
69.032        	-2.399726e-02	4.912437e-01	-4.692707e-01	-2.586326e-01	-2.106381e-01
69.0325       	-2.408992e-02	4.913929e-01	-4.692402e-01	-2.587100e-01	-2.105302e-01
69.033        	-2.412449e-02	4.915434e-01	-4.693111e-01	-2.587801e-01	-2.105311e-01
69.0335       	-2.419999e-02	4.916786e-01	-4.693815e-01	-2.588907e-01	-2.104907e-01
69.034        	-2.422920e-02	4.917716e-01	-4.693585e-01	-2.589084e-01	-2.104500e-01
69.0345       	-2.428785e-02	4.919127e-01	-4.695345e-01	-2.590551e-01	-2.104794e-01
69.035        	-2.432115e-02	4.921506e-01	-4.696347e-01	-2.591385e-01	-2.104962e-01
69.0355       	-2.439396e-02	4.923400e-01	-4.694824e-01	-2.591352e-01	-2.103473e-01
69.036        	-2.444002e-02	4.925854e-01	-4.693735e-01	-2.591268e-01	-2.102467e-01
69.0365       	-2.445893e-02	4.926692e-01	-4.694513e-01	-2.591846e-01	-2.102667e-01
69.037        	-2.449095e-02	4.927795e-01	-4.694595e-01	-2.592207e-01	-2.102388e-01
69.0375       	-2.454860e-02	4.929006e-01	-4.695554e-01	-2.593263e-01	-2.102291e-01
69.038        	-2.461382e-02	4.930106e-01	-4.696110e-01	-2.594193e-01	-2.101917e-01
69.0385       	-2.468622e-02	4.931386e-01	-4.696679e-01	-2.595202e-01	-2.101477e-01
69.039        	-2.472921e-02	4.933018e-01	-4.697196e-01	-2.595890e-01	-2.101306e-01
69.0395       	-2.475884e-02	4.933980e-01	-4.697032e-01	-2.596105e-01	-2.100928e-01
69.04         	-2.474916e-02	4.935265e-01	-4.695473e-01	-2.595228e-01	-2.100245e-01
69.0405       	-2.478411e-02	4.937646e-01	-4.695229e-01	-2.595456e-01	-2.099773e-01
69.041        	-2.484438e-02	4.939106e-01	-4.695825e-01	-2.596356e-01	-2.099469e-01
