# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
69.0005       	-4.131582e-02	1.593317e+00	-3.663336e-01	-2.244826e-01	-1.418510e-01
69.001        	-4.162009e-02	1.593315e+00	-3.666210e-01	-2.249306e-01	-1.416904e-01
69.0015       	-4.166914e-02	1.593493e+00	-3.668386e-01	-2.250885e-01	-1.417502e-01
69.002        	-4.165486e-02	1.593693e+00	-3.668772e-01	-2.250935e-01	-1.417837e-01
69.0025       	-4.139283e-02	1.593840e+00	-3.667129e-01	-2.247493e-01	-1.419636e-01
69.003        	-4.119769e-02	1.593770e+00	-3.664781e-01	-2.244367e-01	-1.420413e-01
69.0035       	-4.106605e-02	1.593628e+00	-3.661470e-01	-2.241395e-01	-1.420074e-01
69.004        	-4.128252e-02	1.593393e+00	-3.661858e-01	-2.243754e-01	-1.418104e-01
69.0045       	-4.150162e-02	1.593459e+00	-3.662654e-01	-2.246343e-01	-1.416311e-01
69.005        	-4.170715e-02	1.593585e+00	-3.665134e-01	-2.249639e-01	-1.415496e-01
69.0055       	-4.158761e-02	1.593938e+00	-3.665707e-01	-2.248729e-01	-1.416977e-01
69.006        	-4.145329e-02	1.594154e+00	-3.665731e-01	-2.247398e-01	-1.418332e-01
69.0065       	-4.116864e-02	1.594206e+00	-3.659556e-01	-2.241464e-01	-1.418091e-01
69.007        	-4.111567e-02	1.593815e+00	-3.656466e-01	-2.239390e-01	-1.417077e-01
69.0075       	-4.118433e-02	1.593684e+00	-3.653044e-01	-2.238365e-01	-1.414679e-01
69.008        	-4.150326e-02	1.593657e+00	-3.655261e-01	-2.242663e-01	-1.412598e-01
69.0085       	-4.160302e-02	1.593854e+00	-3.654572e-01	-2.243316e-01	-1.411256e-01
69.009        	-4.164971e-02	1.594117e+00	-3.656399e-01	-2.244697e-01	-1.411702e-01
69.0095       	-4.142444e-02	1.594522e+00	-3.654085e-01	-2.241287e-01	-1.412798e-01
69.01         	-4.122835e-02	1.594524e+00	-3.652641e-01	-2.238604e-01	-1.414037e-01
69.0105       	-4.102298e-02	1.594431e+00	-3.648906e-01	-2.234683e-01	-1.414223e-01
69.011        	-4.113182e-02	1.594086e+00	-3.649581e-01	-2.236109e-01	-1.413472e-01
69.0115       	-4.131380e-02	1.594083e+00	-3.648009e-01	-2.237142e-01	-1.410866e-01
69.012        	-4.157777e-02	1.594143e+00	-3.650850e-01	-2.241203e-01	-1.409647e-01
69.0125       	-4.152284e-02	1.594569e+00	-3.652968e-01	-2.241713e-01	-1.411256e-01
69.013        	-4.143151e-02	1.594672e+00	-3.653454e-01	-2.241042e-01	-1.412412e-01
69.0135       	-4.115380e-02	1.594872e+00	-3.649173e-01	-2.236124e-01	-1.413048e-01
69.014        	-4.101329e-02	1.594617e+00	-3.646987e-01	-2.233626e-01	-1.413361e-01
69.0145       	-4.100847e-02	1.594420e+00	-3.643658e-01	-2.231914e-01	-1.411744e-01
69.015        	-4.127495e-02	1.594238e+00	-3.645988e-01	-2.235744e-01	-1.410245e-01
69.0155       	-4.145740e-02	1.594506e+00	-3.645956e-01	-2.237552e-01	-1.408404e-01
69.016        	-4.155417e-02	1.594671e+00	-3.648900e-01	-2.239992e-01	-1.408908e-01
69.0165       	-4.139579e-02	1.595034e+00	-3.647923e-01	-2.237919e-01	-1.410004e-01
69.017        	-4.120663e-02	1.594997e+00	-3.646984e-01	-2.235558e-01	-1.411426e-01
69.0175       	-4.095524e-02	1.595068e+00	-3.642196e-01	-2.230650e-01	-1.411546e-01
69.018        	-4.098554e-02	1.594775e+00	-3.641994e-01	-2.230853e-01	-1.411142e-01
69.0185       	-4.115774e-02	1.594754e+00	-3.641711e-01	-2.232433e-01	-1.409278e-01
69.019        	-4.142983e-02	1.594680e+00	-3.642991e-01	-2.235794e-01	-1.407197e-01
69.0195       	-4.149646e-02	1.594953e+00	-3.642816e-01	-2.236373e-01	-1.406443e-01
69.02         	-4.142041e-02	1.595071e+00	-3.644345e-01	-2.236376e-01	-1.407968e-01
69.0205       	-4.117540e-02	1.595325e+00	-3.641420e-01	-2.232464e-01	-1.408956e-01
69.021        	-4.096829e-02	1.595195e+00	-3.639602e-01	-2.229484e-01	-1.410118e-01
69.0215       	-4.087739e-02	1.595107e+00	-3.636762e-01	-2.227155e-01	-1.409607e-01
69.022        	-4.109603e-02	1.594915e+00	-3.637205e-01	-2.229563e-01	-1.407642e-01
69.0225       	-4.130663e-02	1.595127e+00	-3.638186e-01	-2.232159e-01	-1.406027e-01
69.023        	-4.147260e-02	1.595259e+00	-3.640248e-01	-2.234850e-01	-1.405398e-01
69.0235       	-4.137847e-02	1.595609e+00	-3.639155e-01	-2.233362e-01	-1.405793e-01
69.024        	-4.121455e-02	1.595683e+00	-3.637676e-01	-2.230983e-01	-1.406692e-01
69.0245       	-4.094297e-02	1.595701e+00	-3.634957e-01	-2.226908e-01	-1.408049e-01
69.025        	-4.088628e-02	1.595445e+00	-3.631914e-01	-2.224820e-01	-1.407094e-01
69.0255       	-4.102440e-02	1.595365e+00	-3.629737e-01	-2.225112e-01	-1.404624e-01
69.026        	-4.132096e-02	1.595330e+00	-3.630812e-01	-2.228616e-01	-1.402196e-01
69.0265       	-4.142851e-02	1.595591e+00	-3.633052e-01	-2.230811e-01	-1.402241e-01
69.027        	-4.141712e-02	1.595935e+00	-3.634291e-01	-2.231317e-01	-1.402974e-01
69.0275       	-4.119644e-02	1.596147e+00	-3.633624e-01	-2.228776e-01	-1.404848e-01
69.028        	-4.099120e-02	1.596069e+00	-3.629640e-01	-2.224732e-01	-1.404908e-01
69.0285       	-4.082786e-02	1.595867e+00	-3.627158e-01	-2.221857e-01	-1.405300e-01
69.029        	-4.097879e-02	1.595751e+00	-3.625439e-01	-2.222507e-01	-1.402932e-01
69.0295       	-4.119528e-02	1.595760e+00	-3.627471e-01	-2.225688e-01	-1.401783e-01
69.03         	-4.140218e-02	1.595969e+00	-3.628623e-01	-2.228333e-01	-1.400290e-01
69.0305       	-4.136758e-02	1.596283e+00	-3.629212e-01	-2.228282e-01	-1.400930e-01
69.031        	-4.121684e-02	1.596530e+00	-3.628780e-01	-2.226559e-01	-1.402222e-01
69.0315       	-4.094947e-02	1.596413e+00	-3.625316e-01	-2.222153e-01	-1.403163e-01
69.032        	-4.080774e-02	1.596181e+00	-3.622169e-01	-2.219162e-01	-1.403007e-01
69.0325       	-4.085579e-02	1.595972e+00	-3.621815e-01	-2.219466e-01	-1.402350e-01
69.033        	-4.112411e-02	1.596063e+00	-3.622630e-01	-2.222556e-01	-1.400074e-01
69.0335       	-4.131135e-02	1.596346e+00	-3.624344e-01	-2.225286e-01	-1.399059e-01
69.034        	-4.133054e-02	1.596736e+00	-3.627674e-01	-2.227143e-01	-1.400532e-01
69.0345       	-4.113739e-02	1.596957e+00	-3.626431e-01	-2.224589e-01	-1.401842e-01
69.035        	-4.092555e-02	1.596845e+00	-3.623143e-01	-2.220827e-01	-1.402316e-01
69.0355       	-4.071241e-02	1.596657e+00	-3.619639e-01	-2.216944e-01	-1.402695e-01
69.036        	-4.078212e-02	1.596504e+00	-3.618550e-01	-2.217096e-01	-1.401454e-01
69.0365       	-4.100184e-02	1.596432e+00	-3.618538e-01	-2.219287e-01	-1.399251e-01
69.037        	-4.125218e-02	1.596589e+00	-3.621663e-01	-2.223353e-01	-1.398310e-01
69.0375       	-4.127526e-02	1.596822e+00	-3.621348e-01	-2.223427e-01	-1.397922e-01
69.038        	-4.120452e-02	1.597183e+00	-3.621089e-01	-2.222589e-01	-1.398499e-01
69.0385       	-4.094197e-02	1.597165e+00	-3.617961e-01	-2.218400e-01	-1.399561e-01
69.039        	-4.078116e-02	1.596974e+00	-3.616642e-01	-2.216133e-01	-1.400509e-01
69.0395       	-4.069304e-02	1.596766e+00	-3.615258e-01	-2.214560e-01	-1.400699e-01
69.04         	-4.095722e-02	1.596856e+00	-3.615794e-01	-2.217469e-01	-1.398325e-01
69.0405       	-4.113537e-02	1.596986e+00	-3.617123e-01	-2.219915e-01	-1.397208e-01
69.041        	-4.129576e-02	1.597446e+00	-3.618770e-01	-2.222342e-01	-1.396427e-01
69.0415       	-4.112704e-02	1.597699e+00	-3.618160e-01	-2.220350e-01	-1.397810e-01
69.042        	-4.098396e-02	1.597856e+00	-3.617184e-01	-2.218431e-01	-1.398752e-01
69.0425       	-4.068463e-02	1.597564e+00	-3.612581e-01	-2.213137e-01	-1.399444e-01
69.043        	-4.071390e-02	1.597443e+00	-3.610307e-01	-2.212292e-01	-1.398014e-01
69.0435       	-4.081816e-02	1.597243e+00	-3.610292e-01	-2.213328e-01	-1.396965e-01
69.044        	-4.116086e-02	1.597454e+00	-3.613105e-01	-2.218161e-01	-1.394944e-01
69.0445       	-4.120220e-02	1.597588e+00	-3.613567e-01	-2.218806e-01	-1.394761e-01
69.045        	-4.122207e-02	1.598040e+00	-3.613697e-01	-2.219069e-01	-1.394628e-01
69.0455       	-4.093959e-02	1.597982e+00	-3.611790e-01	-2.215291e-01	-1.396499e-01
69.046        	-4.077754e-02	1.597928e+00	-3.609082e-01	-2.212316e-01	-1.396766e-01
69.0465       	-4.059264e-02	1.597572e+00	-3.606571e-01	-2.209212e-01	-1.397359e-01
69.047        	-4.083747e-02	1.597567e+00	-3.607587e-01	-2.212168e-01	-1.395419e-01
69.0475       	-4.102586e-02	1.597640e+00	-3.607612e-01	-2.214064e-01	-1.393547e-01
69.048        	-4.127369e-02	1.598028e+00	-3.608688e-01	-2.217081e-01	-1.391607e-01
69.0485       	-4.113048e-02	1.598206e+00	-3.606810e-01	-2.214710e-01	-1.392100e-01
69.049        	-4.104382e-02	1.598433e+00	-3.605990e-01	-2.213433e-01	-1.392557e-01
69.0495       	-4.070427e-02	1.598301e+00	-3.602628e-01	-2.208357e-01	-1.394271e-01
69.05         	-4.067589e-02	1.598137e+00	-3.600432e-01	-2.206975e-01	-1.393457e-01
69.0505       	-4.071463e-02	1.597911e+00	-3.597958e-01	-2.206125e-01	-1.391833e-01
69.051        	-4.106255e-02	1.598117e+00	-3.601257e-01	-2.211254e-01	-1.390003e-01
69.0515       	-4.110815e-02	1.598163e+00	-3.602395e-01	-2.212279e-01	-1.390116e-01
69.052        	-4.119329e-02	1.598530e+00	-3.603496e-01	-2.213681e-01	-1.389815e-01
69.0525       	-4.090322e-02	1.598675e+00	-3.600325e-01	-2.209195e-01	-1.391130e-01
69.053        	-4.073519e-02	1.598643e+00	-3.598268e-01	-2.206486e-01	-1.391782e-01
69.0535       	-4.045505e-02	1.598389e+00	-3.595423e-01	-2.202262e-01	-1.393161e-01
69.054        	-4.063053e-02	1.598253e+00	-3.596203e-01	-2.204407e-01	-1.391796e-01
69.0545       	-4.078544e-02	1.598265e+00	-3.595960e-01	-2.205834e-01	-1.390126e-01
69.055        	-4.108056e-02	1.598461e+00	-3.599646e-01	-2.210629e-01	-1.389018e-01
69.0555       	-4.099925e-02	1.598695e+00	-3.597874e-01	-2.208929e-01	-1.388944e-01
69.056        	-4.091635e-02	1.598852e+00	-3.598500e-01	-2.208414e-01	-1.390087e-01
69.0565       	-4.056583e-02	1.598777e+00	-3.593904e-01	-2.202610e-01	-1.391294e-01
69.057        	-4.046189e-02	1.598451e+00	-3.590342e-01	-2.199790e-01	-1.390552e-01
69.0575       	-4.040055e-02	1.598344e+00	-3.588046e-01	-2.198028e-01	-1.390017e-01
69.058        	-4.071633e-02	1.598497e+00	-3.589512e-01	-2.201919e-01	-1.387593e-01
69.0585       	-4.085003e-02	1.598703e+00	-3.590370e-01	-2.203685e-01	-1.386685e-01
69.059        	-4.098733e-02	1.598943e+00	-3.593341e-01	-2.206544e-01	-1.386797e-01
69.0595       	-4.076563e-02	1.599184e+00	-3.591806e-01	-2.203560e-01	-1.388247e-01
69.06         	-4.060759e-02	1.599010e+00	-3.588154e-01	-2.200153e-01	-1.388001e-01
69.0605       	-4.030172e-02	1.598888e+00	-3.584631e-01	-2.195333e-01	-1.389299e-01
69.061        	-4.038131e-02	1.598643e+00	-3.581913e-01	-2.194770e-01	-1.387144e-01
69.0615       	-4.052028e-02	1.598748e+00	-3.580858e-01	-2.195632e-01	-1.385226e-01
69.062        	-4.082914e-02	1.598993e+00	-3.584493e-01	-2.200538e-01	-1.383955e-01
