# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (7.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	2.697052e-04	9.339462e-01	3.943921e-04	4.669012e-04	-7.250911e-05
2             	4.764733e-04	1.572393e+00	3.227732e-03	2.090339e-03	1.137393e-03
3             	3.446308e-04	2.155653e+00	4.782305e-03	2.735783e-03	2.046522e-03
4             	-3.355507e-04	2.359423e+00	4.247348e-03	1.788123e-03	2.459225e-03
5             	-8.926107e-04	2.233155e+00	1.915263e-03	6.502066e-05	1.850242e-03
6             	-1.235460e-03	1.938126e+00	4.700570e-05	-1.211957e-03	1.258962e-03
7             	-1.185867e-03	1.620654e+00	2.816392e-05	-1.171785e-03	1.199949e-03
8             	-8.508979e-04	1.383692e+00	1.823448e-03	6.082602e-05	1.762622e-03
9             	-4.304574e-04	1.261597e+00	4.701790e-03	1.920437e-03	2.781352e-03
10            	-8.029197e-05	1.234782e+00	7.624211e-03	3.731813e-03	3.892397e-03
11            	2.070285e-04	1.261670e+00	9.886672e-03	5.150365e-03	4.736307e-03
12            	3.190770e-04	1.304934e+00	1.104015e-02	5.839151e-03	5.200997e-03
13            	2.699956e-04	1.337546e+00	1.092167e-02	5.730830e-03	5.190839e-03
14            	9.790103e-05	1.346207e+00	1.017775e-02	5.186776e-03	4.990973e-03
15            	-1.799534e-04	1.332996e+00	9.908835e-03	4.774464e-03	5.134371e-03
16            	-4.934222e-04	1.305282e+00	1.111878e-02	5.065968e-03	6.052813e-03
17            	-8.529368e-04	1.269217e+00	1.384664e-02	6.070382e-03	7.776255e-03
18            	-1.275926e-03	1.232284e+00	1.814999e-02	7.799068e-03	1.035092e-02
19            	-1.787885e-03	1.203535e+00	2.381535e-02	1.011979e-02	1.369556e-02
20            	-2.401193e-03	1.185047e+00	3.048416e-02	1.284089e-02	1.764327e-02
21            	-3.114792e-03	1.176069e+00	3.776485e-02	1.576764e-02	2.199722e-02
22            	-3.944613e-03	1.172136e+00	4.512600e-02	1.861839e-02	2.650761e-02
23            	-4.943164e-03	1.170536e+00	5.215124e-02	2.113246e-02	3.101879e-02
24            	-6.179257e-03	1.167758e+00	5.878158e-02	2.321153e-02	3.557005e-02
25            	-7.680968e-03	1.161764e+00	6.519826e-02	2.491816e-02	4.028010e-02
26            	-9.455862e-03	1.152672e+00	7.155980e-02	2.632404e-02	4.523576e-02
27            	-1.145151e-02	1.141920e+00	7.788561e-02	2.749129e-02	5.039431e-02
28            	-1.358043e-02	1.130690e+00	8.443955e-02	2.863934e-02	5.580021e-02
29            	-1.582567e-02	1.119459e+00	9.114188e-02	2.974527e-02	6.139661e-02
30            	-1.815759e-02	1.108825e+00	9.818650e-02	3.093566e-02	6.725084e-02
31            	-2.049270e-02	1.098515e+00	1.058906e-01	3.245258e-02	7.343799e-02
32            	-2.280006e-02	1.088656e+00	1.143819e-01	3.439089e-02	7.999101e-02
33            	-2.501502e-02	1.079558e+00	1.240573e-01	3.701365e-02	8.704369e-02
34            	-2.717262e-02	1.072028e+00	1.346562e-01	4.015548e-02	9.450072e-02
35            	-2.920472e-02	1.066039e+00	1.466337e-01	4.411212e-02	1.025216e-01
36            	-3.110779e-02	1.062204e+00	1.593157e-01	4.855004e-02	1.107656e-01
37            	-3.277976e-02	1.060032e+00	1.727166e-01	5.357856e-02	1.191381e-01
38            	-3.426638e-02	1.059072e+00	1.870227e-01	5.924497e-02	1.277777e-01
39            	-3.560188e-02	1.059510e+00	2.022788e-01	6.553750e-02	1.367413e-01
40            	-3.678858e-02	1.061484e+00	2.190332e-01	7.272801e-02	1.463052e-01
41            	-3.785058e-02	1.064576e+00	2.371752e-01	8.073704e-02	1.564382e-01
42            	-3.876375e-02	1.068763e+00	2.561429e-01	8.930770e-02	1.668352e-01
43            	-3.946647e-02	1.073496e+00	2.754757e-01	9.827137e-02	1.772043e-01
44            	-4.007876e-02	1.078309e+00	2.945284e-01	1.071854e-01	1.873430e-01
45            	-4.054061e-02	1.082511e+00	3.123173e-01	1.156181e-01	1.966993e-01
46            	-4.060105e-02	1.084876e+00	3.287537e-01	1.237758e-01	2.049779e-01
47            	-4.013915e-02	1.085065e+00	3.439821e-01	1.318519e-01	2.121302e-01
48            	-3.917376e-02	1.082558e+00	3.571581e-01	1.394053e-01	2.177528e-01
49            	-3.773899e-02	1.077278e+00	3.673571e-01	1.459396e-01	2.214175e-01
50            	-3.585416e-02	1.069322e+00	3.744200e-01	1.513558e-01	2.230642e-01
51            	-3.370618e-02	1.059772e+00	3.788623e-01	1.557250e-01	2.231373e-01
52            	-3.158752e-02	1.050205e+00	3.810984e-01	1.589617e-01	2.221367e-01
53            	-2.945753e-02	1.041059e+00	3.818469e-01	1.614659e-01	2.203810e-01
54            	-2.717326e-02	1.031898e+00	3.818743e-01	1.637639e-01	2.181104e-01
55            	-2.479200e-02	1.022715e+00	3.810804e-01	1.657482e-01	2.153322e-01
56            	-2.211477e-02	1.013184e+00	3.794304e-01	1.676004e-01	2.118300e-01
