# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (7.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	2.637581e-04	9.208505e-01	3.689488e-04	4.482325e-04	-7.928375e-05
2             	4.713381e-04	1.544502e+00	3.212993e-03	2.077835e-03	1.135159e-03
3             	3.393471e-04	2.117093e+00	4.847055e-03	2.762874e-03	2.084180e-03
4             	-3.312497e-04	2.318115e+00	4.473132e-03	1.905316e-03	2.567816e-03
5             	-8.831183e-04	2.194934e+00	2.353684e-03	2.937236e-04	2.059960e-03
6             	-1.222984e-03	1.905700e+00	6.764574e-04	-8.847552e-04	1.561213e-03
7             	-1.179348e-03	1.594169e+00	8.137894e-04	-7.724535e-04	1.586243e-03
8             	-8.499821e-04	1.361364e+00	2.769592e-03	5.348137e-04	2.234778e-03
9             	-4.344130e-04	1.241235e+00	5.822346e-03	2.476760e-03	3.345586e-03
10            	-9.274102e-05	1.214676e+00	8.930261e-03	4.372389e-03	4.557871e-03
11            	1.812840e-04	1.240775e+00	1.138499e-02	5.873780e-03	5.511212e-03
12            	2.840676e-04	1.282837e+00	1.279036e-02	6.679248e-03	6.111113e-03
13            	2.274280e-04	1.314332e+00	1.307161e-02	6.763232e-03	6.308376e-03
14            	3.952068e-05	1.322125e+00	1.291687e-02	6.497958e-03	6.418916e-03
15            	-2.601463e-04	1.308585e+00	1.348299e-02	6.481348e-03	7.001640e-03
16            	-6.116691e-04	1.280601e+00	1.569722e-02	7.236942e-03	8.460280e-03
17            	-1.020898e-03	1.244516e+00	1.959672e-02	8.777460e-03	1.081926e-02
18            	-1.512541e-03	1.207836e+00	2.517342e-02	1.107417e-02	1.409925e-02
19            	-2.110739e-03	1.179327e+00	3.225426e-02	1.401639e-02	1.823787e-02
20            	-2.833633e-03	1.161079e+00	4.046329e-02	1.739801e-02	2.306528e-02
21            	-3.682379e-03	1.152380e+00	4.934512e-02	2.099018e-02	2.835494e-02
22            	-4.688075e-03	1.148842e+00	5.828968e-02	2.445676e-02	3.383291e-02
23            	-5.903267e-03	1.147812e+00	6.682076e-02	2.750711e-02	3.931364e-02
24            	-7.393290e-03	1.145844e+00	7.485238e-02	3.003290e-02	4.481948e-02
25            	-9.190218e-03	1.140828e+00	8.263466e-02	3.212711e-02	5.050755e-02
26            	-1.129477e-02	1.132949e+00	9.035337e-02	3.388192e-02	5.647146e-02
27            	-1.363338e-02	1.123603e+00	9.805999e-02	3.539661e-02	6.266337e-02
28            	-1.610840e-02	1.113902e+00	1.060739e-01	3.692855e-02	6.914535e-02
29            	-1.871240e-02	1.104451e+00	1.142666e-01	3.842091e-02	7.584571e-02
30            	-2.137481e-02	1.095652e+00	1.230140e-01	4.013219e-02	8.288182e-02
31            	-2.402118e-02	1.087210e+00	1.326193e-01	4.228846e-02	9.033081e-02
32            	-2.659883e-02	1.079204e+00	1.432809e-01	4.504162e-02	9.823928e-02
33            	-2.904820e-02	1.071949e+00	1.553606e-01	4.863212e-02	1.067285e-01
34            	-3.140509e-02	1.066169e+00	1.685705e-01	5.288015e-02	1.156903e-01
35            	-3.361853e-02	1.061781e+00	1.833195e-01	5.804124e-02	1.252783e-01
36            	-3.562599e-02	1.059301e+00	1.990453e-01	6.389668e-02	1.351487e-01
37            	-3.733239e-02	1.058288e+00	2.157684e-01	7.055179e-02	1.452166e-01
38            	-3.879698e-02	1.058307e+00	2.331208e-01	7.776340e-02	1.553574e-01
39            	-4.008900e-02	1.059392e+00	2.519068e-01	8.586438e-02	1.660424e-01
40            	-4.119611e-02	1.061824e+00	2.723343e-01	9.497107e-02	1.773633e-01
41            	-4.218650e-02	1.065250e+00	2.940321e-01	1.048296e-01	1.892026e-01
42            	-4.303808e-02	1.069668e+00	3.163100e-01	1.151169e-01	2.011931e-01
43            	-4.369211e-02	1.074355e+00	3.386856e-01	1.256507e-01	2.130349e-01
44            	-4.426245e-02	1.079092e+00	3.603344e-01	1.359047e-01	2.244296e-01
45            	-4.466865e-02	1.083106e+00	3.804068e-01	1.455348e-01	2.348720e-01
46            	-4.470886e-02	1.085196e+00	3.989844e-01	1.547833e-01	2.442011e-01
47            	-4.418529e-02	1.084995e+00	4.159728e-01	1.638011e-01	2.521717e-01
48            	-4.306617e-02	1.082052e+00	4.303329e-01	1.721003e-01	2.582326e-01
49            	-4.153590e-02	1.076065e+00	4.412493e-01	1.790887e-01	2.621605e-01
50            	-3.969569e-02	1.067513e+00	4.485114e-01	1.845600e-01	2.639514e-01
51            	-3.796650e-02	1.057861e+00	4.530052e-01	1.885361e-01	2.644691e-01
52            	-3.653768e-02	1.048090e+00	4.552602e-01	1.910924e-01	2.641678e-01
53            	-3.506751e-02	1.038459e+00	4.558007e-01	1.928329e-01	2.629679e-01
54            	-3.345561e-02	1.028952e+00	4.550151e-01	1.940520e-01	2.609632e-01
55            	-3.169681e-02	1.019170e+00	4.531529e-01	1.948796e-01	2.582733e-01
56            	-2.974538e-02	1.008868e+00	4.507948e-01	1.956520e-01	2.551428e-01
57            	-2.762506e-02	9.978020e-01	4.480982e-01	1.964240e-01	2.516741e-01
58            	-2.551252e-02	9.862708e-01	4.451765e-01	1.970757e-01	2.481008e-01
59            	-2.356015e-02	9.737580e-01	4.425891e-01	1.977344e-01	2.448547e-01
60            	-2.172994e-02	9.597177e-01	4.407422e-01	1.986411e-01	2.421010e-01
