Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
22	2	0.0156618989	0.457256733	293.197808	293.198731	293.197808	293.199873	0.00114186822	0	0	0	0	0	3
23	3	0.0173868578	0.47804113	293.197613	293.19862	293.197613	293.199873	0.00125280901	0	0	0	0	0	3
24	3	0.0191057156	0.498825527	293.197387	293.198509	293.197387	293.199873	0.00136375231	0	0	0	0	0	3
25	3	0.02	0.519609924	293.197275	293.198454	293.197275	293.199873	0.00141896145	0	0	0	0	0	3
26	3	0.0225862146	0.540394321	293.196893	293.198244	293.196893	293.199816	0.00160793931	0	0	0	0	0	3
27	3	0.0250976506	0.561178718	293.196628	293.198061	293.196628	293.199777	0.00177020841	0	0	0	0	0	3
28	3	0.0275979598	0.581963115	293.196333	293.197882	293.196333	293.199738	0.00192924004	0	0	0	0	0	3
29	3	0.03	0.602747512	293.19608	293.197715	293.19608	293.199692	0.00207520202	0	0	0	0	0	3
30	3	0.0324913024	0.623531909	293.195822	293.197545	293.195822	293.199621	0.00220628765	0	0	0	0	0	3
31	3	0.035771982	0.644316306	293.195527	293.197323	293.195527	293.199536	0.00238597105	0	0	0	0	0	3
32	3	0.0390544055	0.665100703	293.195265	293.19711	293.195265	293.199456	0.00255600302	0	0	0	0	0	3
33	3	0.04	0.6858851	293.19519	293.19703	293.19519	293.199367	0.0025922515	0	0	0	0	0	3
34	4	0.043295339	0.706669497	293.194978	293.196831	293.194978	293.199286	0.00274769769	0	0	0	0	0	3
35	4	0.0465964063	0.727453894	293.194813	293.196646	293.194813	293.199186	0.00286887151	0	0	0	0	0	3
36	4	0.049901755	0.748238291	293.194684	293.196461	293.194684	293.199091	0.00299524145	0	0	0	0	0	3
37	4	0.05	0.769022688	293.19468	293.196412	293.19468	293.198989	0.00298646421	0	0	0	0	0	3
38	4	0.0533122035	0.789807085	293.194642	293.196247	293.194642	293.198898	0.00309740809	0	0	0	0	0	3
39	4	0.0566467003	0.810591482	293.194593	293.196095	293.194593	293.198795	0.00319444926	0	0	0	0	0	3
40	4	0.0599833201	0.831375879	293.194534	293.195957	293.194534	293.19865	0.0032507004	0	0	0	0	0	3
41	4	0.0633241709	0.852160276	293.194497	293.195811	293.194497	293.19851	0.00331661674	0	0	0	0	0	3
42	4	0.066668623	0.872944673	293.194469	293.195678	293.194469	293.198507	0.0034458245	0	0	0	0	0	3
43	4	0.0700166658	0.89372907	293.194452	293.195607	293.194452	293.198265	0.00342996084	0	0	0	0	0	3
44	5	0.0733664131	0.914513467	293.194441	293.195496	293.194441	293.198213	0.00346502695	0	0	0	0	0	3
45	5	0.0767177585	0.935297864	293.194435	293.195393	293.194435	293.197999	0.00345053585	0	0	0	0	0	3
46	5	0.08	0.956082261	293.194432	293.195278	293.194432	293.197808	0.00337605342	0	0	0	0	0	3
47	5	0.0833526331	0.976866658	293.194434	293.195173	293.194432	293.197613	0.00318082123	0	0	0	0	0	3
48	5	0.0867053384	0.997651055	293.194441	293.195077	293.194432	293.197387	0.00295494258	0	0	0	0	0	3
49	5	0.09	1.01843545	293.194454	293.194992	293.194432	293.197275	0.00284246266	0.000160330075	0	5.6	0	0	3
50	5	0.0933517269	1.03921985	293.194473	293.19494	293.194432	293.196893	0.00246082516	0.000160330075	0	6.5	0	0	3
51	5	0.0967025614	1.06000425	293.194501	293.194852	293.194432	293.196628	0.00219617088	0.000160330075	0	7.3	0	0	3
52	5	0.1	1.08078864	293.194538	293.194779	293.194432	293.196333	0.00190128314	0.000160330075	0	8.4	0	0	3
53	5	0.103349804	1.10157304	293.194584	293.194719	293.194432	293.19608	0.00164802999	0.000160330075	0	9.7	0	0	3
54	5	0.106699362	1.12235744	293.194641	293.194673	293.194432	293.195822	0.00138943673	0.000160330075	0	11.5	0	0	3
55	5	0.11	1.14314183	293.194706	293.194637	293.194432	293.195527	0.00109432202	0.000160330075	0	14.6	0	0	3
56	6	0.113350899	1.16392623	293.194782	293.194606	293.194432	293.195265	0.000832863076	0.000160330075	0	19.2	0	0	3
57	6	0.116703216	1.18471063	293.194866	293.194589	293.194432	293.19519	0.000757793466	0.000160330075	0	21.1	0	0	3
58	6	0.12	1.20549502	293.194954	293.194597	293.194432	293.194978	0.000545565036	0.000160330075	0	29.3	0	0	3
59	6	0.123356498	1.22627942	293.195047	293.194601	293.194432	293.195047	0.000614494283	0.000160330075	0	26	0	0	3
60	6	0.126715239	1.24706382	293.195139	293.194614	293.194432	293.195139	0.000707133389	0.000160330075	0	22.6	0	0	3
61	6	0.13	1.26784822	293.195226	293.194637	293.194432	293.195226	0.000794263233	0.000160330075	0	20.1	0	0	3
62	6	0.133357902	1.28863261	293.195307	293.194664	293.194432	293.195307	0.000875272302	0.000160330075	0	18.3	0	0	3
63	6	0.136716322	1.30941701	293.195377	293.194693	293.194432	293.195377	0.000944842672	0.000160330075	0	16.9	0	0	3
64	6	0.14	1.33020141	293.195431	293.194726	293.194432	293.195431	0.000999136628	0.000160330075	0	16	0	0	3
65	6	0.143361783	1.3509858	293.19547	293.194764	293.194432	293.19547	0.001038234	0.000160330075	0	15.4	0	0	3
66	6	0.146722053	1.3717702	293.195493	293.194804	293.194432	293.195493	0.00106096399	0.000160330075	0	15.1	0	0	3
67	6	0.15	1.3925546	293.1955	293.194845	293.194432	293.1955	0.00101748107	0.000160330075	0	15.7	0	0	3
68	7	0.153355862	1.41333899	293.195496	293.194887	293.194432	293.1955	0.000906449401	0.000160330075	0	17.6	0	0	3
69	7	0.156709761	1.43412339	293.195481	293.194929	293.194432	293.1955	0.000803625893	0.000160330075	0	19.9	0	0	3
70	7	0.16	1.45490779	293.195463	293.19497	293.194432	293.1955	0.000688711412	0.000160330075	0	23.2	0	0	3
71	7	0.163352765	1.47569219	293.195442	293.19501	293.194434	293.1955	0.000583417825	0.000160330075	0	27.4	0	0	3
72	7	0.166706756	1.49647658	293.195424	293.19505	293.194441	293.1955	0.000487314746	0.000160330075	0	32.9	0	0	3
73	7	0.17	1.51726098	293.19541	293.195088	293.194454	293.1955	0.000498987948	0.000160330075	0	32.1	0	0	3
74	7	0.173360267	1.53804538	293.195402	293.195126	293.194473	293.1955	0.000536687417	0.000160330075	0	29.8	0	0	3
75	7	0.176720361	1.55882977	293.195399	293.195163	293.194501	293.1955	0.000573927315	0.000160330075	0	27.9	0	0	3
76	7	0.18	1.57961417	293.195403	293.195199	293.194538	293.1955	0.000609984449	0.000160330075	0	26.2	0	0	3
77	7	0.183351967	1.60039857	293.195413	293.195234	293.194584	293.1955	0.000644778066	0.000160330075	0	24.8	0	0	3
78	7	0.186701668	1.62118296	293.19543	293.195268	293.194641	293.1955	0.000678743143	0.000160330075	0	23.6	0	0	3
79	8	0.19	1.64196736	293.195448	293.195301	293.194706	293.1955	0.00071109238	0.000160330075	0	22.5	0	0	3
80	8	0.193351267	1.66275176	293.195469	293.195331	293.194782	293.1955	0.000717833708	0.000160330075	0	22.3	0	0	3
81	8	0.196706715	1.68353615	293.195488	293.195359	293.194866	293.1955	0.000634564249	0.000160330075	0	25.2	0	0	3
82	8	0.2	1.70432055	293.195504	293.195385	293.194954	293.195504	0.000550170141	0.000160330075	0	29.1	0	0	3
83	8	0.203357123	1.72510495	293.195517	293.195407	293.195047	293.195517	0.000470673748	0.000160330075	0	34	0	0	3
84	8	0.206706952	1.74588935	293.195548	293.195427	293.195139	293.195548	0.000408463586	0.000160330075	0	39.2	0	0	3
85	8	0.21	1.76667374	293.195567	293.195444	293.195226	293.195567	0.000340733479	0.000160330075	0	47	0	0	3
86	8	0.213335787	1.78745814	293.195558	293.195458	293.195307	293.195567	0.00025972441	0.000160330075	0	61.7	0	0	3
87	8	0.216670134	1.80824254	293.195554	293.195468	293.195377	293.195567	0.000190154039	0.000160330075	0	84.3	0	0	3
88	8	0.220005719	1.82902693	293.195553	293.195475	293.195399	293.195567	0.000168146881	0.000160330075	0	95.3	0	0	3
89	8	0.223345746	1.84981133	293.195554	293.195479	293.195399	293.195567	0.000168146881	0.000160330075	0	95.3	0	0	3
90	8	0.226693065	1.87059573	293.195554	293.195483	293.195399	293.195567	0.000168146881	0.000160330075	0	95.3	0	0	3
91	9	0.23	1.89138012	293.195558	293.195485	293.195399	293.195567	0.000168146881	0.000160330075	0	95.3	0	0	3
92	9	0.233360552	1.91216452	293.195579	293.195489	293.195399	293.195579	0.000179656318	0.000160330075	0	89.2	0	0	3
93	9	0.236708904	1.93294892	293.195594	293.195493	293.195399	293.195594	0.000194643662	0.000160330075	0	82.3	0	0	3
94	9	0.24	1.95373332	293.195603	293.195497	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
95	9	0.243333859	1.97451771	293.195598	293.195503	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
96	9	0.246668111	1.99530211	293.195598	293.195509	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
97	9	0.25000689	2.01608651	293.195599	293.195516	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
98	9	0.253354523	2.0368709	293.195596	293.195523	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
99	9	0.256713946	2.0576553	293.19559	293.195531	293.195399	293.195603	0.000204174292	0.000160330075	0	78.5	0	0	3
100	9	0.26	2.0784397	293.195597	293.195539	293.195403	293.195603	0.000200348845	0.000160330075	0	80	0	0	3
101	10	0.263336737	2.09922409	293.195602	293.195547	293.195413	293.195603	0.000189748654	0.000160330075	0	84.4	0	0	3
102	10	0.266661533	2.12000849	293.195612	293.195555	293.19543	293.195612	0.000182735476	0.000160330075	0	87.7	0	0	3
103	10	0.269979079	2.14079289	293.195608	293.195562	293.195448	293.195612	0.000164284946	0.000160330075	0	97.5	0	0	3
104	10	0.27	2.16157729	293.195606	293.195567	293.195469	293.195612	0.000143686424	0.000160330075	0	100	0	0	3
105	10	0.273318462	2.18236168	293.195595	293.195572	293.195488	293.195612	0.000123918331	0.000160330075	0	100	0	0	3
106	10	0.276655997	2.20314608	293.195602	293.195577	293.195504	293.195612	0.000108139426	0.000160330075	0	100	0	0	3
107	10	0.280015226	2.22393048	293.195628	293.195582	293.195517	293.195628	0.000110646193	0.000160330075	0	100	0	0	3
108	10	0.283366113	2.24471487	293.195633	293.195587	293.195548	293.195633	8.52480683e-05	0.000160330075	0	100	0	0	3
109	10	0.286698744	2.26549927	293.195658	293.195591	293.195553	293.195658	0.000105078018	0.000160330075	0	100	0	0	3
110	10	0.290011246	2.28628367	293.195674	293.195596	293.195553	293.195674	0.00012146164	0.000160330075	0	100	0	0	3
111	10	0.293316243	2.30706806	293.195722	293.195603	293.195553	293.195722	0.000135014824	0.000160330075	0	100	0	0	3
112	10	0.296615716	2.32785246	293.195749	293.195611	293.195553	293.195749	0.000135997635	0.000160330075	0	100	0	0	3
113	11	0.29991906	2.34863686	293.195763	293.195619	293.195554	293.195763	0.000139800503	0.000160330075	0	100	0	0	3
114	11	0.3	2.36942125	293.195762	293.195622	293.195554	293.195763	0.000139449662	0.000160330075	0	100	0	0	3
115	11	0.303317458	2.39020565	293.195784	293.195632	293.195558	293.195784	0.000146853009	0.000160330075	0	100	0	0	3
116	11	0.306674967	2.41099005	293.195772	293.195642	293.195579	293.195784	0.00015299132	0.000160330075	0	100	0	0	3
117	11	0.31001576	2.43177445	293.195771	293.19565	293.19559	293.195784	0.000157429	0.000160330075	0	100	0	0	3
118	11	0.313317655	2.45255884	293.195744	293.195657	293.19559	293.195784	0.000159139773	0.000160330075	0	100	0	0	3
119	11	0.316593308	2.47334324	293.195737	293.195662	293.19559	293.195784	0.00015947709	0.000160330075	0	100	0	0	3
120	11	0.319852138	2.49412764	293.195752	293.195669	293.19559	293.195784	0.000159864796	0.000160330075	0	100	0	0	3
121	11	0.32	2.51491203	293.195748	293.195672	293.19559	293.195784	0.000156200888	0.000160330075	0	100	0	0	3
122	11	0.323251163	2.53569643	293.195719	293.195678	293.19559	293.195784	0.000154234822	0.000160330075	0	100	0	0	3
123	11	0.326509093	2.55648083	293.195747	293.195684	293.19559	293.195784	0.000153481621	0.000160330075	0	100	0	0	3
124	11	0.32978221	2.57726522	293.195788	293.195693	293.195595	293.195788	0.000154522333	0.000160330075	0	100	0	0	3
125	11	0.33	2.59804962	293.195786	293.195698	293.195595	293.195788	0.000151443071	0.000160330075	0	100	0	0	3
126	12	0.333302835	2.61883402	293.195776	293.195707	293.195595	293.195788	0.00015174326	0.000160330075	0	100	0	0	3
127	12	0.336650059	2.63961842	293.195805	293.195716	293.195595	293.195805	0.000153753076	0.000160330075	0	100	0	0	3
128	12	0.339979887	2.66040281	293.195836	293.195727	293.195595	293.195836	0.000159869993	0.000160330075	0	100	0	0	3
129	12	0.34	2.68118721	293.195833	293.195727	293.195595	293.195836	0.000154633326	0.000160330075	0	100	0	0	3
130	12	0.343297186	2.70197161	293.187941	293.195366	293.187941	293.195836	0.000360610621	0.000160330075	0	44.4	0	0	3
131	12	0.344891775	2.722756	293.194106	293.195325	293.187941	293.195836	0.000401610238	0.000160330075	0	39.9	0	0	3
132	12	0.348082099	2.7435404	293.194669	293.195279	293.187941	293.195836	0.000447302752	0.000160330075	0	35.8	0	0	3
133	12	0.35	2.7643248	293.194966	293.195252	293.187941	293.195836	0.000474096889	0.000160330075	0	33.8	0	0	3
134	12	0.353286833	2.78510919	293.195401	293.19524	293.187941	293.195836	0.000487083746	0.000160330075	0	32.9	0	0	3
135	12	0.35656874	2.80589359	293.195661	293.195239	293.187941	293.195836	0.000487959163	0.000160330075	0	32.8	0	0	3
136	12	0.359883935	2.82667799	293.19579	293.195242	293.187941	293.195836	0.000487959163	0.000160330075	0	32.8	0	0	3
137	12	0.36	2.84746239	293.195866	293.195217	293.187941	293.195866	0.000509763951	0.000160330075	0	31.4	0	0	3
138	12	0.363343252	2.86824678	293.195425	293.195199	293.187941	293.195866	0.000527234528	0.000160330075	0	30.4	0	0	3
139	12	0.366694979	2.88903118	293.195539	293.195216	293.187941	293.195866	0.000527234528	0.000160330075	0	30.4	0	0	3
140	13	0.37	2.90981558	293.195722	293.195213	293.187941	293.195866	0.000527234528	0.000160330075	0	30.4	0	0	3
141	13	0.373296765	2.93059997	293.195866	293.195217	293.187941	293.195866	0.000527234528	0.000160330075	0	30.4	0	0	3
142	13	0.376580217	2.95138437	293.19596	293.195226	293.187941	293.19596	0.000527234528	0.000160330075	0	30.4	0	0	3
143	13	0.379855156	2.97216877	293.196013	293.195239	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
144	13	0.38	2.99295316	293.196008	293.195215	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
145	13	0.383285931	3.01373756	293.19593	293.195224	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
146	13	0.386604166	3.03452196	293.195871	293.195255	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
147	13	0.389932153	3.05530635	293.195802	293.19526	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
148	13	0.39	3.07609075	293.1958	293.195235	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
149	13	0.393306888	3.09687515	293.195698	293.195231	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
150	13	0.396616975	3.11765955	293.195665	293.195251	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
151	13	0.399941181	3.13844394	293.195761	293.19525	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
152	13	0.4	3.15922834	293.195782	293.195221	293.187941	293.196013	0.000527234528	0.000160330075	0	30.4	0	0	3
153	13	0.403294	3.18001274	293.194733	293.195164	293.187941	293.196013	0.000563051232	0.000160330075	0	28.4	0	0	3
154	14	0.406109227	3.20079713	293.195053	293.195159	293.187941	293.196013	0.000207371524	0.000160330075	0	77.3	0	0	3
155	14	0.408987388	3.22158153	293.195336	293.195529	293.194106	293.196013	0.000370060737	0.000160330075	0	43.3	0	0	3
156	14	0.41	3.24236593	293.195686	293.195566	293.194669	293.196013	0.000407356223	0.000160330075	0	39.3	0	0	3
157	14	0.412791026	3.26315032	293.195911	293.195625	293.194733	293.196013	0.000466470468	0.000160330075	0	34.3	0	0	3
158	14	0.415758489	3.28393472	293.196091	293.195665	293.194733	293.196091	0.000506714148	0.000160330075	0	31.6	0	0	3
159	14	0.418857567	3.30471912	293.196102	293.195699	293.194733	293.196102	0.000540603977	0.000160330075	0	29.6	0	0	3
160	14	0.42	3.32550352	293.196129	293.195709	293.194733	293.196129	0.000550341449	0.000160330075	0	29.1	0	0	3
161	14	0.423330558	3.34628791	293.19612	293.195726	293.194733	293.196129	0.00056772623	0.000160330075	0	28.2	0	0	3
162	14	0.426754271	3.36707231	293.196107	293.195746	293.194733	293.196129	0.000587017658	0.000160330075	0	27.3	0	0	3
163	14	0.43	3.38785671	293.196112	293.19578	293.194733	293.196129	0.000620954512	0.000160330075	0	25.8	0	0	3
164	14	0.433342947	3.4086411	293.196121	293.195809	293.194733	293.196129	0.000650196004	0.000160330075	0	24.6	0	0	3
165	14	0.436710722	3.4294255	293.196088	293.195827	293.194733	293.196129	0.00066862429	0.000160330075	0	23.9	0	0	3
166	14	0.44	3.4502099	293.196012	293.195834	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
167	15	0.443308263	3.47099429	293.195955	293.195834	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
168	15	0.446594651	3.49177869	293.195894	293.195828	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
169	15	0.44985807	3.51256309	293.195851	293.195829	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
170	15	0.45	3.53334749	293.195847	293.195824	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
171	15	0.45327888	3.55413188	293.19576	293.195819	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
172	15	0.45658643	3.57491628	293.195675	293.195812	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
173	15	0.459893022	3.59570068	293.195606	293.195803	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
174	15	0.46	3.61648507	293.195605	293.195807	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
175	15	0.463287432	3.63726947	293.19529	293.195789	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
176	15	0.466254831	3.65805387	293.195375	293.195772	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
177	15	0.469279596	3.67883826	293.195351	293.195754	293.194733	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
178	15	0.47	3.69962266	293.19535	293.1958	293.195053	293.196129	0.00067580612	0.000160330075	0	23.7	0	0	3
179	15	0.473043695	3.72040706	293.195282	293.195807	293.195282	293.196129	0.000305745383	0.000160330075	0	52.4	0	0	3
180	16	0.476125862	3.74119146	293.195275	293.195803	293.195275	293.196129	0.000268449896	0.000160330075	0	59.7	0	0	3
181	16	0.479225949	3.76197585	293.195287	293.195782	293.195275	293.196129	0.000209335652	0.000160330075	0	76.5	0	0	3
182	16	0.48	3.78276025	293.195283	293.195771	293.195275	293.196129	0.000169091971	0.000160330075	0	94.8	0	0	3
183	16	0.483133221	3.80354465	293.195313	293.195735	293.195275	293.196129	0.000135202143	0.000160330075	0	100	0	0	3
184	16	0.486308811	3.82432904	293.195319	293.195699	293.195275	293.196129	0.000135571088	0.000160330075	0	100	0	0	3
185	16	0.489563592	3.84511344	293.195365	293.195676	293.195275	293.196121	0.000158272539	0.000160330075	0	100	0	0	3
186	16	0.49	3.86589784	293.195362	293.195652	293.195275	293.196121	0.00018252295	0.000160330075	0	87.8	0	0	3
187	16	0.493304832	3.88668223	293.195392	293.195616	293.195275	293.196121	0.000218873583	0.000160330075	0	73.2	0	0	3
188	16	0.496663382	3.90746663	293.195435	293.195582	293.195275	293.196121	0.000252114269	0.000160330075	0	63.5	0	0	3
189	16	0.499988059	3.92825103	293.195479	293.19555	293.195275	293.196088	0.000284307384	0.000160330075	0	56.3	0	0	3
190	16	0.503303244	3.94903542	293.195514	293.195521	293.195275	293.196012	0.000313304396	0.000160330075	0	51.1	0	0	3
191	16	0.506612783	3.96981982	293.195543	293.195498	293.195275	293.195955	0.000336263705	0.000160330075	0	47.6	0	0	3
192	16	0.509931456	3.99060422	293.19555	293.195478	293.195275	293.195894	0.000351260068	0.000160330075	0	45.6	0	0	3
193	17	0.51	4.01138862	293.195548	293.195456	293.195275	293.195851	0.000372745858	0.000160330075	0	43	0	0	3
194	17	0.513332759	4.03217301	293.195504	293.195439	293.195275	293.195847	0.000385613853	0.000160330075	0	41.5	0	0	3
195	17	0.516648472	4.05295741	293.195478	293.19544	293.195275	293.19576	0.000380137668	0.000160330075	0	42.1	0	0	3
196	17	0.519914147	4.07374181	293.195458	293.195425	293.195275	293.195675	0.000387615584	0.000160330075	0	41.3	0	0	3
197	17	0.52	4.0945262	293.195461	293.195412	293.195275	293.195606	0.000331079961	0.000160330075	0	48.4	0	0	3
198	17	0.523253078	4.1153106	293.195443	293.195403	293.195275	293.195605	0.00033010271	0.000160330075	0	48.5	0	0	3
199	17	0.526470103	4.136095	293.195406	293.195403	293.195275	293.19555	0.000275006082	0.000160330075	0	58.3	0	0	3
200	17	0.529725705	4.15687939	293.195451	293.195411	293.195275	293.19555	0.000275006082	0.000160330075	0	58.3	0	0	3
201	17	0.53	4.17766379	293.195461	293.195413	293.195275	293.19555	0.000275006082	0.000160330075	0	58.3	0	0	3
202	17	0.533243591	4.19844819	293.19549	293.19542	293.195275	293.19555	0.000275006082	0.000160330075	0	58.3	0	0	3
203	17	0.536516318	4.21923259	293.19553	293.195426	293.195275	293.19555	0.000275006082	0.000160330075	0	58.3	0	0	3
204	17	0.539823564	4.24001698	293.195568	293.19544	293.195275	293.195568	0.000293822487	0.000160330075	0	54.5	0	0	3
205	18	0.54	4.26080138	293.195573	293.195448	293.195283	293.195573	0.000289671331	0.000160330075	0	55.3	0	0	3
206	18	0.543355316	4.28158578	293.195621	293.195465	293.195283	293.195621	0.000337219783	0.000160330075	0	47.5	0	0	3
207	18	0.546664274	4.30237017	293.195662	293.195477	293.195313	293.195662	0.000332201542	0.000160330075	0	48.2	0	0	3
208	18	0.55	4.32315457	293.195689	293.195495	293.195319	293.195689	0.000295789294	0.000160330075	0	54.2	0	0	3
209	18	0.553399174	4.34393897	293.195728	293.195515	293.195362	293.195728	0.000273087843	0.000160330075	0	58.7	0	0	3
210	18	0.556787575	4.36472336	293.195745	293.195534	293.195362	293.195745	0.000248837433	0.000160330075	0	64.4	0	0	3
211	18	0.56	4.38550776	293.195755	293.195545	293.195392	293.195755	0.000212486799	0.000160330075	0	75.4	0	0	3
212	18	0.563347255	4.40629216	293.195744	293.195562	293.195406	293.195755	0.000179246114	0.000160330075	0	89.4	0	0	3
213	18	0.566707506	4.42707656	293.195698	293.195574	293.195406	293.195755	0.000171306283	0.000160330075	0	93.5	0	0	3
214	18	0.57	4.44786095	293.195665	293.195583	293.195406	293.195755	0.000180101618	0.000160330075	0	89	0	0	3
215	18	0.573309851	4.46864535	293.195628	293.195589	293.195406	293.195755	0.0001854798	0.000160330075	0	86.4	0	0	3
216	18	0.576593521	4.48942975	293.195611	293.195592	293.195406	293.195755	0.000188678825	0.000160330075	0	84.9	0	0	3
217	18	0.579863951	4.51021414	293.195621	293.195595	293.195406	293.195755	0.000192036545	0.000160330075	0	83.4	0	0	3
218	19	0.58	4.53099854	293.195616	293.195595	293.195406	293.195755	0.000192122821	0.000160330075	0	83.4	0	0	3
219	19	0.583270395	4.55178294	293.195613	293.1956	293.195406	293.195755	0.000197312795	0.000160330075	0	81.2	0	0	3
220	19	0.586549078	4.57256733	293.195618	293.195607	293.195406	293.195755	0.000203971911	0.000160330075	0	78.6	0	0	3
221	19	0.589879394	4.59335173	293.195681	293.195617	293.195406	293.195755	0.000214432824	0.000160330075	0	74.7	0	0	3
222	19	0.59	4.61413613	293.19568	293.195618	293.195406	293.195755	0.00021473203	0.000160330075	0	74.6	0	0	3
223	19	0.59334807	4.63492052	293.195663	293.195628	293.195406	293.195755	0.000225011988	0.000160330075	0	71.2	0	0	3
224	19	0.596662387	4.65570492	293.195668	293.19564	293.195451	293.195755	0.000229105883	0.000160330075	0	69.9	0	0	3
225	19	0.599956359	4.67648932	293.195704	293.195652	293.195461	293.195755	0.000238978919	0.000160330075	0	67	0	0	3
226	19	0.6	4.69727372	293.195708	293.195653	293.19549	293.195755	0.000232934806	0.000160330075	0	68.8	0	0	3
227	19	0.603252844	4.71805811	293.194857	293.195623	293.194857	293.195755	0.000226740352	0.000160330075	0	70.7	0	0	3
228	19	0.606438552	4.73884251	293.195644	293.195629	293.194857	293.195755	0.000213131927	0.000160330075	0	75.2	0	0	3
229	19	0.61	4.75962691	293.1958	293.19564	293.194857	293.1958	0.000204808209	0.000160330075	0	78.2	0	0	3
230	19	0.613407161	4.7804113	293.195871	293.195651	293.194857	293.195871	0.000187995955	0.000160330075	0	85.2	0	0	3
