Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
204	17	0.539823564	4.24001698	101323.956	101323.829	101322.964	101324.374	0.474702893	0.21720584	0	45.7	0	0	3
205	18	0.54	4.26080138	101323.15	101323.826	101322.964	101324.374	0.447154552	0.216198317	0	48.3	0	0	3
206	18	0.543355316	4.28158578	101324.364	101323.849	101322.964	101324.374	0.412983288	0.215199088	0	52.1	0	0	3
207	18	0.546664274	4.30237017	101323.541	101323.834	101322.964	101324.374	0.39600657	0.214212508	0	54	0	0	3
208	18	0.55	4.32315457	101323.806	101323.827	101322.964	101324.374	0.357944175	0.213238337	0	59.5	0	0	3
209	18	0.553399174	4.34393897	101323.631	101323.817	101322.964	101324.374	0.343947414	0.212276344	0	61.7	0	0	3
210	18	0.556787575	4.36472336	101323.719	101323.811	101322.964	101324.374	0.337899365	0.2113263	0	62.5	0	0	3
211	18	0.56	4.38550776	101323.795	101323.811	101322.964	101324.374	0.289749467	0.210387986	0	72.6	0	0	3
212	18	0.563347255	4.40629216	101323.832	101323.815	101322.964	101324.374	0.232866448	0.209458806	0	89.9	0	0	3
213	18	0.566707506	4.42707656	101323.808	101323.816	101322.964	101324.374	0.169474035	0.208502188	0	100	0	0	3
214	18	0.57	4.44786095	101323.829	101323.824	101322.964	101324.374	0.128213326	0.207557164	0	100	0	0	3
215	18	0.573309851	4.46864535	101323.689	101323.821	101322.964	101324.374	0.0877507321	0.206623527	0	100	0	0	3
216	18	0.576593521	4.48942975	101323.676	101323.817	101322.964	101324.374	0.0661652649	0.205701071	0	100	0	0	3
217	18	0.579863951	4.51021414	101323.713	101323.813	101322.964	101324.374	0.0536465469	0.204789596	0	100	0	0	3
218	19	0.58	4.53099854	101323.167	101323.812	101323.15	101324.374	0.0447957194	0.203888909	0	100	0	0	3
219	19	0.583270395	4.55178294	101323.699	101323.81	101323.15	101324.374	0.0461058316	0.202998817	0	100	0	0	3
220	19	0.586549078	4.57256733	101323.759	101323.802	101323.15	101324.374	0.0536760373	0.202119136	0	100	0	0	3
221	19	0.589879394	4.59335173	101323.923	101323.808	101323.15	101324.374	0.0536760373	0.201249684	0	100	0	0	3
222	19	0.59	4.61413613	101323.151	101323.806	101323.15	101324.371	0.0536760373	0.200390283	0	100	0	0	3
223	19	0.59334807	4.63492052	101323.861	101323.783	101323.15	101324.364	0.0731965535	0.19954076	0	100	0	0	3
224	19	0.596662387	4.65570492	101323.684	101323.796	101323.15	101324.364	0.0731965535	0.198700947	0	100	0	0	3
225	19	0.599956359	4.67648932	101323.726	101323.789	101323.15	101324.364	0.0662831356	0.197812359	0	100	0	0	3
226	19	0.6	4.69727372	101319.843	101323.788	101319.843	101324.364	0.0662831356	0.197462685	0	100	0	0	3
227	19	0.603252844	4.71805811	101325.812	101323.875	101319.843	101325.812	0.0921605462	0.197359393	0	100	0	0	3
228	19	0.606438552	4.73884251	101322.502	101323.819	101319.843	101325.812	0.0921605462	0.197257256	0	100	0	0	3
229	19	0.61	4.75962691	101323.973	101323.821	101319.843	101325.812	0.0921605462	0.197156254	0	100	0	0	3
230	19	0.613407161	4.7804113	101323.738	101323.818	101319.843	101325.812	0.0921605462	0.197056368	0	100	0	0	3
231	20	0.616883417	4.8011957	101323.81	101323.793	101319.843	101325.812	0.0921605462	0.196957579	0	100	0	0	3
232	20	0.62	4.8219801	101324.115	101323.818	101319.843	101325.812	0.0921605462	0.19685987	0	100	0	0	3
233	20	0.623308801	4.84276449	101323.835	101323.82	101319.843	101325.812	0.0921605462	0.196763224	0	100	0	0	3
