# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	-2.634986e-04	8.032174e-01	-2.185789e-02	-1.119244e-02	-1.066545e-02
2             	-4.766368e-04	1.306777e+00	-7.288511e-03	-4.120892e-03	-3.167619e-03
3             	-5.270280e-04	1.798001e+00	4.467323e-02	2.180959e-02	2.286364e-02
4             	1.341549e-04	1.988244e+00	1.176248e-01	5.894656e-02	5.867825e-02
5             	1.211405e-03	1.906997e+00	1.983491e-01	1.003860e-01	9.796315e-02
6             	2.141493e-03	1.679852e+00	2.782402e-01	1.412616e-01	1.369786e-01
7             	2.815644e-03	1.427676e+00	3.531521e-01	1.793917e-01	1.737604e-01
8             	3.758500e-03	1.237868e+00	4.218820e-01	2.146995e-01	2.071825e-01
9             	5.095407e-03	1.140129e+00	4.851576e-01	2.476742e-01	2.374834e-01
10            	6.964742e-03	1.120487e+00	5.455587e-01	2.797441e-01	2.658146e-01
11            	8.930177e-03	1.145533e+00	6.068752e-01	3.123678e-01	2.945074e-01
12            	1.125512e-02	1.185314e+00	6.701263e-01	3.463183e-01	3.238080e-01
13            	1.415846e-02	1.216659e+00	7.344449e-01	3.813809e-01	3.530640e-01
14            	1.776243e-02	1.227516e+00	7.981798e-01	4.168523e-01	3.813275e-01
15            	2.168887e-02	1.219709e+00	8.591407e-01	4.512592e-01	4.078815e-01
16            	2.586142e-02	1.199670e+00	9.174410e-01	4.845819e-01	4.328591e-01
17            	2.986526e-02	1.174160e+00	9.716778e-01	5.157041e-01	4.559736e-01
18            	3.366758e-02	1.150105e+00	1.020393e+00	5.438642e-01	4.765290e-01
19            	3.727796e-02	1.134107e+00	1.063764e+00	5.691598e-01	4.946039e-01
20            	4.060032e-02	1.129017e+00	1.103407e+00	5.923039e-01	5.111032e-01
21            	4.326396e-02	1.132911e+00	1.140681e+00	6.136043e-01	5.270764e-01
22            	4.504444e-02	1.143456e+00	1.176307e+00	6.331982e-01	5.431093e-01
23            	4.574331e-02	1.157429e+00	1.209804e+00	6.506454e-01	5.591588e-01
24            	4.510211e-02	1.171681e+00	1.240060e+00	6.651320e-01	5.749278e-01
25            	4.266564e-02	1.185547e+00	1.265654e+00	6.754927e-01	5.901614e-01
26            	3.801944e-02	1.199105e+00	1.285735e+00	6.808870e-01	6.048481e-01
27            	3.118117e-02	1.212930e+00	1.300248e+00	6.813054e-01	6.189430e-01
28            	2.252436e-02	1.227922e+00	1.309483e+00	6.772660e-01	6.322173e-01
29            	1.230367e-02	1.244807e+00	1.313357e+00	6.689823e-01	6.443750e-01
30            	8.354457e-04	1.263538e+00	1.312273e+00	6.569718e-01	6.553009e-01
31            	-1.138249e-02	1.284041e+00	1.307095e+00	6.421652e-01	6.649302e-01
32            	-2.380678e-02	1.305843e+00	1.299100e+00	6.257432e-01	6.733567e-01
33            	-3.590142e-02	1.328286e+00	1.289545e+00	6.088712e-01	6.806740e-01
34            	-4.730797e-02	1.350848e+00	1.278848e+00	5.921161e-01	6.867320e-01
35            	-5.773740e-02	1.372984e+00	1.267097e+00	5.758110e-01	6.912858e-01
36            	-6.684210e-02	1.394092e+00	1.255074e+00	5.606948e-01	6.943790e-01
37            	-7.452684e-02	1.413780e+00	1.242943e+00	5.469445e-01	6.959982e-01
38            	-8.087862e-02	1.431475e+00	1.231993e+00	5.351180e-01	6.968752e-01
39            	-8.612631e-02	1.446448e+00	1.223686e+00	5.257167e-01	6.979693e-01
40            	-9.036881e-02	1.458421e+00	1.218791e+00	5.190269e-01	6.997645e-01
41            	-9.372095e-02	1.467395e+00	1.217080e+00	5.148193e-01	7.022612e-01
42            	-9.642273e-02	1.473740e+00	1.217716e+00	5.124352e-01	7.052807e-01
43            	-9.882547e-02	1.478174e+00	1.219210e+00	5.107797e-01	7.084307e-01
44            	-1.011451e-01	1.481626e+00	1.220288e+00	5.089989e-01	7.112892e-01
45            	-1.035295e-01	1.485148e+00	1.220243e+00	5.065919e-01	7.136510e-01
46            	-1.059975e-01	1.489645e+00	1.218472e+00	5.032386e-01	7.152336e-01
47            	-1.085201e-01	1.495565e+00	1.214369e+00	4.986646e-01	7.157048e-01
48            	-1.110703e-01	1.502719e+00	1.207257e+00	4.925583e-01	7.146989e-01
49            	-1.135359e-01	1.510269e+00	1.196797e+00	4.848626e-01	7.119344e-01
50            	-1.156729e-01	1.517648e+00	1.182735e+00	4.756944e-01	7.070403e-01
51            	-1.172344e-01	1.524404e+00	1.164917e+00	4.652243e-01	6.996932e-01
52            	-1.181341e-01	1.530279e+00	1.143518e+00	4.536251e-01	6.898934e-01
53            	-1.182670e-01	1.535288e+00	1.119102e+00	4.412839e-01	6.778180e-01
54            	-1.176162e-01	1.539591e+00	1.092506e+00	4.286366e-01	6.638690e-01
55            	-1.162524e-01	1.543639e+00	1.064752e+00	4.161237e-01	6.486284e-01
56            	-1.142492e-01	1.547832e+00	1.036746e+00	4.041236e-01	6.326220e-01
57            	-1.117166e-01	1.552441e+00	1.008935e+00	3.927511e-01	6.161842e-01
58            	-1.088357e-01	1.557647e+00	9.819009e-01	3.821148e-01	5.997861e-01
59            	-1.057945e-01	1.563288e+00	9.561038e-01	3.722574e-01	5.838464e-01
60            	-1.027181e-01	1.569125e+00	9.319904e-01	3.632771e-01	5.687133e-01
61            	-9.961900e-02	1.574955e+00	9.098651e-01	3.553136e-01	5.545515e-01
62            	-9.650238e-02	1.580537e+00	8.899867e-01	3.484910e-01	5.414957e-01
63            	-9.342034e-02	1.585607e+00	8.724672e-01	3.428132e-01	5.296539e-01
64            	-9.049625e-02	1.589923e+00	8.572930e-01	3.381503e-01	5.191428e-01
65            	-8.786848e-02	1.593110e+00	8.443190e-01	3.342910e-01	5.100280e-01
66            	-8.564408e-02	1.595145e+00	8.335121e-01	3.311120e-01	5.024001e-01
67            	-8.384350e-02	1.596226e+00	8.246937e-01	3.285033e-01	4.961904e-01
68            	-8.243580e-02	1.596605e+00	8.174468e-01	3.262876e-01	4.911592e-01
69            	-8.136622e-02	1.596387e+00	8.112467e-01	3.242571e-01	4.869896e-01
70            	-8.059584e-02	1.595714e+00	8.057717e-01	3.222900e-01	4.834817e-01
71            	-8.006701e-02	1.594505e+00	8.010301e-01	3.204480e-01	4.805821e-01
72            	-7.975767e-02	1.592517e+00	7.969069e-01	3.186958e-01	4.782111e-01
73            	-7.964615e-02	1.589731e+00	7.931877e-01	3.169477e-01	4.762400e-01
74            	-7.962973e-02	1.586157e+00	7.897752e-01	3.152579e-01	4.745174e-01
75            	-7.959486e-02	1.581530e+00	7.867776e-01	3.137940e-01	4.729837e-01
76            	-7.946098e-02	1.575586e+00	7.844578e-01	3.127679e-01	4.716899e-01
77            	-7.920540e-02	1.568642e+00	7.829393e-01	3.122643e-01	4.706751e-01
78            	-7.887231e-02	1.561403e+00	7.820446e-01	3.121500e-01	4.698946e-01
