Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1732	154	2.87021049	19.1142345	0	0	0	0	0	0.001	0	1000	0	0	3
1733	154	2.87189954	19.1252705	0	0	0	0	0	0.001	0	1000	0	0	3
1734	154	2.87357493	19.1363064	0	0	0	0	0	0.001	0	1000	0	0	3
1735	154	2.87524633	19.1473423	0	0	0	0	0	0.001	0	1000	0	0	3
1736	154	2.87691474	19.1583783	0	0	0	0	0	0.001	0	1000	0	0	3
1737	155	2.87858262	19.1694142	0	0	0	0	0	0.001	0	1000	0	0	3
1738	155	2.88025275	19.1804501	0	0	0	0	0	0.001	0	1000	0	0	3
1739	155	2.88192763	19.1914861	0	0	0	0	0	0.001	0	1000	0	0	3
1740	155	2.88360983	19.202522	0	0	0	0	0	0.001	0	1000	0	0	3
1741	155	2.88530187	19.2135579	0	0	0	0	0	0.001	0	1000	0	0	3
1742	155	2.88700609	19.2245939	0	0	0	0	0	0.001	0	1000	0	0	3
1743	155	2.88872891	19.2356298	0	0	0	0	0	0.001	0	1000	0	0	3
1744	155	2.89045922	19.2466657	0	0	0	0	0	0.001	0	1000	0	0	3
1745	155	2.89217027	19.2577016	0	0	0	0	0	0.001	0	1000	0	0	3
1746	155	2.89386375	19.2687376	0	0	0	0	0	0.001	0	1000	0	0	3
1747	155	2.89554575	19.2797735	0	0	0	0	0	0.001	0	1000	0	0	3
1748	155	2.89721764	19.2908094	0	0	0	0	0	0.001	0	1000	0	0	3
1749	155	2.89888071	19.3018454	0	0	0	0	0	0.001	0	1000	0	0	3
1750	156	2.9	19.3128813	0	0	0	0	0	0.001	0	1000	0	0	3
1751	156	2.90165627	19.3239172	0	0	0	0	0	0.001	0	1000	0	0	3
1752	156	2.90331179	19.3349532	0	0	0	0	0	0.001	0	1000	0	0	3
1753	156	2.90497013	19.3459891	0	0	0	0	0	0.001	0	1000	0	0	3
1754	156	2.9066339	19.357025	0	0	0	0	0	0.001	0	1000	0	0	3
1755	156	2.90830589	19.368061	0	0	0	0	0	0.001	0	1000	0	0	3
1756	156	2.9099889	19.3790969	0	0	0	0	0	0.001	0	1000	0	0	3
1757	156	2.91168535	19.3901328	0	0	0	0	0	0.001	0	1000	0	0	3
1758	156	2.91340164	19.4011688	0	0	0	0	0	0.001	0	1000	0	0	3
1759	156	2.91513409	19.4122047	0	0	0	0	0	0.001	0	1000	0	0	3
1760	156	2.91684467	19.4232406	0	0	0	0	0	0.001	0	1000	0	0	3
1761	156	2.9185346	19.4342766	0	0	0	0	0	0.001	0	1000	0	0	3
1762	157	2.92020628	19.4453125	0	0	0	0	0	0.001	0	1000	0	0	3
1763	157	2.92186407	19.4563484	0	0	0	0	0	0.001	0	1000	0	0	3
1764	157	2.92351234	19.4673844	0	0	0	0	0	0.001	0	1000	0	0	3
1765	157	2.92515135	19.4784203	0	0	0	0	0	0.001	0	1000	0	0	3
1766	157	2.92679001	19.4894562	0	0	0	0	0	0.001	0	1000	0	0	3
1767	157	2.92842966	19.5004922	0	0	0	0	0	0.001	0	1000	0	0	3
1768	157	2.93007273	19.5115281	0	0	0	0	0	0.001	0	1000	0	0	3
1769	157	2.93172166	19.522564	0	0	0	0	0	0.001	0	1000	0	0	3
1770	157	2.93337883	19.5336	0	0	0	0	0	0.001	0	1000	0	0	3
1771	157	2.93504688	19.5446359	0	0	0	0	0	0.001	0	1000	0	0	3
1772	157	2.93672804	19.5556718	0	0	0	0	0	0.001	0	1000	0	0	3
1773	157	2.93842452	19.5667077	0	0	0	0	0	0.001	0	1000	0	0	3
1774	157	2.94014177	19.5777437	0	0	0	0	0	0.001	0	1000	0	0	3
1775	157	2.94185558	19.5887796	0	0	0	0	0	0.001	0	1000	0	0	3
1776	158	2.94354918	19.5998155	0	0	0	0	0	0.001	0	1000	0	0	3
1777	158	2.94522566	19.6108515	0	0	0	0	0	0.001	0	1000	0	0	3
1778	158	2.94688734	19.6218874	0	0	0	0	0	0.001	0	1000	0	0	3
1779	158	2.94854395	19.6329233	0	0	0	0	0	0.001	0	1000	0	0	3
1780	158	2.95019096	19.6439593	0	0	0	0	0	0.001	0	1000	0	0	3
1781	158	2.95183819	19.6549952	0	0	0	0	0	0.001	0	1000	0	0	3
1782	158	2.95348672	19.6660311	0	0	0	0	0	0.001	0	1000	0	0	3
1783	158	2.95513903	19.6770671	0	0	0	0	0	0.001	0	1000	0	0	3
1784	158	2.95679736	19.688103	0	0	0	0	0	0.001	0	1000	0	0	3
1785	158	2.95846372	19.6991389	0	0	0	0	0	0.001	0	1000	0	0	3
1786	158	2.96014045	19.7101749	0	0	0	0	0	0.001	0	1000	0	0	3
1787	158	2.96182952	19.7212108	0	0	0	0	0	0.001	0	1000	0	0	3
1788	158	2.96353266	19.7322467	0	0	0	0	0	0.001	0	1000	0	0	3
1789	158	2.96525522	19.7432827	0	0	0	0	0	0.001	0	1000	0	0	3
1790	159	2.9669706	19.7543186	0	0	0	0	0	0.001	0	1000	0	0	3
1791	159	2.9686687	19.7653545	0	0	0	0	0	0.001	0	1000	0	0	3
1792	159	2.97035271	19.7763905	0	0	0	0	0	0.001	0	1000	0	0	3
1793	159	2.97202922	19.7874264	0	0	0	0	0	0.001	0	1000	0	0	3
1794	159	2.97369939	19.7984623	0	0	0	0	0	0.001	0	1000	0	0	3
1795	159	2.97536629	19.8094983	0	0	0	0	0	0.001	0	1000	0	0	3
1796	159	2.97703198	19.8205342	0	0	0	0	0	0.001	0	1000	0	0	3
1797	159	2.97869919	19.8315701	0	0	0	0	0	0.001	0	1000	0	0	3
1798	159	2.98037055	19.8426061	0	0	0	0	0	0.001	0	1000	0	0	3
1799	159	2.9820485	19.853642	0	0	0	0	0	0.001	0	1000	0	0	3
1800	159	2.98373546	19.8646779	0	0	0	0	0	0.001	0	1000	0	0	3
1801	159	2.98543376	19.8757138	0	0	0	0	0	0.001	0	1000	0	0	3
1802	160	2.98714537	19.8867498	0	0	0	0	0	0.001	0	1000	0	0	3
1803	160	2.98887624	19.8977857	0	0	0	0	0	0.001	0	1000	0	0	3
1804	160	2.99059325	19.9088216	0	0	0	0	0	0.001	0	1000	0	0	3
1805	160	2.9922967	19.9198576	0	0	0	0	0	0.001	0	1000	0	0	3
1806	160	2.99398391	19.9308935	0	0	0	0	0	0.001	0	1000	0	0	3
1807	160	2.99566227	19.9419294	0	0	0	0	0	0.001	0	1000	0	0	3
1808	160	2.99733272	19.9529654	0	0	0	0	0	0.001	0	1000	0	0	3
1809	160	2.99899827	19.9640013	0	0	0	0	0	0.001	0	1000	0	0	3
1810	160	3	19.9750372	0	0	0	0	0	0.001	0	1000	0	0	3
1811	160	3.00166325	19.9860732	0	0	0	0	0	0.001	0	1000	0	0	3
1812	160	3.0033289	19.9971091	0	0	0	0	0	0.001	0	1000	0	0	3
1813	160	3.00499977	20.008145	0	0	0	0	0	0.001	0	1000	0	0	3
1814	160	3.0066786	20.019181	0	0	0	0	0	0.001	0	1000	0	0	3
1815	161	3.00836817	20.0302169	0	0	0	0	0	0.001	0	1000	0	0	3
1816	161	3.01007084	20.0412528	0	0	0	0	0	0.001	0	1000	0	0	3
1817	161	3.01179314	20.0522888	0	0	0	0	0	0.001	0	1000	0	0	3
1818	161	3.01351836	20.0633247	0	0	0	0	0	0.001	0	1000	0	0	3
1819	161	3.0152229	20.0743606	0	0	0	0	0	0.001	0	1000	0	0	3
1820	161	3.01690806	20.0853966	0	0	0	0	0	0.001	0	1000	0	0	3
1821	161	3.0185759	20.0964325	0	0	0	0	0	0.001	0	1000	0	0	3
1822	161	3.02022841	20.1074684	0	0	0	0	0	0.001	0	1000	0	0	3
1823	161	3.02187561	20.1185044	0	0	0	0	0	0.001	0	1000	0	0	3
1824	161	3.02351857	20.1295403	0	0	0	0	0	0.001	0	1000	0	0	3
1825	161	3.02515886	20.1405762	0	0	0	0	0	0.001	0	1000	0	0	3
1826	161	3.02679992	20.1516122	0	0	0	0	0	0.001	0	1000	0	0	3
1827	161	3.02844474	20.1626481	0	0	0	0	0	0.001	0	1000	0	0	3
1828	162	3.03009552	20.173684	0	0	0	0	0	0.001	0	1000	0	0	3
1829	162	3.03175491	20.1847199	0	0	0	0	0	0.001	0	1000	0	0	3
1830	162	3.0334255	20.1957559	0	0	0	0	0	0.001	0	1000	0	0	3
1831	162	3.0351096	20.2067918	0	0	0	0	0	0.001	0	1000	0	0	3
1832	162	3.03680947	20.2178277	0	0	0	0	0	0.001	0	1000	0	0	3
1833	162	3.03853074	20.2288637	0	0	0	0	0	0.001	0	1000	0	0	3
1834	162	3.04024656	20.2398996	0	0	0	0	0	0.001	0	1000	0	0	3
1835	162	3.04194087	20.2509355	0	0	0	0	0	0.001	0	1000	0	0	3
1836	162	3.04361734	20.2619715	0	0	0	0	0	0.001	0	1000	0	0	3
1837	162	3.04527881	20.2730074	0	0	0	0	0	0.001	0	1000	0	0	3
1838	162	3.04692902	20.2840433	0	0	0	0	0	0.001	0	1000	0	0	3
1839	162	3.04857729	20.2950793	0	0	0	0	0	0.001	0	1000	0	0	3
1840	162	3.05022448	20.3061152	0	0	0	0	0	0.001	0	1000	0	0	3
1841	163	3.05187264	20.3171511	0	0	0	0	0	0.001	0	1000	0	0	3
1842	163	3.05352451	20.3281871	0	0	0	0	0	0.001	0	1000	0	0	3
1843	163	3.05518224	20.339223	0	0	0	0	0	0.001	0	1000	0	0	3
1844	163	3.05684816	20.3502589	0	0	0	0	0	0.001	0	1000	0	0	3
1845	163	3.05852468	20.3612949	0	0	0	0	0	0.001	0	1000	0	0	3
1846	163	3.0602139	20.3723308	0	0	0	0	0	0.001	0	1000	0	0	3
1847	163	3.0619176	20.3833667	0	0	0	0	0	0.001	0	1000	0	0	3
1848	163	3.06364153	20.3944027	0	0	0	0	0	0.001	0	1000	0	0	3
1849	163	3.06535648	20.4054386	0	0	0	0	0	0.001	0	1000	0	0	3
1850	163	3.06705288	20.4164745	0	0	0	0	0	0.001	0	1000	0	0	3
1851	163	3.06873435	20.4275105	0	0	0	0	0	0.001	0	1000	0	0	3
1852	164	3.07040808	20.4385464	0	0	0	0	0	0.001	0	1000	0	0	3
1853	164	3.07207541	20.4495823	0	0	0	0	0	0.001	0	1000	0	0	3
1854	164	3.07373901	20.4606183	0	0	0	0	0	0.001	0	1000	0	0	3
1855	164	3.07540103	20.4716542	0	0	0	0	0	0.001	0	1000	0	0	3
1856	164	3.07706438	20.4826901	0	0	0	0	0	0.001	0	1000	0	0	3
1857	164	3.07873165	20.4937261	0	0	0	0	0	0.001	0	1000	0	0	3
1858	164	3.08040542	20.504762	0	0	0	0	0	0.001	0	1000	0	0	3
1859	164	3.08208819	20.5157979	0	0	0	0	0	0.001	0	1000	0	0	3
1860	164	3.08378242	20.5268338	0	0	0	0	0	0.001	0	1000	0	0	3
1861	164	3.08549019	20.5378698	0	0	0	0	0	0.001	0	1000	0	0	3
1862	164	3.08721752	20.5489057	0	0	0	0	0	0.001	0	1000	0	0	3
1863	165	3.08893822	20.5599416	0	0	0	0	0	0.001	0	1000	0	0	3
1864	165	3.09064483	20.5709776	0	0	0	0	0	0.001	0	1000	0	0	3
1865	165	3.09233422	20.5820135	0	0	0	0	0	0.001	0	1000	0	0	3
1866	165	3.09400854	20.5930494	0	0	0	0	0	0.001	0	1000	0	0	3
1867	165	3.09567654	20.6040854	0	0	0	0	0	0.001	0	1000	0	0	3
1868	165	3.09733872	20.6151213	0	0	0	0	0	0.001	0	1000	0	0	3
1869	165	3.09899762	20.6261572	0	0	0	0	0	0.001	0	1000	0	0	3
1870	165	3.1	20.6371932	0	0	0	0	0	0.001	0	1000	0	0	3
1871	165	3.1016594	20.6482291	0	0	0	0	0	0.001	0	1000	0	0	3
1872	165	3.10332293	20.659265	0	0	0	0	0	0.001	0	1000	0	0	3
1873	166	3.10499335	20.670301	0	0	0	0	0	0.001	0	1000	0	0	3
1874	166	3.10667325	20.6813369	0	0	0	0	0	0.001	0	1000	0	0	3
1875	166	3.10836521	20.6923728	0	0	0	0	0	0.001	0	1000	0	0	3
1876	166	3.11007138	20.7034088	0	0	0	0	0	0.001	0	1000	0	0	3
1877	166	3.11179809	20.7144447	0	0	0	0	0	0.001	0	1000	0	0	3
1878	166	3.1135152	20.7254806	0	0	0	0	0	0.001	0	1000	0	0	3
1879	166	3.11521719	20.7365166	0	0	0	0	0	0.001	0	1000	0	0	3
1880	166	3.11689954	20.7475525	0	0	0	0	0	0.001	0	1000	0	0	3
1881	166	3.11856588	20.7585884	0	0	0	0	0	0.001	0	1000	0	0	3
1882	166	3.12021868	20.7696244	0	0	0	0	0	0.001	0	1000	0	0	3
1883	166	3.12186861	20.7806603	0	0	0	0	0	0.001	0	1000	0	0	3
1884	167	3.12351552	20.7916962	0	0	0	0	0	0.001	0	1000	0	0	3
1885	167	3.12516224	20.8027322	0	0	0	0	0	0.001	0	1000	0	0	3
1886	167	3.12681152	20.8137681	0	0	0	0	0	0.001	0	1000	0	0	3
1887	167	3.12846576	20.824804	0	0	0	0	0	0.001	0	1000	0	0	3
1888	167	3.13012754	20.8358399	0	0	0	0	0	0.001	0	1000	0	0	3
1889	167	3.13179938	20.8468759	0	0	0	0	0	0.001	0	1000	0	0	3
1890	167	3.13348365	20.8579118	0	0	0	0	0	0.001	0	1000	0	0	3
1891	167	3.13518263	20.8689477	0	0	0	0	0	0.001	0	1000	0	0	3
1892	167	3.13690174	20.8799837	0	0	0	0	0	0.001	0	1000	0	0	3
1893	167	3.13861835	20.8910196	0	0	0	0	0	0.001	0	1000	0	0	3
1894	167	3.14031505	20.9020555	0	0	0	0	0	0.001	0	1000	0	0	3
1895	168	3.1419944	20.9130915	0	0	0	0	0	0.001	0	1000	0	0	3
1896	168	3.14365887	20.9241274	0	0	0	0	0	0.001	0	1000	0	0	3
1897	168	3.14531746	20.9351633	0	0	0	0	0	0.001	0	1000	0	0	3
1898	168	3.14697112	20.9461993	0	0	0	0	0	0.001	0	1000	0	0	3
1899	168	3.14862212	20.9572352	0	0	0	0	0	0.001	0	1000	0	0	3
1900	168	3.15027326	20.9682711	0	0	0	0	0	0.001	0	1000	0	0	3
1901	168	3.15192716	20.9793071	0	0	0	0	0	0.001	0	1000	0	0	3
1902	168	3.15358607	20.990343	0	0	0	0	0	0.001	0	1000	0	0	3
1903	168	3.15525249	21.0013789	0	0	0	0	0	0.001	0	1000	0	0	3
1904	168	3.15692879	21.0124149	0	0	0	0	0	0.001	0	1000	0	0	3
1905	168	3.15861712	21.0234508	0	0	0	0	0	0.001	0	1000	0	0	3
1906	169	3.16031946	21.0344867	0	0	0	0	0	0.001	0	1000	0	0	3
1907	169	3.16204133	21.0455227	0	0	0	0	0	0.001	0	1000	0	0	3
1908	169	3.16376235	21.0565586	0	0	0	0	0	0.001	0	1000	0	0	3
1909	169	3.1654655	21.0675945	0	0	0	0	0	0.001	0	1000	0	0	3
1910	169	3.1671529	21.0786305	0	0	0	0	0	0.001	0	1000	0	0	3
1911	169	3.16883185	21.0896664	0	0	0	0	0	0.001	0	1000	0	0	3
1912	169	3.17050317	21.1007023	0	0	0	0	0	0.001	0	1000	0	0	3
1913	169	3.17216921	21.1117383	0	0	0	0	0	0.001	0	1000	0	0	3
1914	169	3.17383256	21.1227742	0	0	0	0	0	0.001	0	1000	0	0	3
1915	169	3.17549606	21.1338101	0	0	0	0	0	0.001	0	1000	0	0	3
1916	169	3.17716239	21.144846	0	0	0	0	0	0.001	0	1000	0	0	3
1917	169	3.17883415	21.155882	0	0	0	0	0	0.001	0	1000	0	0	3
1918	169	3.18051391	21.1669179	0	0	0	0	0	0.001	0	1000	0	0	3
1919	170	3.18220412	21.1779538	0	0	0	0	0	0.001	0	1000	0	0	3
1920	170	3.18390698	21.1889898	0	0	0	0	0	0.001	0	1000	0	0	3
1921	170	3.18562885	21.2000257	0	0	0	0	0	0.001	0	1000	0	0	3
1922	170	3.18736008	21.2110616	0	0	0	0	0	0.001	0	1000	0	0	3
1923	170	3.18907244	21.2220976	0	0	0	0	0	0.001	0	1000	0	0	3
1924	170	3.19076759	21.2331335	0	0	0	0	0	0.001	0	1000	0	0	3
1925	170	3.19245193	21.2441694	0	0	0	0	0	0.001	0	1000	0	0	3
1926	170	3.19412631	21.2552054	0	0	0	0	0	0.001	0	1000	0	0	3
1927	170	3.19578944	21.2662413	0	0	0	0	0	0.001	0	1000	0	0	3
1928	170	3.19744928	21.2772772	0	0	0	0	0	0.001	0	1000	0	0	3
1929	170	3.19910751	21.2883132	0	0	0	0	0	0.001	0	1000	0	0	3
1930	170	3.2	21.2993491	0	0	0	0	0	0.001	0	1000	0	0	3
1931	171	3.20166105	21.310385	0	0	0	0	0	0.001	0	1000	0	0	3
1932	171	3.20332747	21.321421	0	0	0	0	0	0.001	0	1000	0	0	3
1933	171	3.20500186	21.3324569	0	0	0	0	0	0.001	0	1000	0	0	3
1934	171	3.20668666	21.3434928	0	0	0	0	0	0.001	0	1000	0	0	3
1935	171	3.20838423	21.3545288	0	0	0	0	0	0.001	0	1000	0	0	3
1936	171	3.210101	21.3655647	0	0	0	0	0	0.001	0	1000	0	0	3
1937	171	3.21183469	21.3766006	0	0	0	0	0	0.001	0	1000	0	0	3
1938	171	3.21355071	21.3876366	0	0	0	0	0	0.001	0	1000	0	0	3
1939	171	3.21524941	21.3986725	0	0	0	0	0	0.001	0	1000	0	0	3
1940	171	3.21693359	21.4097084	0	0	0	0	0	0.001	0	1000	0	0	3
1941	171	3.2186019	21.4207444	0	0	0	0	0	0.001	0	1000	0	0	3
1942	171	3.22025935	21.4317803	0	0	0	0	0	0.001	0	1000	0	0	3
1943	171	3.22191266	21.4428162	0	0	0	0	0	0.001	0	1000	0	0	3
1944	172	3.22356415	21.4538521	0	0	0	0	0	0.001	0	1000	0	0	3
1945	172	3.22521614	21.4648881	0	0	0	0	0	0.001	0	1000	0	0	3
1946	172	3.22687111	21.475924	0	0	0	0	0	0.001	0	1000	0	0	3
1947	172	3.22853179	21.4869599	0	0	0	0	0	0.001	0	1000	0	0	3
1948	172	3.23020063	21.4979959	0	0	0	0	0	0.001	0	1000	0	0	3
1949	172	3.23188022	21.5090318	0	0	0	0	0	0.001	0	1000	0	0	3
1950	172	3.23357271	21.5200677	0	0	0	0	0	0.001	0	1000	0	0	3
1951	172	3.23528291	21.5311037	0	0	0	0	0	0.001	0	1000	0	0	3
1952	172	3.2370124	21.5421396	0	0	0	0	0	0.001	0	1000	0	0	3
1953	172	3.23872542	21.5531755	0	0	0	0	0	0.001	0	1000	0	0	3
1954	172	3.24041985	21.5642115	0	0	0	0	0	0.001	0	1000	0	0	3
1955	172	3.24210375	21.5752474	0	0	0	0	0	0.001	0	1000	0	0	3
1956	172	3.24377768	21.5862833	0	0	0	0	0	0.001	0	1000	0	0	3
1957	172	3.2454387	21.5973193	0	0	0	0	0	0.001	0	1000	0	0	3
1958	173	3.24709696	21.6083552	0	0	0	0	0	0.001	0	1000	0	0	3
1959	173	3.24875393	21.6193911	0	0	0	0	0	0.001	0	1000	0	0	3
1960	173	3.25041194	21.6304271	0	0	0	0	0	0.001	0	1000	0	0	3
1961	173	3.25207352	21.641463	0	0	0	0	0	0.001	0	1000	0	0	3
1962	173	3.25374123	21.6524989	0	0	0	0	0	0.001	0	1000	0	0	3
1963	173	3.25541748	21.6635349	0	0	0	0	0	0.001	0	1000	0	0	3
1964	173	3.2571047	21.6745708	0	0	0	0	0	0.001	0	1000	0	0	3
1965	173	3.25880489	21.6856067	0	0	0	0	0	0.001	0	1000	0	0	3
1966	173	3.26052418	21.6966427	0	0	0	0	0	0.001	0	1000	0	0	3
1967	173	3.2622505	21.7076786	0	0	0	0	0	0.001	0	1000	0	0	3
1968	174	3.26396272	21.7187145	0	0	0	0	0	0.001	0	1000	0	0	3
1969	174	3.2656574	21.7297505	0	0	0	0	0	0.001	0	1000	0	0	3
1970	174	3.26733756	21.7407864	0	0	0	0	0	0.001	0	1000	0	0	3
1971	174	3.26901042	21.7518223	0	0	0	0	0	0.001	0	1000	0	0	3
1972	174	3.27067706	21.7628583	0	0	0	0	0	0.001	0	1000	0	0	3
1973	174	3.27234004	21.7738942	0	0	0	0	0	0.001	0	1000	0	0	3
1974	174	3.27400156	21.7849301	0	0	0	0	0	0.001	0	1000	0	0	3
1975	174	3.27566496	21.795966	0	0	0	0	0	0.001	0	1000	0	0	3
1976	174	3.27733269	21.807002	0	0	0	0	0	0.001	0	1000	0	0	3
1977	174	3.2790073	21.8180379	0	0	0	0	0	0.001	0	1000	0	0	3
1978	174	3.28069128	21.8290738	0	0	0	0	0	0.001	0	1000	0	0	3
1979	174	3.28238698	21.8401098	0	0	0	0	0	0.001	0	1000	0	0	3
1980	174	3.28409872	21.8511457	0	0	0	0	0	0.001	0	1000	0	0	3
1981	174	3.28582907	21.8621816	0	0	0	0	0	0.001	0	1000	0	0	3
1982	175	3.28755028	21.8732176	0	0	0	0	0	0.001	0	1000	0	0	3
1983	175	3.28925528	21.8842535	0	0	0	0	0	0.001	0	1000	0	0	3
1984	175	3.29094748	21.8952894	0	0	0	0	0	0.001	0	1000	0	0	3
1985	175	3.29262688	21.9063254	0	0	0	0	0	0.001	0	1000	0	0	3
1986	175	3.29429802	21.9173613	0	0	0	0	0	0.001	0	1000	0	0	3
1987	175	3.29596345	21.9283972	0	0	0	0	0	0.001	0	1000	0	0	3
1988	175	3.29762553	21.9394332	0	0	0	0	0	0.001	0	1000	0	0	3
1989	175	3.29928749	21.9504691	0	0	0	0	0	0.001	0	1000	0	0	3
1990	175	3.3	21.961505	0	0	0	0	0	0.001	0	1000	0	0	3
1991	175	3.30166681	21.972541	0	0	0	0	0	0.001	0	1000	0	0	3
1992	175	3.30334044	21.9835769	0	0	0	0	0	0.001	0	1000	0	0	3
1993	175	3.3050235	21.9946128	0	0	0	0	0	0.001	0	1000	0	0	3
1994	176	3.3067183	22.0056488	0	0	0	0	0	0.001	0	1000	0	0	3
1995	176	3.30843146	22.0166847	0	0	0	0	0	0.001	0	1000	0	0	3
1996	176	3.31016294	22.0277206	0	0	0	0	0	0.001	0	1000	0	0	3
1997	176	3.31188665	22.0387566	0	0	0	0	0	0.001	0	1000	0	0	3
1998	176	3.31359104	22.0497925	0	0	0	0	0	0.001	0	1000	0	0	3
1999	176	3.31527698	22.0608284	0	0	0	0	0	0.001	0	1000	0	0	3
2000	176	3.31695222	22.0718644	0	0	0	0	0	0.001	0	1000	0	0	3
2001	176	3.31861771	22.0829003	0	0	0	0	0	0.001	0	1000	0	0	3
2002	176	3.32027106	22.0939362	0	0	0	0	0	0.001	0	1000	0	0	3
2003	176	3.32192143	22.1049721	0	0	0	0	0	0.001	0	1000	0	0	3
2004	176	3.32357111	22.1160081	0	0	0	0	0	0.001	0	1000	0	0	3
2005	176	3.32522196	22.127044	0	0	0	0	0	0.001	0	1000	0	0	3
2006	177	3.32687704	22.1380799	0	0	0	0	0	0.001	0	1000	0	0	3
2007	177	3.32853895	22.1491159	0	0	0	0	0	0.001	0	1000	0	0	3
2008	177	3.33021038	22.1601518	0	0	0	0	0	0.001	0	1000	0	0	3
2009	177	3.3318937	22.1711877	0	0	0	0	0	0.001	0	1000	0	0	3
2010	177	3.333591	22.1822237	0	0	0	0	0	0.001	0	1000	0	0	3
2011	177	3.33530856	22.1932596	0	0	0	0	0	0.001	0	1000	0	0	3
2012	177	3.33703776	22.2042955	0	0	0	0	0	0.001	0	1000	0	0	3
2013	177	3.3387461	22.2153315	0	0	0	0	0	0.001	0	1000	0	0	3
2014	177	3.34043554	22.2263674	0	0	0	0	0	0.001	0	1000	0	0	3
2015	177	3.34210917	22.2374033	0	0	0	0	0	0.001	0	1000	0	0	3
2016	177	3.34377547	22.2484393	0	0	0	0	0	0.001	0	1000	0	0	3
2017	177	3.34543526	22.2594752	0	0	0	0	0	0.001	0	1000	0	0	3
2018	177	3.34709145	22.2705111	0	0	0	0	0	0.001	0	1000	0	0	3
2019	178	3.34874666	22.2815471	0	0	0	0	0	0.001	0	1000	0	0	3
2020	178	3.3504035	22.292583	0	0	0	0	0	0.001	0	1000	0	0	3
2021	178	3.3520648	22.3036189	0	0	0	0	0	0.001	0	1000	0	0	3
2022	178	3.35373313	22.3146549	0	0	0	0	0	0.001	0	1000	0	0	3
2023	178	3.35541095	22.3256908	0	0	0	0	0	0.001	0	1000	0	0	3
2024	178	3.35710061	22.3367267	0	0	0	0	0	0.001	0	1000	0	0	3
2025	178	3.35880406	22.3477627	0	0	0	0	0	0.001	0	1000	0	0	3
2026	178	3.36052745	22.3587986	0	0	0	0	0	0.001	0	1000	0	0	3
2027	178	3.3622492	22.3698345	0	0	0	0	0	0.001	0	1000	0	0	3
2028	178	3.36395179	22.3808705	0	0	0	0	0	0.001	0	1000	0	0	3
2029	178	3.36563747	22.3919064	0	0	0	0	0	0.001	0	1000	0	0	3
2030	178	3.36731413	22.4029423	0	0	0	0	0	0.001	0	1000	0	0	3
2031	178	3.36898337	22.4139782	0	0	0	0	0	0.001	0	1000	0	0	3
2032	178	3.37064655	22.4250142	0	0	0	0	0	0.001	0	1000	0	0	3
2033	179	3.37230333	22.4360501	0	0	0	0	0	0.001	0	1000	0	0	3
2034	179	3.37396145	22.447086	0	0	0	0	0	0.001	0	1000	0	0	3
2035	179	3.37562208	22.458122	0	0	0	0	0	0.001	0	1000	0	0	3
2036	179	3.37728771	22.4691579	0	0	0	0	0	0.001	0	1000	0	0	3
2037	179	3.37896078	22.4801938	0	0	0	0	0	0.001	0	1000	0	0	3
2038	179	3.38064366	22.4912298	0	0	0	0	0	0.001	0	1000	0	0	3
2039	179	3.38233859	22.5022657	0	0	0	0	0	0.001	0	1000	0	0	3
2040	179	3.38405191	22.5133016	0	0	0	0	0	0.001	0	1000	0	0	3
2041	179	3.38578316	22.5243376	0	0	0	0	0	0.001	0	1000	0	0	3
2042	179	3.38750382	22.5353735	0	0	0	0	0	0.001	0	1000	0	0	3
2043	179	3.38920765	22.5464094	0	0	0	0	0	0.001	0	1000	0	0	3
2044	179	3.39089919	22.5574454	0	0	0	0	0	0.001	0	1000	0	0	3
2045	179	3.3925799	22.5684813	0	0	0	0	0	0.001	0	1000	0	0	3
2046	180	3.39425086	22.5795172	0	0	0	0	0	0.001	0	1000	0	0	3
2047	180	3.39591634	22.5905532	0	0	0	0	0	0.001	0	1000	0	0	3
2048	180	3.39757905	22.6015891	0	0	0	0	0	0.001	0	1000	0	0	3
2049	180	3.3992419	22.612625	0	0	0	0	0	0.001	0	1000	0	0	3
2050	180	3.4	22.623661	0	0	0	0	0	0.001	0	1000	0	0	3
2051	180	3.40166798	22.6346969	0	0	0	0	0	0.001	0	1000	0	0	3
2052	180	3.40334298	22.6457328	0	0	0	0	0	0.001	0	1000	0	0	3
2053	180	3.4050275	22.6567688	0	0	0	0	0	0.001	0	1000	0	0	3
2054	180	3.40672391	22.6678047	0	0	0	0	0	0.001	0	1000	0	0	3
2055	180	3.40843866	22.6788406	0	0	0	0	0	0.001	0	1000	0	0	3
2056	180	3.41017159	22.6898766	0	0	0	0	0	0.001	0	1000	0	0	3
2057	180	3.41189306	22.7009125	0	0	0	0	0	0.001	0	1000	0	0	3
2058	181	3.41359578	22.7119484	0	0	0	0	0	0.001	0	1000	0	0	3
2059	181	3.4152836	22.7229843	0	0	0	0	0	0.001	0	1000	0	0	3
2060	181	3.41696034	22.7340203	0	0	0	0	0	0.001	0	1000	0	0	3
2061	181	3.41862321	22.7450562	0	0	0	0	0	0.001	0	1000	0	0	3
2062	181	3.42028058	22.7560921	0	0	0	0	0	0.001	0	1000	0	0	3
2063	181	3.42193489	22.7671281	0	0	0	0	0	0.001	0	1000	0	0	3
