# y+ ()       
# Time        	patch         	min           	max           	average       
2000          	WALL	1.871400e-04	2.200908e+00	3.495629e-01
2000          	CUBE1	5.276512e-04	2.644691e+00	1.872292e-01
2000          	CUBE2	2.114845e-04	2.500923e+00	2.057474e-01
