0 	0 	0 	0 	0 	0 	0
0.00128482 	0.00255485 	0.00303175 	0.0452547 	-0.0177533 	-9.77868e-05 	0.0125599
0.00256965 	0.00647032 	0.0059578 	0.0936004 	-0.0358339 	-0.000180923 	0.0249906
0.00387803 	0.00355764 	0.0110887 	0.106319 	-0.0391347 	-0.000413646 	0.0305933
0.00518642 	0.0014854 	0.0161508 	0.12039 	-0.0425696 	-0.000623751 	0.0361562
0.00651881 	0.000440311 	0.0233674 	0.129859 	-0.0424236 	-0.000938888 	0.0410863
0.00785119 	6.89403e-05 	0.0305744 	0.140198 	-0.042387 	-0.00122695 	0.045998
0.00920802 	0.00307067 	0.039179 	0.150626 	-0.0397868 	-0.00158487 	0.0501937
0.0105648 	0.00659695 	0.0478658 	0.161517 	-0.0372668 	-0.00191675 	0.054381
0.0119465 	0.0143322 	0.0574186 	0.174279 	-0.0331858 	-0.00228979 	0.0579904
0.0133283 	0.022493 	0.0671233 	0.187181 	-0.029158 	-0.00264076 	0.0615893
0.0147353 	0.0349229 	0.0772448 	0.202336 	-0.0242724 	-0.00296927 	0.0647922
0.0161424 	0.0477327 	0.0875495 	0.217368 	-0.0194204 	-0.00328054 	0.0679768
0.0175752 	0.0644674 	0.0978438 	0.234046 	-0.014098 	-0.00351991 	0.0709066
0.0190081 	0.0815576 	0.10831 	0.250345 	-0.00879685 	-0.00374633 	0.0738116
0.0204672 	0.102144 	0.118367 	0.267634 	-0.00321867 	-0.00385583 	0.076578
0.0219263 	0.123041 	0.128547 	0.284295 	0.00234582 	-0.00395548 	0.0793192
0.0234122 	0.147006 	0.137938 	0.301407 	0.00810189 	-0.00390107 	0.0820265
0.0248981 	0.171183 	0.147381 	0.317667 	0.0138504 	-0.00383874 	0.0847139
0.0264113 	0.197556 	0.155627 	0.333597 	0.0197418 	-0.00359654 	0.0874386
0.0279244 	0.223947 	0.163842 	0.348498 	0.0256307 	-0.00334757 	0.090151
0.0294653 	0.251272 	0.170463 	0.362307 	0.0316099 	-0.00290579 	0.0929369
0.0310063 	0.27833 	0.176973 	0.374971 	0.0375895 	-0.00245737 	0.0957167
0.0325754 	0.304998 	0.18153 	0.385896 	0.0435968 	-0.00181533 	0.0985958
0.0341446 	0.33108 	0.185912 	0.395646 	0.049603 	-0.00116616 	0.101473
0.0357425 	0.355428 	0.188037 	0.402998 	0.0555765 	-0.000336577 	0.104475
0.0373405 	0.37891 	0.189938 	0.40922 	0.0615427 	0.000500761 	0.107478
0.0389677 	0.399568 	0.18945 	0.412301 	0.0674309 	0.00149913 	0.110622
0.040595 	0.4192 	0.188723 	0.414334 	0.0733028 	0.00250586 	0.113767
0.0422521 	0.435332 	0.18564 	0.413075 	0.079067 	0.00365434 	0.117041
0.0439092 	0.45044 	0.182314 	0.410883 	0.0848062 	0.00481136 	0.120317
0.0455967 	0.461709 	0.176869 	0.404731 	0.0904143 	0.00609333 	0.123675
0.0472842 	0.472109 	0.171194 	0.397741 	0.0959918 	0.00738395 	0.127035
0.0490026 	0.478607 	0.163911 	0.386712 	0.101413 	0.00878815 	0.130395
0.0507211 	0.48448 	0.156436 	0.374995 	0.106803 	0.0102014 	0.133756
0.052471 	0.486565 	0.147979 	0.360483 	0.112024 	0.0117201 	0.13701
0.054221 	0.488295 	0.139355 	0.345492 	0.117218 	0.0132491 	0.140263
0.056003 	0.487123 	0.130388 	0.328417 	0.122255 	0.0148759 	0.143294
0.0577851 	0.485885 	0.121273 	0.311028 	0.127274 	0.0165151 	0.146321
0.0595998 	0.48315 	0.112439 	0.292303 	0.132138 	0.0182376 	0.149007
0.0614146 	0.480627 	0.103462 	0.273375 	0.136996 	0.0199751 	0.151688
0.0632626 	0.477742 	0.0951941 	0.253752 	0.141663 	0.0217788 	0.153924
0.0651106 	0.47528 	0.0867544 	0.233954 	0.146332 	0.0236 	0.156153
0.0669925 	0.473064 	0.0797214 	0.213904 	0.150752 	0.0254742 	0.157871
0.0688745 	0.471371 	0.072497 	0.193651 	0.155179 	0.0273685 	0.159582
0.0707909 	0.470397 	0.0666499 	0.173401 	0.159301 	0.0292933 	0.160754
0.0727073 	0.469965 	0.0605525 	0.152896 	0.163429 	0.0312405 	0.161922
0.0746589 	0.470624 	0.0558638 	0.132643 	0.167207 	0.0331948 	0.16255
0.0766105 	0.471804 	0.0508523 	0.112081 	0.170987 	0.0351727 	0.163176
0.0785979 	0.473617 	0.0476075 	0.0927767 	0.174367 	0.0371477 	0.163304
0.0805853 	0.475853 	0.0440133 	0.0731889 	0.177745 	0.0391471 	0.163433
0.0826091 	0.477455 	0.0420078 	0.0562301 	0.180685 	0.0411356 	0.163135
0.0846329 	0.479299 	0.0396212 	0.0391445 	0.183623 	0.0431483 	0.162844
0.0866939 	0.478853 	0.0387977 	0.0256081 	0.186127 	0.0451479 	0.162196
0.0887548 	0.47839 	0.0375822 	0.0121717 	0.188635 	0.0471703 	0.161562
0.0908536 	0.474086 	0.0376465 	0.00260588 	0.190759 	0.0491855 	0.160628
0.0929523 	0.46945 	0.0373328 	-0.00661372 	0.1929 	0.0512209 	0.15971
0.0950896 	0.460843 	0.0380562 	-0.0115358 	0.19471 	0.0532524 	0.158529
0.0972268 	0.451688 	0.0384532 	-0.0158127 	0.196545 	0.0553006 	0.15736
0.0972268 	0.451688 	0.0384532 	-0.0158127 	0.196545 	0.0553006 	0.15736
0.0994033 	0.441093 	0.0399677 	-0.0164072 	0.198066 	0.0573412 	0.155964
0.10158 	0.430021 	0.04127 	-0.0161221 	0.199616 	0.0593942 	0.154572
0.103796 	0.421298 	0.0440185 	-0.0136141 	0.200847 	0.061439 	0.153009
0.106012 	0.412472 	0.0467286 	-0.0100799 	0.202108 	0.0634925 	0.151441
0.108269 	0.408279 	0.0510341 	-0.00482064 	0.203079 	0.0655417 	0.149775
0.110526 	0.404422 	0.0554811 	0.00165424 	0.20408 	0.0675966 	0.148101
0.112825 	0.40466 	0.0612289 	0.009788 	0.204852 	0.0696537 	0.146389
0.115123 	0.405448 	0.0672302 	0.0193662 	0.205655 	0.0717146 	0.144672
0.115264 	0.405409 	0.0675028 	0.0192354 	0.205679 	0.0718376 	0.144568
0.115404 	0.405403 	0.0677954 	0.0192337 	0.205704 	0.0719608 	0.144465
0.117604 	0.408425 	0.0742586 	0.0313385 	0.206302 	0.0739116 	0.142825
0.119804 	0.411447 	0.0807219 	0.0434433 	0.2069 	0.0758624 	0.141186
0.122045 	0.414498 	0.0870182 	0.0564141 	0.207316 	0.0778243 	0.13949
0.124285 	0.417664 	0.0934871 	0.0711934 	0.207748 	0.0797886 	0.137792
0.124428 	0.417866 	0.0939 	0.0721368 	0.207776 	0.079914 	0.137684
0.124571 	0.418068 	0.0943129 	0.0730802 	0.207803 	0.0800394 	0.137576
0.126999 	0.420126 	0.100372 	0.088841 	0.208073 	0.0821317 	0.135658
0.129426 	0.421949 	0.106458 	0.106369 	0.208346 	0.0842267 	0.133735
0.131897 	0.421877 	0.111299 	0.122596 	0.208429 	0.0863106 	0.131677
0.134369 	0.421245 	0.116004 	0.140395 	0.208501 	0.0883982 	0.129605
0.136886 	0.418565 	0.119345 	0.15507 	0.208371 	0.0904529 	0.127407
0.139403 	0.415064 	0.122402 	0.170991 	0.208214 	0.092512 	0.125191
