0 	0 	0 	0
0.00387637 	-0.0572997 	0.000160672 	0.00135163
0.00775273 	-0.131196 	0.000455471 	0.00338331
0.0119386 	-0.13841 	0.000622269 	0.003661
0.0161245 	-0.150837 	0.000912352 	0.0040408
0.0206445 	-0.151543 	0.00100039 	0.00432427
0.0251646 	-0.15365 	0.0012039 	0.00458845
0.0300455 	-0.153899 	0.000962605 	0.00490443
0.0349265 	-0.15465 	0.000848311 	0.00519374
0.0401972 	-0.15497 	0.000374316 	0.00552297
0.0454678 	-0.155503 	3.53716e-05 	0.00582717
0.0511593 	-0.155935 	-0.000600839 	0.00616809
0.0568507 	-0.156455 	-0.00109895 	0.00648362
0.0599236 	-0.156713 	-0.00150334 	0.00665893
0.0629965 	-0.156972 	-0.00190773 	0.00683424
0.0660695 	-0.157241 	-0.00224151 	0.00699576
0.0691424 	-0.15751 	-0.00257529 	0.00715728
0.075779 	-0.158079 	-0.00358542 	0.00751289
0.0824156 	-0.158628 	-0.00444983 	0.0078385
0.089582 	-0.159212 	-0.00569006 	0.0081929
0.0967484 	-0.15975 	-0.00677902 	0.00851656
0.104487 	-0.160305 	-0.00827878 	0.00886535
0.112226 	-0.160797 	-0.00962156 	0.00918262
0.120582 	-0.161263 	-0.0114153 	0.00952367
0.128939 	-0.161658 	-0.013047 	0.00983035
0.137962 	-0.161958 	-0.0151776 	0.0101599
0.146986 	-0.162188 	-0.0171413 	0.0104507
0.15673 	-0.162223 	-0.0196538 	0.0107618
0.166474 	-0.162197 	-0.0219953 	0.0110288
0.176996 	-0.161839 	-0.0249415 	0.01132
0.187518 	-0.161441 	-0.0277139 	0.0115585
0.19888 	-0.160525 	-0.0311559 	0.0118282
0.210243 	-0.159603 	-0.0344221 	0.0120364
0.222512 	-0.157918 	-0.0384296 	0.0122669
0.234781 	-0.156274 	-0.0422604 	0.0124343
0.24803 	-0.153568 	-0.0468924 	0.0125798
0.261279 	-0.150967 	-0.0513522 	0.012669
0.268432 	-0.148983 	-0.0539938 	0.0126658
0.275586 	-0.147 	-0.0566355 	0.0126627
0.282739 	-0.145107 	-0.0591964 	0.0126342
0.289893 	-0.143214 	-0.0617574 	0.0126056
0.289893 	-0.143214 	-0.0617574 	0.0126056
0.305342 	-0.137802 	-0.0676759 	0.0123886
0.320791 	-0.132646 	-0.0734532 	0.0121302
0.337473 	-0.125665 	-0.0799496 	0.0116806
0.354155 	-0.119012 	-0.0863424 	0.0112069
0.362262 	-0.115131 	-0.0894854 	0.0109151
0.370368 	-0.111251 	-0.0926284 	0.0106232
0.380276 	-0.106685 	-0.0964478 	0.0102624
0.390184 	-0.102158 	-0.100262 	0.00990069
0.400883 	-0.0964948 	-0.104294 	0.00946889
0.411582 	-0.0908759 	-0.108328 	0.00903753
0.420336 	-0.0864408 	-0.111637 	0.0086862
0.42909 	-0.0820058 	-0.114946 	0.00833487
0.450095 	-0.0700558 	-0.122433 	0.00748213
0.471101 	-0.0585722 	-0.130027 	0.00664596
0.493784 	-0.0450631 	-0.137439 	0.00580493
0.516467 	-0.0320011 	-0.145041 	0.00497994
0.516467 	-0.0320011 	-0.145041 	0.00497994
0.533 	-0.0219385 	-0.149811 	0.00447224
0.549534 	-0.0119991 	-0.154673 	0.00396549
0.557494 	-0.00726854 	-0.157055 	0.00372193
0.565455 	-0.00253801 	-0.159437 	0.00347837
0.571186 	0.000963122 	-0.160829 	0.00334518
0.576916 	0.00446426 	-0.162221 	0.003212
0.597635 	0.0170853 	-0.167324 	0.00272787
0.618354 	0.0296098 	-0.17261 	0.00223697
0.637633 	0.0413631 	-0.176325 	0.00192551
0.656912 	0.0531436 	-0.180169 	0.0016058
0.666195 	0.0588279 	-0.182077 	0.00144818
0.675477 	0.0645122 	-0.183985 	0.00129055
0.6855 	0.070678 	-0.185403 	0.00118515
0.695524 	0.0768437 	-0.186822 	0.00107974
0.716342 	0.0897658 	-0.189894 	0.000851553
0.73716 	0.102813 	-0.193104 	0.000613398
0.751314 	0.111859 	-0.194401 	0.000515273
0.765468 	0.120905 	-0.195698 	0.000417148
0.784618 	0.133417 	-0.197626 	0.000270987
0.803768 	0.146027 	-0.199616 	0.000120095
0.839732 	0.170881 	-0.201237 	-5.54095e-05
0.875695 	0.196687 	-0.203293 	-0.000268694
0.914529 	0.226837 	-0.203412 	-0.000404346
0.953363 	0.258294 	-0.204011 	-0.000580829
0.995297 	0.295879 	-0.202595 	-0.000676609
1.03723 	0.335231 	-0.201709 	-0.000811297
1.08252 	0.38259 	-0.198772 	-0.000862023
1.1278 	0.432356 	-0.196387 	-0.000948682
1.1767 	0.491245 	-0.191954 	-0.000940964
1.2256 	0.553488 	-0.188053 	-0.000964242
1.2784 	0.622781 	-0.1821 	-0.000912081
1.3312 	0.696637 	-0.176568 	-0.000873122
1.38822 	0.769722 	-0.168981 	-0.000825907
1.44524 	0.848208 	-0.161533 	-0.000761102
1.50681 	0.9135 	-0.152162 	-0.000750407
1.56838 	0.983926 	-0.142595 	-0.000698569
1.63487 	1.02931 	-0.131666 	-0.000718455
1.70135 	1.07829 	-0.120315 	-0.000699404
1.77315 	1.09995 	-0.108941 	-0.000698306
1.84495 	1.12319 	-0.0970275 	-0.000676177
1.92248 	1.12612 	-0.0871811 	-0.000641741
2 	1.12894 	-0.0768926 	-0.000596682
2 	1.12894 	-0.0768926 	-0.000596682
2.02717 	1.12679 	-0.0735766 	-0.000586336
2.05434 	1.12465 	-0.0702606 	-0.00057599
