0 	-0.384451
0.00128482 	-0.384492
0.00256965 	-0.384533
0.00387803 	-0.384574
0.00518642 	-0.384615
0.00651881 	-0.384622
0.00785119 	-0.384629
0.00920802 	-0.384645
0.0105648 	-0.384661
0.0119465 	-0.384678
0.0133283 	-0.384695
0.0147353 	-0.384712
0.0161424 	-0.384728
0.0175752 	-0.384746
0.0190081 	-0.384763
0.0204672 	-0.384788
0.0219263 	-0.384813
0.0234122 	-0.38485
0.0248981 	-0.384887
0.0264113 	-0.384942
0.0279244 	-0.384996
0.0294653 	-0.385072
0.0310063 	-0.385149
0.0325754 	-0.385251
0.0341446 	-0.385352
0.0357425 	-0.385482
0.0373405 	-0.385613
0.0389677 	-0.385769
0.040595 	-0.385926
0.0422521 	-0.386106
0.0439092 	-0.386285
0.0455967 	-0.38648
0.0472842 	-0.386674
0.0490026 	-0.386874
0.0507211 	-0.387073
0.052471 	-0.38727
0.054221 	-0.387466
0.056003 	-0.387655
0.0577851 	-0.387844
0.0595998 	-0.388028
0.0614146 	-0.388211
0.0632626 	-0.388395
0.0651106 	-0.388579
0.0669925 	-0.388768
0.0688745 	-0.388957
0.0707909 	-0.389152
0.0727073 	-0.389348
0.0746589 	-0.389548
0.0766105 	-0.389748
0.292241 	-0.431301
0.296206 	-0.43224
0.300171 	-0.43318
0.304208 	-0.434107
0.308246 	-0.435035
0.312358 	-0.435933
0.316469 	-0.436832
0.320656 	-0.437695
0.324843 	-0.438558
0.329107 	-0.439396
0.333371 	-0.440234
0.337713 	-0.44113
0.342055 	-0.442025
0.346476 	-0.442874
0.350898 	-0.443723
0.355401 	-0.444396
0.359903 	-0.445068
0.364489 	-0.445613
0.369074 	-0.446158
0.373744 	-0.446564
0.378413 	-0.44697
0.383168 	-0.447227
0.387923 	-0.447484
0.392765 	-0.447591
0.397608 	-0.447697
0.402539 	-0.447641
0.40747 	-0.447584
0.412491 	-0.447331
0.417513 	-0.447079
0.422626 	-0.446576
0.42774 	-0.446072
0.432948 	-0.445242
0.438155 	-0.444411
0.443458 	-0.443164
0.448761 	-0.441917
0.454161 	-0.440175
0.459561 	-0.438433
0.46506 	-0.436142
0.47056 	-0.433851
0.47616 	-0.430983
0.48176 	-0.428115
0.487463 	-0.424698
0.493165 	-0.42128
0.498973 	-0.417379
0.50478 	-0.413477
0.510694 	-0.409226
0.516608 	-0.404975
0.52263 	-0.400523
0.528653 	-0.396072
0.534786 	-0.39153
0.540918 	-0.386988
0.547164 	-0.382489
0.553409 	-0.37799
0.559769 	-0.373563
0.566129 	-0.369137
0.572605 	-0.364804
0.579082 	-0.360471
0.585677 	-0.356307
0.592272 	-0.352143
0.598989 	-0.34812
0.605705 	-0.344096
0.612544 	-0.34012
0.619384 	-0.336144
0.626349 	-0.332192
0.633314 	-0.32824
0.640406 	-0.3243
0.647499 	-0.320361
0.654722 	-0.316411
0.661944 	-0.312461
0.661944 	-0.312461
0.669299 	-0.308523
0.676655 	-0.304585
0.684145 	-0.300676
0.691635 	-0.296767
0.699262 	-0.292916
0.70689 	-0.289065
0.714657 	-0.285309
0.722424 	-0.281554
0.730334 	-0.277933
0.738244 	-0.274312
0.746299 	-0.270859
0.754354 	-0.267406
0.762556 	-0.264143
0.770759 	-0.26088
0.779112 	-0.257819
0.787465 	-0.254758
0.795971 	-0.251888
0.804478 	-0.249018
0.81314 	-0.246301
0.821802 	-0.243583
0.830623 	-0.240946
0.839445 	-0.23831
0.848428 	-0.235667
0.857411 	-0.233025
0.866558 	-0.230305
0.875706 	-0.227584
0.885021 	-0.224748
0.894337 	-0.221912
0.903823 	-0.218962
0.91331 	-0.216012
0.92297 	-0.212981
0.93263 	-0.20995
0.93263 	-0.20995
0.942468 	-0.206891
0.952305 	-0.203832
0.962323 	-0.200798
0.972341 	-0.197765
0.982543 	-0.194802
0.992745 	-0.191838
1.00313 	-0.188973
1.01352 	-0.186107
1.0241 	-0.183353
1.03468 	-0.180599
1.04545 	-0.177953
1.05623 	-0.175308
1.0672 	-0.172756
1.07817 	-0.170205
1.08934 	-0.167723
1.10051 	-0.165242
1.11189 	-0.162804
1.12327 	-0.160366
1.12327 	-0.160366
1.13485 	-0.157946
1.13485 	-0.157946
1.14644 	-0.155526
1.14644 	-0.155526
1.15824 	-0.153109
1.15824 	-0.153109
1.17004 	-0.150691
1.17004 	-0.150691
1.18205 	-0.148274
1.18205 	-0.148274
1.19407 	-0.145857
1.19407 	-0.145857
1.19407 	-0.145857
1.2063 	-0.143447
1.2063 	-0.143447
1.21854 	-0.141038
1.21854 	-0.141038
1.23099 	-0.13865
1.23099 	-0.13865
1.24345 	-0.136261
1.24345 	-0.136261
1.24345 	-0.136261
1.25614 	-0.133913
1.26883 	-0.131565
1.28175 	-0.129274
1.29467 	-0.126983
1.30783 	-0.124761
1.32099 	-0.122539
1.33439 	-0.120395
1.34778 	-0.118251
1.36143 	-0.116192
1.37507 	-0.114132
1.38897 	-0.112159
1.40286 	-0.110186
1.41701 	-0.1083
1.43116 	-0.106414
1.44557 	-0.104613
1.45998 	-0.102812
1.47466 	-0.101093
1.48933 	-0.0993735
1.50427 	-0.0977331
1.51921 	-0.0960927
1.53443 	-0.094527
1.54965 	-0.0929613
1.56514 	-0.0914669
1.58064 	-0.0899725
1.59642 	-0.0885453
1.6122 	-0.0871182
1.62827 	-0.0857553
1.64434 	-0.0843923
1.6607 	-0.0830901
1.67707 	-0.0817879
1.69373 	-0.080544
1.7104 	-0.0793001
1.72737 	-0.0781116
1.74434 	-0.076923
1.76162 	-0.0757877
1.7789 	-0.0746524
1.7965 	-0.0735681
1.81409 	-0.0724837
1.83202 	-0.0714482
1.84994 	-0.0704126
1.86819 	-0.0694243
1.88644 	-0.0684359
1.90502 	-0.0674923
1.9236 	-0.0665486
1.94253 	-0.0656489
1.96146 	-0.0647491
1.98073 	-0.0639196
2 	-0.06309
