0 	0.00565721
0.00128482 	0.0056845
0.00256965 	0.0057073
0.00387803 	0.00572662
0.00518642 	0.00574314
0.00651881 	0.00572643
0.00785119 	0.00571328
0.00920802 	0.00569334
0.0105648 	0.00567752
0.0119465 	0.00564938
0.0133283 	0.00562657
0.0147353 	0.00558492
0.0161424 	0.00555033
0.0175752 	0.00549174
0.0190081 	0.0054421
0.0204672 	0.00536384
0.0219263 	0.00529676
0.0234122 	0.00519646
0.0248981 	0.00510983
0.0264113 	0.0049856
0.0279244 	0.00487732
0.0294653 	0.00472763
0.0310063 	0.00459579
0.0325754 	0.0044195
0.0341446 	0.00426244
0.0357425 	0.00406099
0.0373405 	0.00387953
0.0389677 	0.00365914
0.040595 	0.00345811
0.0422521 	0.00322416
0.0439092 	0.00300773
0.0455967 	0.0027598
0.0472842 	0.00252813
0.0490026 	0.00227242
0.0507211 	0.00203149
0.052471 	0.00178342
0.054221 	0.00154698
0.056003 	0.00132047
0.0577851 	0.00110155
0.0595998 	0.000906861
0.0614146 	0.000715172
0.0632626 	0.000558694
0.0651106 	0.000400044
0.0669925 	0.000285955
0.0688745 	0.000163987
0.0707909 	9.47974e-05
0.0727073 	1.12818e-05
0.0746589 	-1.44051e-05
0.0766105 	-6.17503e-05
0.0785979 	-5.00337e-05
0.0805853 	-6.76218e-05
0.0826091 	-2.6809e-05
0.0846329 	-2.22704e-05
0.0866939 	4.11123e-05
0.0887548 	6.23139e-05
0.0908536 	0.000144378
0.0929523 	0.00017875
0.0950896 	0.000273136
0.0972268 	0.000315003
0.0994033 	0.000411429
0.10158 	0.000453024
0.103796 	0.000544568
0.106012 	0.000581243
0.108269 	0.000665928
0.110526 	0.000696014
0.112825 	0.000770134
0.115123 	0.000790096
0.115474 	0.000798759
0.115825 	0.000807421
0.117815 	0.000856508
0.119804 	0.000853364
0.121514 	0.00088207
0.123224 	0.000910775
0.123898 	0.000918782
0.124571 	0.000884637
0.126999 	0.000909268
0.129426 	0.000889161
0.131897 	0.00090344
0.134369 	0.000876553
0.136886 	0.000887544
0.139403 	0.000859779
0.140128 	0.00086346
0.140852 	0.000867141
0.142691 	0.000876485
0.14453 	0.000848246
0.146353 	0.000861779
0.148176 	0.000875312
0.148963 	0.000880959
0.14975 	0.000849544
0.152408 	0.000875673
0.155066 	0.000865824
0.157773 	0.000899383
0.16048 	0.000900188
0.163237 	0.000946864
0.165993 	0.000962043
0.1688 	0.00102128
0.171607 	0.00104719
0.174466 	0.00110772
0.177324 	0.00113213
0.180235 	0.00117771
0.183146 	0.001186
0.186111 	0.00120215
0.189075 	0.00118174
0.192094 	0.00115709
0.195113 	0.00109653
0.198187 	0.00101788
0.201261 	0.000902247
0.204391 	0.000753206
0.207522 	0.000565847
0.207522 	0.000565847
0.21071 	0.000328319
0.213898 	5.31798e-05
0.217144 	-0.000293364
0.22039 	-0.000676062
0.223696 	-0.00115398
0.227002 	-0.0016669
0.230369 	-0.00230094
0.233735 	-0.00296823
0.237164 	-0.00378536
0.240592 	-0.00463285
0.244083 	-0.00565657
0.247574 	-0.00670563
0.251129 	-0.00795402
0.254685 	-0.00921876
0.258305 	-0.0107092
0.261925 	-0.0122016
0.265612 	-0.0139631
0.269299 	-0.0157097
0.273053 	-0.0178029
0.276808 	-0.0198696
0.276808 	-0.0198696
0.280631 	-0.0224088
0.284454 	-0.02492
0.288348 	-0.0280733
0.292241 	-0.0311986
0.296206 	-0.0352006
0.300171 	-0.0391519
0.304208 	-0.0442144
0.308246 	-0.0491559
0.312358 	-0.055332
0.316469 	-0.0612642
0.320656 	-0.0683914
0.324843 	-0.0751189
0.327913 	-0.0806216
0.330983 	-0.0861242
0.331599 	-0.0872283
0.332215 	-0.0882748
0.332793 	-0.0890676
0.333371 	-0.0898605
0.337713 	-0.0974297
0.342055 	-0.104348
0.346476 	-0.111063
0.350898 	-0.1171
0.355401 	-0.122196
0.359903 	-0.126697
0.364489 	-0.12965
0.369074 	-0.132137
0.373744 	-0.132246
0.378413 	-0.132066
0.383168 	-0.128949
0.387923 	-0.125801
0.387923 	-0.125801
0.392765 	-0.119809
0.397608 	-0.114044
0.402539 	-0.105795
0.40747 	-0.0979963
0.412491 	-0.0883543
0.417513 	-0.0793038
0.422626 	-0.0694547
0.42774 	-0.0602466
0.432948 	-0.0514353
0.438155 	-0.0432178
0.443458 	-0.0361628
0.448761 	-0.0295599
0.454161 	-0.0243628
0.459561 	-0.0194626
0.46506 	-0.0158254
0.47056 	-0.0123639
0.47616 	-0.00977519
0.48176 	-0.00730638
0.487463 	-0.00538603
0.493165 	-0.00356883
0.498973 	-0.0021153
0.50478 	-0.000757874
0.510694 	0.000362178
0.516608 	0.00138478
0.52263 	0.00226532
0.528653 	0.00304176
0.534786 	0.00374651
0.540918 	0.00433891
0.547164 	0.00491193
0.553409 	0.00536657
0.559769 	0.00583691
0.566129 	0.00618845
0.572605 	0.00657234
0.579082 	0.00684433
0.585677 	0.00715203
0.592272 	0.0073608
0.598989 	0.00759937
0.605705 	0.00775629
0.612544 	0.0079203
0.619384 	0.00802619
0.626349 	0.00811347
0.633314 	0.00816911
0.640406 	0.00819026
0.647499 	0.00820365
0.654722 	0.00817253
0.661944 	0.00815387
0.669299 	0.0080857
0.676655 	0.00804522
0.684145 	0.00795329
0.691635 	0.00789908
0.699262 	0.00779646
0.70689 	0.00773743
0.707442 	0.00773046
0.707993 	0.00772349
0.715209 	0.00763234
0.722424 	0.00758684
0.728573 	0.00751977
0.734722 	0.00745269
0.736483 	0.00744563
0.738244 	0.00745999
0.740037 	0.00744211
0.741831 	0.00742422
0.748092 	0.00736176
0.754354 	0.0073464
0.76073 	0.0072891
