0 	0 	0 	0 	0 	0 	0
0.00128482 	0.00194497 	-3.62018e-06 	-1.77947e-06 	3.18989e-07 	-1.75844e-06 	0.0003651
0.00256965 	0.00389159 	-8.31822e-06 	3.63672e-06 	6.22751e-07 	-3.45604e-06 	0.000728071
0.00275177 	0.00397507 	-9.23457e-06 	-1.20352e-06 	7.92733e-07 	-3.96803e-06 	0.000768172
0.0029339 	0.00405855 	-1.01509e-05 	-6.04376e-06 	9.62716e-07 	-4.48003e-06 	0.000808274
0.00406016 	0.00457303 	-1.82276e-05 	-2.70311e-05 	1.93804e-06 	-7.45778e-06 	0.00105392
0.00518642 	0.00508705 	-2.69171e-05 	-4.57435e-05 	2.89407e-06 	-1.03876e-05 	0.00129896
0.0053027 	0.00515034 	-2.81853e-05 	-4.77975e-05 	3.14886e-06 	-1.09641e-05 	0.00132749
0.00541897 	0.00521362 	-2.94534e-05 	-4.98515e-05 	3.40365e-06 	-1.15406e-05 	0.00135602
0.00616084 	0.00561649 	-3.90351e-05 	-5.83333e-05 	4.95352e-06 	-1.51007e-05 	0.0015367
0.0069027 	0.00601843 	-5.01072e-05 	-6.2192e-05 	6.42762e-06 	-1.85431e-05 	0.00171604
0.00737695 	0.00627538 	-5.71853e-05 	-6.46588e-05 	7.36997e-06 	-2.07436e-05 	0.00183068
0.00785119 	0.00653234 	-6.42633e-05 	-6.71256e-05 	8.31232e-06 	-2.29442e-05 	0.00194532
0.00864142 	0.00704111 	-7.97986e-05 	-6.59132e-05 	1.12828e-05 	-2.85802e-05 	0.00214753
0.00943164 	0.00754623 	-9.81195e-05 	-5.62367e-05 	1.40185e-05 	-3.40484e-05 	0.00234729
0.00999824 	0.00790841 	-0.000111256 	-4.92985e-05 	1.59799e-05 	-3.79691e-05 	0.00249052
0.0105648 	0.00827059 	-0.000124392 	-4.23603e-05 	1.79414e-05 	-4.18898e-05 	0.00263375
0.0119465 	0.00927231 	-0.000166512 	-7.60839e-06 	2.56311e-05 	-5.49632e-05 	0.00299132
0.0133283 	0.0102662 	-0.000211425 	3.5491e-05 	3.29195e-05 	-6.79659e-05 	0.00334664
0.0135241 	0.0104216 	-0.000218917 	4.2508e-05 	3.45549e-05 	-7.02628e-05 	0.00339774
0.01372 	0.010577 	-0.000226409 	4.9525e-05 	3.61903e-05 	-7.25598e-05 	0.00344884
0.0149312 	0.0115171 	-0.000276259 	0.000103455 	4.53491e-05 	-8.69031e-05 	0.00376196
0.0161424 	0.0124518 	-0.000327006 	0.000160065 	5.42652e-05 	-0.000101282 	0.00407434
0.0162674 	0.0125545 	-0.000333012 	0.00016606 	5.56506e-05 	-0.000102972 	0.00410668
0.0163924 	0.0126571 	-0.000339019 	0.000172055 	5.70361e-05 	-0.000104663 	0.00413902
0.0177003 	0.0137016 	-0.000403777 	0.0002409 	7.02381e-05 	-0.000122764 	0.00447477
0.0190081 	0.0147332 	-0.000469383 	0.000312439 	8.28746e-05 	-0.00014105 	0.00480943
0.0199478 	0.0154808 	-0.000522191 	0.000360813 	9.55478e-05 	-0.000155002 	0.00504732
0.0208876 	0.0162009 	-0.000575067 	0.000410403 	0.000106962 	-0.00016949 	0.00528319
0.021407 	0.0165988 	-0.000604288 	0.000437809 	0.000113269 	-0.000177497 	0.00541355
0.0219263 	0.0169968 	-0.00063351 	0.000465215 	0.000119577 	-0.000185504 	0.00554391
0.0234122 	0.0180767 	-0.000723279 	0.000528457 	0.000143178 	-0.00020835 	0.00590796
0.0248981 	0.0191249 	-0.000811636 	0.000590286 	0.000165155 	-0.000231983 	0.00626955
0.0250828 	0.0192472 	-0.000823401 	0.000595489 	0.000168936 	-0.000234536 	0.00631351
0.0252676 	0.0193694 	-0.000835167 	0.000600691 	0.000172717 	-0.000237089 	0.00635746
0.026596 	0.0202019 	-0.000915681 	0.000635127 	0.000196973 	-0.000257025 	0.00666964
0.0279244 	0.0210199 	-0.000994916 	0.000668632 	0.000220312 	-0.000277453 	0.00698059
0.0294653 	0.0218355 	-0.00108727 	0.000682467 	0.000254151 	-0.000297717 	0.00732959
0.0310063 	0.0226249 	-0.0011759 	0.000696738 	0.000285663 	-0.000319422 	0.00767655
0.0325754 	0.0232849 	-0.00126521 	0.000688122 	0.000325004 	-0.000337117 	0.00801964
0.0341446 	0.0239271 	-0.00135043 	0.000685203 	0.000361742 	-0.000356842 	0.00836253
0.0357425 	0.0244429 	-0.00143618 	0.000661908 	0.000406782 	-0.000372171 	0.00870252
0.0373405 	0.0249478 	-0.00151798 	0.000650873 	0.000449038 	-0.000390428 	0.00904504
0.0384939 	0.0252269 	-0.00157805 	0.000623789 	0.000485964 	-0.000399027 	0.00928326
0.0396473 	0.0254992 	-0.00163447 	0.000614747 	0.000520051 	-0.000411762 	0.00952694
0.0401211 	0.025611 	-0.00165765 	0.000611032 	0.000534056 	-0.000416994 	0.00962705
0.040595 	0.0257229 	-0.00168083 	0.000607317 	0.000548061 	-0.000422226 	0.00972716
0.0415601 	0.0258903 	-0.00173024 	0.000578097 	0.000582406 	-0.000427819 	0.00991977
0.0425252 	0.0260517 	-0.00177621 	0.000570043 	0.000614017 	-0.000438948 	0.0101202
0.0432172 	0.0261674 	-0.00180917 	0.000564269 	0.000636683 	-0.000446927 	0.0102639
0.0439092 	0.0262832 	-0.00184213 	0.000558494 	0.000659348 	-0.000454907 	0.0104077
0.0455967 	0.0264706 	-0.001925 	0.000518985 	0.000722644 	-0.000469584 	0.010741
0.0472842 	0.0266503 	-0.00200428 	0.000500096 	0.000783481 	-0.00049117 	0.0110836
0.0490026 	0.0267538 	-0.00208831 	0.00045496 	0.000853261 	-0.000508199 	0.0114141
0.0507211 	0.0268463 	-0.00216813 	0.000426176 	0.000921012 	-0.000533203 	0.0117542
0.052471 	0.0268799 	-0.0022531 	0.000375544 	0.000997422 	-0.00055353 	0.0120838
0.054221 	0.0269003 	-0.00233281 	0.000334055 	0.00107234 	-0.000582337 	0.0124225
