# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	-2.768272e-04	9.988011e-01	-3.977764e-03	-2.265709e-03	-1.712055e-03
2             	-8.723840e-04	1.716621e+00	-5.527601e-03	-3.636185e-03	-1.891417e-03
3             	-1.600380e-03	2.362134e+00	-4.105642e-03	-3.653201e-03	-4.524412e-04
4             	-1.901863e-03	2.589981e+00	1.970310e-04	-1.803348e-03	2.000379e-03
5             	-1.508678e-03	2.461182e+00	6.020592e-03	1.501618e-03	4.518974e-03
6             	-6.165020e-04	2.148774e+00	1.124165e-02	5.004321e-03	6.237325e-03
7             	3.904320e-04	1.808678e+00	1.436688e-02	7.573872e-03	6.793008e-03
8             	1.182217e-03	1.557618e+00	1.544343e-02	8.903931e-03	6.539498e-03
9             	1.528043e-03	1.431514e+00	1.587341e-02	9.464748e-03	6.408662e-03
10            	1.456984e-03	1.409060e+00	1.735152e-02	1.013275e-02	7.218777e-03
11            	1.046467e-03	1.447114e+00	2.028250e-02	1.118772e-02	9.094785e-03
12            	4.960041e-04	1.506578e+00	2.490020e-02	1.294610e-02	1.195410e-02
13            	1.162035e-04	1.555286e+00	3.060627e-02	1.541934e-02	1.518693e-02
14            	-1.354624e-05	1.578852e+00	3.665520e-02	1.831406e-02	1.834115e-02
15            	1.560491e-04	1.575652e+00	4.264322e-02	2.147766e-02	2.116556e-02
16            	4.231005e-04	1.552815e+00	4.780294e-02	2.432457e-02	2.347837e-02
17            	7.573497e-04	1.519057e+00	5.185370e-02	2.668420e-02	2.516950e-02
18            	1.080543e-03	1.482365e+00	5.499602e-02	2.857855e-02	2.641747e-02
19            	1.331502e-03	1.452120e+00	5.756956e-02	3.011628e-02	2.745328e-02
20            	1.530400e-03	1.431330e+00	6.003361e-02	3.154721e-02	2.848641e-02
21            	1.621882e-03	1.419857e+00	6.258926e-02	3.291651e-02	2.967275e-02
22            	1.597149e-03	1.413934e+00	6.529353e-02	3.424391e-02	3.104961e-02
23            	1.448869e-03	1.411410e+00	6.821001e-02	3.555388e-02	3.265614e-02
24            	1.149891e-03	1.408636e+00	7.108374e-02	3.669176e-02	3.439198e-02
25            	8.146263e-04	1.403830e+00	7.412211e-02	3.787568e-02	3.624643e-02
26            	3.799397e-04	1.396942e+00	7.674261e-02	3.875125e-02	3.799137e-02
27            	-1.679038e-04	1.389316e+00	7.902989e-02	3.934704e-02	3.968285e-02
28            	-7.535748e-04	1.382024e+00	8.140687e-02	3.994986e-02	4.145701e-02
29            	-1.447599e-03	1.375848e+00	8.375555e-02	4.043017e-02	4.332537e-02
30            	-2.280439e-03	1.370992e+00	8.598151e-02	4.071032e-02	4.527120e-02
31            	-3.233369e-03	1.367334e+00	8.835621e-02	4.094473e-02	4.741147e-02
32            	-4.395449e-03	1.364771e+00	9.042089e-02	4.081500e-02	4.960590e-02
33            	-5.629033e-03	1.363076e+00	9.310378e-02	4.092286e-02	5.218092e-02
34            	-6.949842e-03	1.362274e+00	9.612463e-02	4.111247e-02	5.501216e-02
35            	-8.618531e-03	1.362897e+00	9.824923e-02	4.050608e-02	5.774314e-02
36            	-1.040729e-02	1.365193e+00	1.000860e-01	3.963573e-02	6.045030e-02
37            	-1.236200e-02	1.368972e+00	1.006743e-01	3.797516e-02	6.269916e-02
38            	-1.436695e-02	1.373706e+00	1.000628e-01	3.566442e-02	6.439833e-02
39            	-1.641655e-02	1.379308e+00	9.922265e-02	3.319477e-02	6.602788e-02
40            	-1.858277e-02	1.385441e+00	9.850139e-02	3.066793e-02	6.783346e-02
41            	-2.068628e-02	1.391852e+00	9.812102e-02	2.837423e-02	6.974679e-02
42            	-2.271589e-02	1.398999e+00	9.799369e-02	2.628095e-02	7.171274e-02
43            	-2.465942e-02	1.406782e+00	9.833269e-02	2.450693e-02	7.382576e-02
44            	-2.661281e-02	1.414828e+00	9.879144e-02	2.278291e-02	7.600853e-02
45            	-2.857599e-02	1.422231e+00	9.882816e-02	2.083809e-02	7.799007e-02
46            	-3.055297e-02	1.428464e+00	9.834120e-02	1.861763e-02	7.972357e-02
47            	-3.255339e-02	1.433593e+00	9.788204e-02	1.638763e-02	8.149441e-02
48            	-3.463592e-02	1.437086e+00	9.796800e-02	1.434808e-02	8.361992e-02
49            	-3.674141e-02	1.438826e+00	9.830323e-02	1.241021e-02	8.589303e-02
50            	-3.891096e-02	1.438124e+00	9.878190e-02	1.047999e-02	8.830191e-02
51            	-4.116336e-02	1.435316e+00	9.917009e-02	8.421683e-03	9.074840e-02
52            	-4.329913e-02	1.431757e+00	9.948624e-02	6.443991e-03	9.304225e-02
53            	-4.536633e-02	1.427926e+00	9.942227e-02	4.344801e-03	9.507747e-02
54            	-4.753142e-02	1.424128e+00	9.877939e-02	1.858271e-03	9.692112e-02
55            	-4.962020e-02	1.420432e+00	9.785072e-02	-6.948369e-04	9.854556e-02
56            	-5.143973e-02	1.416149e+00	9.594187e-02	-3.468799e-03	9.941066e-02
57            	-5.278874e-02	1.411008e+00	9.239251e-02	-6.592486e-03	9.898500e-02
58            	-5.364784e-02	1.404919e+00	8.689173e-02	-1.020198e-02	9.709370e-02
59            	-5.390148e-02	1.397796e+00	7.924202e-02	-1.428047e-02	9.352249e-02
60            	-5.344393e-02	1.389437e+00	6.923001e-02	-1.882892e-02	8.805893e-02
61            	-5.225326e-02	1.379760e+00	5.686482e-02	-2.382085e-02	8.068567e-02
62            	-5.050991e-02	1.368906e+00	4.261134e-02	-2.920424e-02	7.181558e-02
63            	-4.837449e-02	1.356922e+00	2.741954e-02	-3.466472e-02	6.208426e-02
64            	-4.612811e-02	1.343998e+00	1.170852e-02	-4.027385e-02	5.198237e-02
65            	-4.380057e-02	1.330026e+00	-4.121527e-03	-4.586133e-02	4.173981e-02
66            	-4.133388e-02	1.315089e+00	-1.989216e-02	-5.127996e-02	3.138780e-02
67            	-3.910616e-02	1.299830e+00	-3.488292e-02	-5.654762e-02	2.166470e-02
68            	-3.748203e-02	1.284877e+00	-4.808378e-02	-6.152392e-02	1.344014e-02
69            	-3.664065e-02	1.270351e+00	-5.955003e-02	-6.641567e-02	6.865636e-03
70            	-3.649830e-02	1.256110e+00	-6.913522e-02	-7.106591e-02	1.930687e-03
71            	-3.695426e-02	1.241883e+00	-7.662213e-02	-7.526532e-02	-1.356806e-03
72            	-3.797522e-02	1.227796e+00	-8.214911e-02	-7.904978e-02	-3.099332e-03
73            	-3.955822e-02	1.214785e+00	-8.509326e-02	-8.210485e-02	-2.988407e-03
74            	-4.180954e-02	1.203933e+00	-8.487641e-02	-8.424774e-02	-6.286663e-04
75            	-4.465610e-02	1.194962e+00	-8.183470e-02	-8.557345e-02	3.738753e-03
76            	-4.780658e-02	1.187461e+00	-7.688056e-02	-8.624686e-02	9.366298e-03
77            	-5.120504e-02	1.181645e+00	-7.032686e-02	-8.636846e-02	1.604161e-02
78            	-5.465885e-02	1.178086e+00	-6.247645e-02	-8.589707e-02	2.342062e-02
79            	-5.796949e-02	1.176996e+00	-5.354402e-02	-8.474150e-02	3.119748e-02
80            	-6.096709e-02	1.178132e+00	-4.404409e-02	-8.298914e-02	3.894504e-02
81            	-6.345525e-02	1.181015e+00	-3.510111e-02	-8.100580e-02	4.590470e-02
82            	-6.548175e-02	1.185483e+00	-2.663807e-02	-7.880078e-02	5.216271e-02
83            	-6.702077e-02	1.191930e+00	-1.853055e-02	-7.628605e-02	5.775550e-02
84            	-6.789087e-02	1.200344e+00	-1.106882e-02	-7.342528e-02	6.235646e-02
85            	-6.808639e-02	1.210684e+00	-4.027703e-03	-7.010024e-02	6.607254e-02
86            	-6.763712e-02	1.223072e+00	2.489761e-03	-6.639224e-02	6.888201e-02
87            	-6.657010e-02	1.237415e+00	8.502204e-03	-6.231900e-02	7.082120e-02
88            	-6.499077e-02	1.253669e+00	1.392115e-02	-5.803019e-02	7.195134e-02
89            	-6.307384e-02	1.271595e+00	1.861301e-02	-5.376733e-02	7.238034e-02
90            	-6.100752e-02	1.290736e+00	2.279682e-02	-4.960911e-02	7.240592e-02
91            	-5.897037e-02	1.310632e+00	2.682617e-02	-4.555729e-02	7.238346e-02
92            	-5.701794e-02	1.330883e+00	3.077448e-02	-4.163070e-02	7.240518e-02
93            	-5.512825e-02	1.350940e+00	3.444179e-02	-3.790735e-02	7.234914e-02
94            	-5.336548e-02	1.370587e+00	3.787759e-02	-3.442669e-02	7.230428e-02
95            	-5.177896e-02	1.389373e+00	4.135231e-02	-3.110281e-02	7.245512e-02
96            	-5.030197e-02	1.407164e+00	4.477325e-02	-2.791534e-02	7.268859e-02
97            	-4.890201e-02	1.423718e+00	4.797214e-02	-2.491594e-02	7.288808e-02
98            	-4.752777e-02	1.438897e+00	5.081781e-02	-2.211886e-02	7.293667e-02
99            	-4.620625e-02	1.452597e+00	5.319138e-02	-1.961056e-02	7.280195e-02
100           	-4.493336e-02	1.464645e+00	5.501575e-02	-1.742549e-02	7.244123e-02
101           	-4.371183e-02	1.474938e+00	5.631368e-02	-1.555499e-02	7.186867e-02
102           	-4.257867e-02	1.483470e+00	5.718049e-02	-1.398842e-02	7.116891e-02
103           	-4.154375e-02	1.490247e+00	5.778313e-02	-1.265218e-02	7.043531e-02
104           	-4.060928e-02	1.495195e+00	5.819003e-02	-1.151427e-02	6.970430e-02
105           	-3.978147e-02	1.498311e+00	5.838282e-02	-1.059006e-02	6.897288e-02
106           	-3.902784e-02	1.499616e+00	5.823777e-02	-9.908950e-03	6.814672e-02
107           	-3.834660e-02	1.499272e+00	5.763434e-02	-9.529430e-03	6.716377e-02
108           	-3.774342e-02	1.497539e+00	5.641907e-02	-9.533888e-03	6.595295e-02
109           	-3.720996e-02	1.494679e+00	5.470833e-02	-9.855794e-03	6.456412e-02
110           	-3.673808e-02	1.491026e+00	5.262355e-02	-1.042630e-02	6.304985e-02
111           	-3.632722e-02	1.486743e+00	5.019128e-02	-1.123158e-02	6.142286e-02
112           	-3.599033e-02	1.482042e+00	4.763868e-02	-1.217099e-02	5.980967e-02
113           	-3.572949e-02	1.477214e+00	4.519242e-02	-1.313328e-02	5.832570e-02
114           	-3.555099e-02	1.472519e+00	4.288786e-02	-1.410706e-02	5.699492e-02
115           	-3.545495e-02	1.468121e+00	4.072260e-02	-1.509365e-02	5.581625e-02
116           	-3.542772e-02	1.464157e+00	3.861450e-02	-1.612047e-02	5.473496e-02
117           	-3.545668e-02	1.460734e+00	3.660938e-02	-1.715199e-02	5.376137e-02
118           	-3.552717e-02	1.457995e+00	3.475023e-02	-1.815205e-02	5.290228e-02
119           	-3.562947e-02	1.456023e+00	3.306600e-02	-1.909647e-02	5.216247e-02
120           	-3.574258e-02	1.454842e+00	3.158078e-02	-1.995219e-02	5.153296e-02
121           	-3.588116e-02	1.454399e+00	3.041818e-02	-2.067207e-02	5.109025e-02
122           	-3.603465e-02	1.454686e+00	2.957689e-02	-2.124621e-02	5.082310e-02
123           	-3.617263e-02	1.455812e+00	2.902255e-02	-2.166135e-02	5.068391e-02
124           	-3.626681e-02	1.457713e+00	2.867859e-02	-2.192752e-02	5.060611e-02
125           	-3.628920e-02	1.460229e+00	2.845056e-02	-2.206392e-02	5.051448e-02
126           	-3.625380e-02	1.463247e+00	2.831047e-02	-2.209857e-02	5.040904e-02
127           	-3.613739e-02	1.466750e+00	2.825107e-02	-2.201186e-02	5.026293e-02
128           	-3.593811e-02	1.470681e+00	2.830738e-02	-2.178442e-02	5.009180e-02
129           	-3.564303e-02	1.474909e+00	2.844940e-02	-2.141833e-02	4.986773e-02
130           	-3.526164e-02	1.479379e+00	2.864808e-02	-2.093759e-02	4.958568e-02
131           	-3.480505e-02	1.484080e+00	2.887978e-02	-2.036516e-02	4.924494e-02
132           	-3.427054e-02	1.488964e+00	2.911322e-02	-1.971393e-02	4.882715e-02
133           	-3.367173e-02	1.493919e+00	2.932881e-02	-1.900733e-02	4.833613e-02
134           	-3.300449e-02	1.498871e+00	2.942574e-02	-1.829161e-02	4.771736e-02
135           	-3.228620e-02	1.503821e+00	2.944325e-02	-1.756457e-02	4.700783e-02
136           	-3.152334e-02	1.508699e+00	2.944877e-02	-1.679895e-02	4.624773e-02
137           	-3.072301e-02	1.513416e+00	2.944717e-02	-1.599942e-02	4.544659e-02
138           	-2.989825e-02	1.517951e+00	2.946715e-02	-1.516467e-02	4.463182e-02
139           	-2.904834e-02	1.522292e+00	2.947604e-02	-1.431032e-02	4.378636e-02
140           	-2.818352e-02	1.526422e+00	2.945523e-02	-1.345591e-02	4.291113e-02
141           	-2.731460e-02	1.530253e+00	2.941498e-02	-1.260711e-02	4.202209e-02
142           	-2.644435e-02	1.533730e+00	2.933947e-02	-1.177462e-02	4.111409e-02
