# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (7.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1             	3.207914e-05	9.750762e-01	4.769533e-04	2.705558e-04	2.063975e-04
2             	4.303867e-05	1.656774e+00	2.465349e-03	1.275713e-03	1.189636e-03
3             	-1.443278e-04	2.261785e+00	3.275766e-03	1.493555e-03	1.782211e-03
4             	-4.126639e-04	2.465528e+00	2.966241e-03	1.070457e-03	1.895785e-03
5             	-5.926808e-04	2.329091e+00	1.464648e-03	1.396432e-04	1.325005e-03
6             	-5.939792e-04	2.021914e+00	-7.682042e-04	-9.780813e-04	2.098771e-04
7             	-3.946869e-04	1.694641e+00	-2.272897e-03	-1.531136e-03	-7.417618e-04
8             	-1.693358e-04	1.451632e+00	-2.380626e-03	-1.359649e-03	-1.020977e-03
9             	3.521123e-05	1.325773e+00	-1.396718e-03	-6.631480e-04	-7.335704e-04
10            	1.574909e-04	1.297001e+00	1.151000e-04	2.150409e-04	-9.994096e-05
11            	1.214617e-04	1.322771e+00	1.636874e-03	9.398986e-04	6.969751e-04
12            	-3.109717e-05	1.365626e+00	2.540795e-03	1.239301e-03	1.301495e-03
13            	-1.431641e-04	1.398092e+00	2.813795e-03	1.263733e-03	1.550061e-03
14            	-2.000028e-04	1.409316e+00	2.576489e-03	1.088242e-03	1.488247e-03
15            	-2.172054e-04	1.400196e+00	2.051769e-03	8.086793e-04	1.243090e-03
16            	-2.539436e-04	1.375946e+00	1.515235e-03	5.036736e-04	1.011561e-03
17            	-3.326223e-04	1.341921e+00	1.135961e-03	2.353585e-04	9.006030e-04
18            	-4.174382e-04	1.305477e+00	1.277824e-03	2.214736e-04	1.056350e-03
19            	-5.262549e-04	1.275969e+00	1.973224e-03	4.603572e-04	1.512867e-03
20            	-6.622942e-04	1.256104e+00	3.227135e-03	9.512735e-04	2.275862e-03
21            	-8.359430e-04	1.245672e+00	4.752363e-03	1.540238e-03	3.212124e-03
22            	-1.039691e-03	1.240222e+00	6.401319e-03	2.160968e-03	4.240351e-03
23            	-1.304216e-03	1.237132e+00	8.118660e-03	2.755114e-03	5.363546e-03
24            	-1.611289e-03	1.232564e+00	9.830244e-03	3.303832e-03	6.526411e-03
25            	-1.951233e-03	1.224820e+00	1.163442e-02	3.865978e-03	7.768444e-03
26            	-2.337464e-03	1.213675e+00	1.360489e-02	4.464981e-03	9.139909e-03
27            	-2.802064e-03	1.200448e+00	1.561231e-02	5.004092e-03	1.060822e-02
28            	-3.323912e-03	1.186315e+00	1.767474e-02	5.513457e-03	1.216128e-02
29            	-3.888891e-03	1.171740e+00	1.983335e-02	6.027783e-03	1.380556e-02
30            	-4.507632e-03	1.157781e+00	2.200836e-02	6.496550e-03	1.551181e-02
31            	-5.145518e-03	1.144185e+00	2.419168e-02	6.950321e-03	1.724136e-02
32            	-5.759767e-03	1.131218e+00	2.657097e-02	7.525720e-03	1.904525e-02
33            	-6.374711e-03	1.119462e+00	2.916998e-02	8.210277e-03	2.095970e-02
34            	-6.956290e-03	1.109511e+00	3.198826e-02	9.037838e-03	2.295042e-02
35            	-7.461175e-03	1.101495e+00	3.531513e-02	1.019639e-02	2.511874e-02
36            	-7.875147e-03	1.096187e+00	3.901493e-02	1.163232e-02	2.738261e-02
37            	-8.198431e-03	1.092965e+00	4.279658e-02	1.319986e-02	2.959672e-02
38            	-8.447291e-03	1.091333e+00	4.697727e-02	1.504134e-02	3.193593e-02
39            	-8.607498e-03	1.091487e+00	5.185466e-02	1.731983e-02	3.453483e-02
40            	-8.683234e-03	1.093184e+00	5.731669e-02	1.997511e-02	3.734158e-02
41            	-8.697585e-03	1.096383e+00	6.327946e-02	2.294214e-02	4.033731e-02
42            	-8.656771e-03	1.101059e+00	6.960122e-02	2.614384e-02	4.345738e-02
43            	-8.578604e-03	1.106428e+00	7.612464e-02	2.948371e-02	4.664092e-02
44            	-8.484325e-03	1.111519e+00	8.258862e-02	3.280998e-02	4.977863e-02
45            	-8.426424e-03	1.115517e+00	8.874282e-02	3.594498e-02	5.279783e-02
46            	-8.405293e-03	1.117624e+00	9.446935e-02	3.882938e-02	5.563997e-02
47            	-8.555083e-03	1.117273e+00	9.983406e-02	4.136194e-02	5.847211e-02
48            	-8.790478e-03	1.113643e+00	1.047303e-01	4.357466e-02	6.115562e-02
49            	-9.175105e-03	1.107035e+00	1.089785e-01	4.531417e-02	6.366438e-02
50            	-9.737254e-03	1.098004e+00	1.121162e-01	4.632086e-02	6.579537e-02
51            	-1.057771e-02	1.087791e+00	1.142131e-01	4.652883e-02	6.768425e-02
52            	-1.151478e-02	1.077457e+00	1.151777e-01	4.607408e-02	6.910363e-02
53            	-1.240237e-02	1.067767e+00	1.149808e-01	4.508802e-02	6.989277e-02
54            	-1.332981e-02	1.058437e+00	1.137854e-01	4.356291e-02	7.022254e-02
55            	-1.444872e-02	1.049180e+00	1.118472e-01	4.147490e-02	7.037233e-02
56            	-1.581529e-02	1.039918e+00	1.095993e-01	3.898435e-02	7.061493e-02
57            	-1.748369e-02	1.029785e+00	1.076747e-01	3.635365e-02	7.132104e-02
58            	-1.926928e-02	1.019049e+00	1.060131e-01	3.373724e-02	7.227581e-02
59            	-2.086519e-02	1.008300e+00	1.040615e-01	3.116554e-02	7.289593e-02
60            	-2.219170e-02	9.979248e-01	1.023017e-01	2.895913e-02	7.334254e-02
61            	-2.350743e-02	9.881797e-01	1.017034e-01	2.734429e-02	7.435914e-02
62            	-2.492814e-02	9.787565e-01	1.026507e-01	2.639719e-02	7.625348e-02
63            	-2.644211e-02	9.695795e-01	1.052931e-01	2.620445e-02	7.908867e-02
64            	-2.797259e-02	9.605174e-01	1.095609e-01	2.680787e-02	8.275305e-02
65            	-2.932816e-02	9.520100e-01	1.153391e-01	2.834138e-02	8.699770e-02
66            	-3.038827e-02	9.445002e-01	1.226578e-01	3.094064e-02	9.171719e-02
67            	-3.104759e-02	9.378128e-01	1.311159e-01	3.451036e-02	9.660553e-02
68            	-3.125459e-02	9.317134e-01	1.407141e-01	3.910246e-02	1.016116e-01
69            	-3.103281e-02	9.261201e-01	1.512284e-01	4.458136e-02	1.066470e-01
70            	-3.038024e-02	9.205326e-01	1.622588e-01	5.074917e-02	1.115096e-01
71            	-2.936889e-02	9.145180e-01	1.732609e-01	5.726153e-02	1.159993e-01
72            	-2.810414e-02	9.078213e-01	1.839555e-01	6.387362e-02	1.200819e-01
73            	-2.666520e-02	9.006394e-01	1.941213e-01	7.039544e-02	1.237258e-01
74            	-2.502702e-02	8.934740e-01	2.031526e-01	7.654927e-02	1.266033e-01
75            	-2.311841e-02	8.865353e-01	2.108681e-01	8.231564e-02	1.285525e-01
76            	-2.107052e-02	8.797271e-01	2.170691e-01	8.746405e-02	1.296051e-01
77            	-1.906047e-02	8.732512e-01	2.218960e-01	9.188754e-02	1.300085e-01
78            	-1.723702e-02	8.671643e-01	2.257390e-01	9.563248e-02	1.301065e-01
79            	-1.569621e-02	8.616802e-01	2.287128e-01	9.866020e-02	1.300526e-01
80            	-1.446818e-02	8.567748e-01	2.307644e-01	1.009140e-01	1.298504e-01
81            	-1.356229e-02	8.521305e-01	2.316930e-01	1.022842e-01	1.294088e-01
82            	-1.301630e-02	8.475087e-01	2.314255e-01	1.026964e-01	1.287290e-01
83            	-1.284340e-02	8.430012e-01	2.297682e-01	1.020407e-01	1.277275e-01
84            	-1.297918e-02	8.386483e-01	2.266401e-01	1.003409e-01	1.262992e-01
85            	-1.335706e-02	8.341184e-01	2.218588e-01	9.757232e-02	1.242864e-01
86            	-1.389702e-02	8.295451e-01	2.154565e-01	9.383124e-02	1.216253e-01
87            	-1.456034e-02	8.250628e-01	2.076818e-01	8.928053e-02	1.184012e-01
88            	-1.531158e-02	8.212086e-01	1.987769e-01	8.407685e-02	1.147000e-01
89            	-1.607743e-02	8.186341e-01	1.892026e-01	7.852388e-02	1.106787e-01
90            	-1.677197e-02	8.177261e-01	1.794123e-01	7.293420e-02	1.064781e-01
91            	-1.732336e-02	8.186104e-01	1.696381e-01	6.749571e-02	1.021424e-01
92            	-1.766730e-02	8.211681e-01	1.600558e-01	6.236058e-02	9.769518e-02
93            	-1.776955e-02	8.251819e-01	1.510607e-01	5.776079e-02	9.329988e-02
94            	-1.766551e-02	8.303400e-01	1.430579e-01	5.386343e-02	8.919445e-02
95            	-1.743317e-02	8.361438e-01	1.363155e-01	5.072458e-02	8.559093e-02
96            	-1.717646e-02	8.421365e-01	1.309105e-01	4.827880e-02	8.263172e-02
97            	-1.696319e-02	8.480766e-01	1.268561e-01	4.646488e-02	8.039126e-02
98            	-1.685927e-02	8.539802e-01	1.240671e-01	4.517427e-02	7.889281e-02
99            	-1.695108e-02	8.598861e-01	1.224054e-01	4.425159e-02	7.815376e-02
100           	-1.729748e-02	8.660900e-01	1.216786e-01	4.354182e-02	7.813679e-02
101           	-1.794769e-02	8.728076e-01	1.215750e-01	4.283979e-02	7.873517e-02
102           	-1.892252e-02	8.801180e-01	1.216838e-01	4.191936e-02	7.976441e-02
103           	-2.022183e-02	8.880553e-01	1.217298e-01	4.064308e-02	8.108673e-02
104           	-2.184367e-02	8.966622e-01	1.214457e-01	3.887920e-02	8.256655e-02
105           	-2.377069e-02	9.060163e-01	1.206508e-01	3.655469e-02	8.409607e-02
106           	-2.598674e-02	9.160767e-01	1.192066e-01	3.361658e-02	8.559006e-02
107           	-2.845119e-02	9.267410e-01	1.170603e-01	3.007894e-02	8.698132e-02
108           	-3.109273e-02	9.378542e-01	1.142816e-01	2.604808e-02	8.823353e-02
109           	-3.384102e-02	9.492724e-01	1.110353e-01	2.167661e-02	8.935866e-02
110           	-3.666166e-02	9.608802e-01	1.074435e-01	1.706007e-02	9.038339e-02
111           	-3.952604e-02	9.726334e-01	1.036521e-01	1.230002e-02	9.135210e-02
112           	-4.241050e-02	9.844826e-01	9.968617e-02	7.432591e-03	9.225358e-02
113           	-4.527568e-02	9.963408e-01	9.561555e-02	2.532095e-03	9.308346e-02
114           	-4.808117e-02	1.008033e+00	9.154044e-02	-2.310946e-03	9.385139e-02
115           	-5.079449e-02	1.019356e+00	8.757707e-02	-7.005957e-03	9.458303e-02
116           	-5.337181e-02	1.030069e+00	8.381520e-02	-1.146421e-02	9.527941e-02
117           	-5.576697e-02	1.040039e+00	8.043149e-02	-1.555123e-02	9.598272e-02
118           	-5.793006e-02	1.049185e+00	7.755226e-02	-1.915393e-02	9.670619e-02
119           	-5.983128e-02	1.057503e+00	7.520397e-02	-2.222929e-02	9.743327e-02
120           	-6.145635e-02	1.064985e+00	7.342520e-02	-2.474375e-02	9.816895e-02
121           	-6.279951e-02	1.071647e+00	7.224164e-02	-2.667869e-02	9.892033e-02
122           	-6.387757e-02	1.077409e+00	7.171714e-02	-2.801900e-02	9.973614e-02
123           	-6.469389e-02	1.082248e+00	7.190154e-02	-2.874312e-02	1.006447e-01
124           	-6.525750e-02	1.086151e+00	7.278499e-02	-2.886500e-02	1.016500e-01
125           	-6.558063e-02	1.089121e+00	7.434058e-02	-2.841034e-02	1.027509e-01
126           	-6.567391e-02	1.091185e+00	7.655125e-02	-2.739829e-02	1.039495e-01
127           	-6.556484e-02	1.092478e+00	7.935343e-02	-2.588812e-02	1.052416e-01
128           	-6.529319e-02	1.093106e+00	8.260430e-02	-2.399104e-02	1.065953e-01
129           	-6.489757e-02	1.093179e+00	8.609849e-02	-2.184832e-02	1.079468e-01
130           	-6.442888e-02	1.092761e+00	8.966734e-02	-1.959521e-02	1.092625e-01
131           	-6.394599e-02	1.091886e+00	9.318967e-02	-1.735115e-02	1.105408e-01
132           	-6.351444e-02	1.090525e+00	9.652727e-02	-1.525080e-02	1.117781e-01
133           	-6.319295e-02	1.088682e+00	9.956193e-02	-1.341199e-02	1.129739e-01
134           	-6.304850e-02	1.086356e+00	1.021465e-01	-1.197526e-02	1.141217e-01
135           	-6.312710e-02	1.083539e+00	1.041242e-01	-1.106497e-02	1.151892e-01
136           	-6.346758e-02	1.080270e+00	1.054397e-01	-1.074771e-02	1.161874e-01
137           	-6.409465e-02	1.076586e+00	1.060551e-01	-1.106708e-02	1.171222e-01
138           	-6.500477e-02	1.072577e+00	1.059497e-01	-1.202993e-02	1.179796e-01
139           	-6.618199e-02	1.068429e+00	1.051446e-01	-1.360969e-02	1.187543e-01
140           	-6.759889e-02	1.064334e+00	1.037002e-01	-1.574879e-02	1.194490e-01
141           	-6.923541e-02	1.060408e+00	1.016327e-01	-1.841904e-02	1.200518e-01
142           	-7.105166e-02	1.056772e+00	9.899164e-02	-2.155585e-02	1.205475e-01
143           	-7.298945e-02	1.053449e+00	9.583557e-02	-2.507166e-02	1.209072e-01
144           	-7.499662e-02	1.050441e+00	9.224292e-02	-2.887517e-02	1.211181e-01
145           	-7.702700e-02	1.047851e+00	8.839614e-02	-3.282893e-02	1.212251e-01
146           	-7.905054e-02	1.045845e+00	8.450697e-02	-3.679705e-02	1.213040e-01
147           	-8.101073e-02	1.044573e+00	8.077060e-02	-4.062543e-02	1.213960e-01
148           	-8.285069e-02	1.044042e+00	7.725172e-02	-4.422483e-02	1.214766e-01
149           	-8.450659e-02	1.044233e+00	7.402122e-02	-4.749598e-02	1.215172e-01
150           	-8.593907e-02	1.045031e+00	7.112162e-02	-5.037827e-02	1.214999e-01
151           	-8.707885e-02	1.046368e+00	6.863528e-02	-5.276121e-02	1.213965e-01
152           	-8.790560e-02	1.048293e+00	6.664859e-02	-5.458130e-02	1.212299e-01
153           	-8.841232e-02	1.050881e+00	6.524606e-02	-5.578928e-02	1.210353e-01
