# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
26.0005       	-1.034308e-01	1.378659e+00	2.322413e-01	1.268985e-02	2.195515e-01
26.001        	-1.033942e-01	1.378974e+00	2.325477e-01	1.287968e-02	2.196680e-01
26.0015       	-1.034060e-01	1.379142e+00	2.326204e-01	1.290416e-02	2.197162e-01
26.002        	-1.033297e-01	1.379474e+00	2.328162e-01	1.307847e-02	2.197378e-01
26.0025       	-1.034393e-01	1.379390e+00	2.328192e-01	1.297036e-02	2.198489e-01
26.003        	-1.035259e-01	1.379363e+00	2.330624e-01	1.300530e-02	2.200570e-01
26.0035       	-1.037167e-01	1.379114e+00	2.329952e-01	1.278085e-02	2.202143e-01
26.004        	-1.037546e-01	1.379168e+00	2.331909e-01	1.284084e-02	2.203501e-01
26.0045       	-1.038192e-01	1.379295e+00	2.330603e-01	1.271100e-02	2.203493e-01
26.005        	-1.037468e-01	1.379691e+00	2.333735e-01	1.293994e-02	2.204335e-01
26.0055       	-1.037488e-01	1.379829e+00	2.333583e-01	1.293038e-02	2.204279e-01
26.006        	-1.037775e-01	1.379940e+00	2.336936e-01	1.306934e-02	2.206243e-01
26.0065       	-1.039761e-01	1.379669e+00	2.335903e-01	1.281908e-02	2.207712e-01
26.007        	-1.040964e-01	1.379614e+00	2.336469e-01	1.272709e-02	2.209198e-01
26.0075       	-1.041969e-01	1.379477e+00	2.337358e-01	1.267098e-02	2.210648e-01
26.008        	-1.041970e-01	1.379664e+00	2.339372e-01	1.277166e-02	2.211656e-01
26.0085       	-1.041881e-01	1.379865e+00	2.340996e-01	1.286172e-02	2.212379e-01
26.009        	-1.041665e-01	1.380203e+00	2.344084e-01	1.303767e-02	2.213708e-01
26.0095       	-1.042325e-01	1.380318e+00	2.343986e-01	1.296679e-02	2.214318e-01
26.01         	-1.043376e-01	1.380219e+00	2.344810e-01	1.290286e-02	2.215781e-01
26.0105       	-1.044940e-01	1.380070e+00	2.342910e-01	1.265153e-02	2.216395e-01
26.011        	-1.045833e-01	1.380091e+00	2.342795e-01	1.255642e-02	2.217231e-01
26.0115       	-1.046244e-01	1.380204e+00	2.344006e-01	1.257591e-02	2.218247e-01
26.012        	-1.045880e-01	1.380388e+00	2.346482e-01	1.273615e-02	2.219121e-01
26.0125       	-1.045273e-01	1.380679e+00	2.348827e-01	1.291402e-02	2.219686e-01
26.013        	-1.045388e-01	1.380806e+00	2.350842e-01	1.300333e-02	2.220808e-01
26.0135       	-1.046164e-01	1.380769e+00	2.351116e-01	1.293942e-02	2.221722e-01
26.014        	-1.048119e-01	1.380521e+00	2.351269e-01	1.275159e-02	2.223753e-01
26.0145       	-1.048945e-01	1.380569e+00	2.351651e-01	1.268809e-02	2.224771e-01
26.015        	-1.049913e-01	1.380529e+00	2.353272e-01	1.267233e-02	2.226549e-01
26.0155       	-1.048962e-01	1.380908e+00	2.353718e-01	1.278973e-02	2.225821e-01
26.016        	-1.049057e-01	1.381099e+00	2.355753e-01	1.288191e-02	2.226934e-01
26.0165       	-1.048667e-01	1.381380e+00	2.358590e-01	1.306281e-02	2.227962e-01
26.017        	-1.049965e-01	1.381268e+00	2.359258e-01	1.296642e-02	2.229594e-01
26.0175       	-1.050500e-01	1.381191e+00	2.360285e-01	1.296426e-02	2.230642e-01
26.018        	-1.052076e-01	1.380979e+00	2.361312e-01	1.285797e-02	2.232732e-01
26.0185       	-1.052349e-01	1.381148e+00	2.362896e-01	1.290989e-02	2.233797e-01
26.019        	-1.053153e-01	1.381208e+00	2.363449e-01	1.285717e-02	2.234877e-01
26.0195       	-1.052519e-01	1.381597e+00	2.363947e-01	1.294541e-02	2.234492e-01
26.02         	-1.052941e-01	1.381582e+00	2.364663e-01	1.293902e-02	2.235273e-01
26.0205       	-1.052953e-01	1.381707e+00	2.364434e-01	1.292641e-02	2.235170e-01
26.021        	-1.054477e-01	1.381514e+00	2.364013e-01	1.275293e-02	2.236483e-01
26.0215       	-1.054972e-01	1.381597e+00	2.364967e-01	1.275111e-02	2.237456e-01
26.022        	-1.056104e-01	1.381576e+00	2.366566e-01	1.271791e-02	2.239386e-01
26.0225       	-1.055793e-01	1.381827e+00	2.367646e-01	1.280298e-02	2.239616e-01
26.023        	-1.056002e-01	1.381912e+00	2.368631e-01	1.283128e-02	2.240318e-01
26.0235       	-1.055679e-01	1.382187e+00	2.372342e-01	1.304922e-02	2.241850e-01
26.024        	-1.056685e-01	1.382136e+00	2.372469e-01	1.295498e-02	2.242919e-01
26.0245       	-1.057592e-01	1.382108e+00	2.372021e-01	1.284188e-02	2.243603e-01
26.025        	-1.059020e-01	1.382032e+00	2.372095e-01	1.270269e-02	2.245068e-01
26.0255       	-1.059651e-01	1.382059e+00	2.374235e-01	1.274668e-02	2.246768e-01
26.026        	-1.059943e-01	1.382154e+00	2.373529e-01	1.268218e-02	2.246707e-01
26.0265       	-1.059387e-01	1.382444e+00	2.374364e-01	1.277950e-02	2.246569e-01
26.027        	-1.059431e-01	1.382669e+00	2.374920e-01	1.280290e-02	2.246891e-01
26.0275       	-1.059911e-01	1.382751e+00	2.378219e-01	1.291982e-02	2.249021e-01
26.028        	-1.061242e-01	1.382665e+00	2.379354e-01	1.284347e-02	2.250919e-01
26.0285       	-1.062475e-01	1.382577e+00	2.380133e-01	1.275914e-02	2.252541e-01
26.029        	-1.063079e-01	1.382761e+00	2.379581e-01	1.267114e-02	2.252870e-01
26.0295       	-1.063744e-01	1.382763e+00	2.380878e-01	1.266948e-02	2.254183e-01
26.03         	-1.063141e-01	1.383078e+00	2.382207e-01	1.279626e-02	2.254244e-01
26.0305       	-1.063500e-01	1.383216e+00	2.383505e-01	1.282526e-02	2.255252e-01
26.031        	-1.063482e-01	1.383492e+00	2.385355e-01	1.291950e-02	2.256160e-01
26.0315       	-1.064963e-01	1.383393e+00	2.384945e-01	1.275099e-02	2.257435e-01
26.032        	-1.065448e-01	1.383399e+00	2.387246e-01	1.281747e-02	2.259071e-01
26.0325       	-1.066835e-01	1.383187e+00	2.387422e-01	1.268755e-02	2.260546e-01
26.033        	-1.066885e-01	1.383350e+00	2.389569e-01	1.278991e-02	2.261670e-01
26.0335       	-1.067545e-01	1.383459e+00	2.389937e-01	1.274238e-02	2.262513e-01
26.034        	-1.066872e-01	1.383779e+00	2.392344e-01	1.293000e-02	2.263044e-01
26.0345       	-1.067462e-01	1.383870e+00	2.392927e-01	1.290014e-02	2.263926e-01
26.035        	-1.067699e-01	1.383930e+00	2.394428e-01	1.295151e-02	2.264913e-01
26.0355       	-1.069182e-01	1.383836e+00	2.392995e-01	1.273150e-02	2.265679e-01
26.036        	-1.069996e-01	1.383870e+00	2.395178e-01	1.275925e-02	2.267585e-01
26.0365       	-1.071029e-01	1.383870e+00	2.395113e-01	1.265273e-02	2.268586e-01
26.037        	-1.071165e-01	1.383933e+00	2.397726e-01	1.276976e-02	2.270028e-01
26.0375       	-1.071519e-01	1.384038e+00	2.397897e-01	1.274298e-02	2.270467e-01
26.038        	-1.071361e-01	1.384134e+00	2.400299e-01	1.287879e-02	2.271511e-01
26.0385       	-1.072138e-01	1.384194e+00	2.400943e-01	1.283332e-02	2.272610e-01
26.039        	-1.072959e-01	1.384188e+00	2.401804e-01	1.279434e-02	2.273861e-01
26.0395       	-1.073779e-01	1.384242e+00	2.400892e-01	1.266669e-02	2.274225e-01
26.04         	-1.074130e-01	1.384253e+00	2.400508e-01	1.261244e-02	2.274383e-01
26.0405       	-1.075016e-01	1.384363e+00	2.401768e-01	1.258680e-02	2.275900e-01
26.041        	-1.075182e-01	1.384471e+00	2.403936e-01	1.267864e-02	2.277150e-01
26.0415       	-1.075443e-01	1.384537e+00	2.406474e-01	1.277945e-02	2.278680e-01
26.042        	-1.075693e-01	1.384567e+00	2.409238e-01	1.289267e-02	2.280312e-01
26.0425       	-1.077020e-01	1.384562e+00	2.409792e-01	1.278760e-02	2.281916e-01
26.043        	-1.077750e-01	1.384616e+00	2.411303e-01	1.279013e-02	2.283402e-01
26.0435       	-1.078825e-01	1.384705e+00	2.412145e-01	1.272472e-02	2.284898e-01
